longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value_binary
-118.45,37.93,36,3247,501,3093,398,2.6288,low
-118.18,37.53,32,1823,407,1351,1498,5.7382,high
-118.05,32.68,32,17577,2490,196,255,4.0625,low
-117.98,36.6,35,1859,460,1589,312,5.2099,high
-118.25,37.75,44,845,580,793,979,4.2837,high
-120.48,34.01,31,1928,313,1515,223,3.1563,low
-120.0,33.82,28,1068,443,1454,1200,1.125,high
-119.8,37.93,34,2569,131,1060,307,4.2723,low
-122.25,37.95,48,1429,1036,609,797,3.9722,high
-122.42,37.94,39,1984,276,1544,71,8.4331,low
-116.93,34.11,31,1565,667,597,60,1.3958,high
-117.13,34.38,22,449,453,2965,867,2.8977,low
-118.76,37.65,39,3673,419,311,426,5.0864,high
-122.53,37.3,32,2894,1011,1898,245,2.6597,low
-122.23,39.1,47,1510,757,1167,250,2.3125,high
-119.67,33.75,43,3074,402,2269,675,5.7512,low
-119.09,34.09,31,1408,612,635,697,3.1768,high
-121.82,33.26,6,3854,2971,1938,366,2.825,low
-117.12,32.72,52,1918,542,1168,653,3.7917,low
-117.29,37.79,13,2739,414,1920,259,2.125,high
-117.98,37.57,33,1442,4093,812,174,1.5,low
-118.34,32.79,18,1105,256,756,410,2.6875,low
-118.16,37.53,17,7722,409,13,656,1.7075,high
-117.71,35.39,35,4242,322,814,525,4.4042,low
-122.04,38.63,52,1086,284,1454,252,6.3967,low
-120.0,33.77,39,1438,442,1186,648,6.4696,low
-119.09,33.51,44,5956,368,2278,1717,3.8088,high
-118.2,32.79,42,189,145,832,332,6.075,high
-118.12,33.62,35,2000,2,1677,456,3.5,low
-117.1,38.63,34,2765,184,2891,258,3.0,high
-122.2,33.98,28,966,881,1535,502,1.7276,low
-121.04,33.82,18,3169,569,1196,550,5.9291,low
-124.16,38.25,13,1148,354,1230,331,4.4762,low
-118.01,37.43,34,1555,490,775,306,2.2125,low
-122.01,36.99,52,2815,736,956,588,5.1506,high
-118.22,34.25,44,6890,379,1387,385,3.1131,low
-117.88,33.9,20,2679,28,732,292,2.7659,low
-118.38,37.7,17,4581,678,731,436,2.75,low
-117.9,37.84,27,2679,853,2971,863,2.0463,high
-117.53,37.99,13,5221,427,190,1546,3.5036,low
-121.32,33.99,15,1032,1874,1606,353,4.7891,high
-118.28,33.97,31,3521,331,1261,488,6.5234,high
-121.78,34.27,17,5536,776,88,652,2.9112,high
-118.06,33.87,26,6242,382,873,723,5.5921,high
-117.99,34.11,33,22128,254,646,512,1.2863,high
-121.06,37.87,37,1722,361,1867,400,2.5474,high
-122.42,33.77,42,2375,81,3171,404,3.3625,low
-118.37,37.71,9,5876,310,748,344,4.0909,high
-122.09,37.52,36,8596,535,1260,384,2.25,low
-115.6,32.75,36,2215,488,621,397,4.1287,low
-119.42,37.76,45,3443,859,910,429,3.6331,low
-122.26,34.26,19,2746,691,1946,255,5.1498,low
-120.65,34.18,21,10968,2527,2954,226,2.6875,low
-118.33,34.01,7,1148,967,564,711,5.7485,high
-117.9,33.87,18,2210,339,792,457,2.4615,high
-120.26,33.82,15,1959,537,463,485,4.7118,low
-124.16,37.96,28,981,512,694,295,1.8208,high
-122.02,34.06,36,2127,366,1317,1293,4.2045,low
-121.94,34.2,36,5741,487,779,324,3.3287,high
-117.96,33.78,5,2718,479,1675,68,4.6141,high
-122.3,33.94,41,1777,161,897,332,3.0089,high
-118.1,34.63,21,1638,161,2279,746,4.1836,high
-120.81,34.25,17,1395,518,1645,1219,4.3818,high
-121.38,33.64,17,2919,832,1847,548,9.7912,low
-122.26,33.84,25,1593,160,1777,1444,6.2423,low
-124.16,33.87,33,2058,266,1022,410,3.7414,low
-121.87,32.8,33,11251,184,1809,489,4.3818,high
-118.32,40.39,26,6277,251,1105,355,3.7917,high
-122.0,32.76,20,3124,271,515,356,1.1607,low
-119.45,33.79,19,3158,997,1051,745,7.916,high
-121.31,38.49,26,2989,277,950,340,5.6573,low
-118.16,37.96,29,3136,233,1933,448,6.9909,high
-120.99,34.28,46,3618,487,1776,323,3.4318,high
-118.19,34.17,33,3124,591,913,404,8.9063,low
-118.36,37.41,16,1453,403,5899,619,7.3521,low
-118.46,33.91,13,2107,163,1089,578,3.567,high
-122.13,37.84,16,5416,605,1761,310,6.6536,high
-118.36,33.73,9,3273,187,1222,120,1.845,high
-120.92,34.01,38,1674,593,318,466,5.1045,low
-120.4,34.01,29,1887,592,1565,1129,1.3096,high
-119.64,33.85,14,2819,610,558,335,0.8054,high
-117.38,39.18,25,1370,648,1628,278,9.9025,high
-121.36,38.92,16,2303,497,723,214,3.625,high
-121.41,32.76,36,465,990,1304,331,8.1039,low
-118.39,33.83,28,6190,837,1303,642,2.3784,low
-121.99,33.8,46,2679,487,2290,384,4.25,high
-118.41,34.17,27,3807,368,539,101,3.3478,low
-118.18,33.81,9,1503,175,703,137,7.8239,low
-121.46,37.28,5,2210,490,1531,355,7.167,high
-122.25,38.53,48,930,255,836,696,4.6364,low
-120.87,38.5,31,2317,252,1094,737,5.0227,low
-122.57,33.74,5,3044,718,406,328,4.3846,high
-117.96,37.36,39,1689,717,2334,260,10.8034,high
-120.45,35.99,31,580,418,3950,219,2.2536,high
-122.51,35.1,33,3008,138,1161,254,6.5146,high
-122.26,34.19,50,5094,508,888,392,7.2639,high
-122.42,38.25,36,2873,408,985,1241,1.5208,low
-121.82,40.72,19,2767,386,986,329,2.996,high
-121.24,37.76,18,3331,608,1026,542,9.1228,high
-118.29,34.13,29,1068,491,178,193,3.5,low
-116.46,39.09,28,2690,480,1992,117,3.7766,low
-122.03,33.91,46,3697,310,2466,281,3.1757,high
-118.11,33.85,52,4355,896,1091,95,4.3235,high
-122.08,33.83,16,2488,1273,338,428,2.6875,high
-118.46,34.18,23,1336,134,654,515,4.8984,low
-124.16,34.2,39,1983,347,1228,183,5.3625,high
-119.84,38.4,15,2704,224,1267,649,2.7917,high
-118.23,36.78,39,312,397,450,775,1.3615,high
-122.18,32.79,38,1297,694,552,685,4.072,high
-121.62,36.98,47,1688,503,1212,222,2.4375,low
-117.21,35.9,17,11115,815,912,617,5.6611,low
-119.25,34.01,30,959,78,1128,258,3.5878,low
-119.01,37.81,41,4422,369,401,755,3.8086,low
-120.79,38.25,25,2300,519,3950,331,3.0833,high
-117.04,34.28,47,5643,384,611,178,5.9171,high
-118.3,34.01,7,6301,516,3985,518,5.1831,high
-118.34,37.75,28,5741,435,507,1444,2.0577,low
-122.21,32.8,15,1598,608,1005,473,1.1419,high
-122.54,38.42,37,2696,339,2909,261,3.2614,low
-121.92,37.33,39,3403,663,557,730,3.2159,low
-117.97,38.9,40,4323,787,1077,299,1.4844,low
-121.96,32.68,18,1633,519,1375,320,4.4375,high
-121.56,36.71,23,1577,240,1471,254,1.4329,low
-120.13,37.33,16,3273,80,907,386,5.7057,low
-122.07,34.19,31,1871,565,1060,193,2.3125,high
-117.77,37.96,13,1373,276,952,758,3.3864,low
-121.96,40.26,35,2796,668,522,34,1.6618,low
-121.94,38.92,22,1664,1140,510,320,4.3424,high
-118.92,34.1,15,2019,378,562,725,2.2847,high
-118.58,35.35,27,1808,341,3012,414,3.1458,high
-118.61,32.95,25,3273,518,1924,34,4.2059,low
-118.4,34.13,44,3497,790,1543,491,2.2813,low
-119.32,38.44,29,3204,518,331,226,3.4408,high
-118.15,33.89,33,559,2552,1300,384,3.682,high
-122.21,38.39,19,2755,547,849,578,5.4625,high
-122.29,37.57,48,2845,558,694,1138,4.072,low
-115.6,34.06,52,3192,997,622,348,1.8208,high
-121.96,33.74,25,3172,181,588,319,4.4583,high
-118.3,35.62,13,2045,265,1536,812,3.712,high
-118.15,35.4,15,4300,227,1352,640,5.6739,high
-118.33,37.72,20,1887,396,666,626,2.2422,high
-120.97,38.4,13,2379,365,2031,137,3.4058,low
-124.14,34.14,47,2949,485,1722,635,5.3224,high
-117.96,37.97,16,2263,505,1544,544,3.0882,low
-122.41,34.08,25,8010,319,622,1026,2.6319,high
-122.04,34.05,39,1315,443,1543,440,6.3215,high
-118.15,34.1,38,2717,346,1468,2285,2.8775,low
-121.04,33.81,18,6986,271,737,434,5.5919,high
-117.27,34.09,44,2017,573,1723,526,2.6991,high
-117.12,38.55,17,3854,648,1564,793,4.2852,low
-118.43,33.51,25,2862,211,367,608,2.5625,high
-118.0,37.65,32,186,1433,153,339,8.9088,high
-118.48,36.72,5,4632,285,1054,386,2.6827,high
-117.87,37.98,41,2499,894,1867,262,4.0775,high
-121.85,37.44,9,4929,300,1235,541,3.8173,high
-122.27,36.33,17,991,610,915,838,4.3456,low
-118.08,34.11,52,1513,477,984,362,3.0962,high
-122.24,36.81,32,3914,319,1230,792,2.6875,low
-118.38,33.84,27,2304,727,1449,476,5.8407,low
-118.26,34.08,17,3124,207,946,195,5.1831,low
-118.54,33.97,16,2265,536,862,619,1.8333,high
-118.03,36.63,35,889,280,1571,467,2.9571,low
-121.49,37.34,16,2828,199,1866,294,2.1615,high
-121.37,33.79,28,3854,556,2213,676,2.3482,low
-121.9,33.03,5,3430,469,470,489,1.6948,low
-118.07,38.51,45,3689,490,704,447,4.0052,high
-117.21,34.03,35,1511,573,779,522,1.8652,low
-122.42,33.66,21,3269,637,494,804,2.3343,high
-117.14,37.96,52,2831,2628,4460,1444,4.8,low
-122.07,34.08,21,3860,565,1064,652,4.625,low
-119.32,37.71,14,989,322,962,393,1.4821,high
-121.93,33.87,29,1481,858,1127,579,4.7472,high
-120.27,38.55,12,3341,418,857,277,2.5417,low
-118.24,36.7,5,2994,1367,705,83,1.5328,low
-119.37,40.59,43,3325,1326,196,450,6.1593,high
-117.21,33.7,29,7689,555,8686,97,9.7912,high
-119.23,33.76,12,3260,185,629,419,7.2972,high
-118.1,37.35,42,1560,717,1508,437,1.6375,low
-119.29,34.22,38,18634,221,883,426,2.0154,low
-117.06,34.16,52,1852,310,3064,450,3.5,high
-119.09,34.28,17,479,303,3864,429,3.1133,high
-120.54,32.75,15,2084,404,780,90,3.1563,low
-117.71,32.68,13,3101,881,1291,205,3.7041,high
-121.38,33.97,16,898,355,579,343,4.25,low
-119.78,38.1,52,2198,651,483,384,9.1974,high
-122.26,35.35,41,3194,292,685,93,1.8466,high
-117.23,34.09,5,3885,192,1822,793,5.5496,low
-118.37,33.89,37,2300,449,1542,469,3.2661,high
-120.0,33.19,39,4261,291,1305,727,5.6426,low
-118.92,38.07,14,4329,485,3663,195,3.4417,high
-118.42,37.55,52,821,854,1094,453,2.4798,high
-118.08,36.7,24,2694,1110,1321,308,4.1947,high
-118.18,33.12,18,2144,705,1383,527,2.5,low
-118.12,34.53,34,2036,421,726,663,5.6441,high
-122.47,34.08,33,311,485,1083,492,3.9632,low
-120.85,34.58,44,1602,550,1146,136,2.4191,high
-117.29,33.84,50,2596,452,583,250,3.4907,high
-118.18,37.75,39,2107,433,1240,324,5.878,low
-119.25,36.57,52,9444,448,1145,467,1.2455,high
-122.57,33.95,33,3074,465,1949,302,2.0657,high
-119.82,33.87,27,1083,206,1212,943,2.5625,high
-122.41,33.64,25,1717,294,1654,501,7.6923,low
-122.09,36.81,29,4636,289,1101,289,6.4588,low
-117.02,34.22,13,1551,519,3175,758,6.1043,high
-118.37,36.98,14,511,266,425,240,7.1035,high
-118.21,37.3,30,17577,445,2011,389,4.0,low
-117.35,37.71,52,1779,748,1168,563,1.9653,low
-121.31,37.34,52,3881,516,892,302,5.7512,high
-122.3,37.97,27,2101,305,1317,397,2.5,low
-118.32,38.37,39,2523,402,876,607,2.0139,high
-117.24,38.27,52,3124,161,1766,207,2.4079,low
-121.84,36.76,8,3372,151,1454,352,3.0,low
-117.97,34.17,39,2369,103,1370,162,3.3214,low
-118.42,34.2,5,1554,241,544,1241,2.3594,high
-115.48,41.03,39,1190,579,185,3329,3.7011,low
-122.25,34.04,12,1867,594,1056,625,7.3521,low
-117.4,33.98,16,964,473,1198,1241,3.0432,low
-118.16,35.64,45,6224,364,786,961,2.45,low
-118.08,33.81,34,4369,992,1052,502,5.2447,high
-118.29,37.08,25,2350,1003,2150,368,6.3654,low
-117.9,32.74,5,3124,168,952,525,1.625,high
-122.22,32.74,48,1582,319,865,162,5.6029,low
-118.09,34.06,29,9135,1124,2300,394,2.4663,high
-120.33,38.14,41,3371,1350,482,600,4.605,high
-121.91,32.76,5,2319,523,2555,355,6.0256,high
-119.77,37.73,24,6718,451,2363,496,6.7181,high
-118.99,34.1,8,1705,199,686,323,3.3625,high
-122.11,33.9,40,790,128,1304,426,2.2708,high
-117.86,37.38,25,1509,44,629,710,2.0221,high
-120.2,37.32,16,2019,304,668,296,4.3232,high
-117.13,37.97,36,2501,273,1260,386,6.0553,low
-120.66,32.83,52,2139,794,1768,781,3.1429,high
-118.01,37.39,40,2375,345,2138,302,3.285,low
-118.92,32.75,30,3842,439,2434,577,2.1542,low
-114.68,34.42,23,8502,243,488,433,3.2574,low
-118.37,33.81,17,2299,515,1013,236,3.215,low
-118.22,39.1,15,991,733,1056,336,8.0,high
-122.14,33.82,27,1325,1285,2763,591,4.25,low
-121.19,32.79,18,1283,668,1334,1020,6.276,low
-119.79,37.56,25,3265,233,231,437,2.6218,high
-117.31,34.02,10,5761,277,1902,729,3.1523,high
-117.75,32.84,5,2537,308,2581,517,4.7298,high
-118.32,38.1,26,1651,790,598,921,6.4958,low
-122.08,38.06,41,5542,579,907,625,3.4167,low
-120.88,39.74,30,1279,668,2506,472,3.5046,high
-122.0,33.93,13,2092,795,686,1264,2.8029,high
-118.1,37.78,36,3209,347,2473,483,2.0139,high
-118.18,37.55,33,3924,426,1684,476,5.611,high
-118.08,34.26,52,1887,627,863,287,3.2841,low
-118.46,38.57,32,1745,254,1086,435,3.2614,high
-122.27,33.99,32,2009,468,878,202,2.6875,high
-117.55,33.87,41,1509,115,835,377,5.9641,high
-117.22,33.74,36,1806,304,1077,632,3.0,low
-121.82,36.77,27,1694,116,736,336,8.3695,high
-119.8,33.88,25,2281,142,2625,139,2.5795,low
-121.04,38.62,8,2388,669,4460,262,4.3472,high
-119.8,36.8,33,8874,339,1174,268,7.5443,high
-118.02,36.59,33,1901,408,1066,578,4.7446,low
-118.4,36.56,52,2073,408,671,570,1.7426,high
-116.19,33.94,32,3409,460,1515,616,4.0,low
-122.23,34.26,17,1060,311,562,542,3.4167,high
-121.45,37.44,33,1786,872,504,306,5.0677,low
-122.04,33.96,39,2658,562,1051,625,4.8497,high
-122.02,36.72,41,2170,350,54,598,12.9758,high
-121.9,34.07,39,2736,667,1480,795,2.1827,high
-122.41,37.79,22,1759,233,724,151,2.7659,low
-118.23,35.33,22,4750,276,929,281,3.7917,low
-119.09,37.68,11,1131,365,932,1245,1.8299,high
-121.83,37.34,16,2157,569,1518,95,5.3767,low
-119.76,33.87,52,3002,1371,976,406,5.8831,low
-117.94,34.0,19,3374,220,1402,663,2.5052,low
-117.42,36.76,20,3331,268,836,332,2.1776,high
-124.16,37.95,33,2601,439,1920,429,4.072,high
-121.99,37.74,9,1454,69,652,503,1.9125,high
-117.98,33.9,5,8836,426,641,415,2.0132,high
-121.42,33.78,32,1715,545,1214,761,1.0714,high
-118.14,34.22,34,8068,85,1215,191,3.1667,high
-118.25,38.02,21,2880,967,422,793,2.2141,low
-117.33,37.67,44,6597,16,1004,737,3.125,low
-118.19,33.74,18,1199,414,1466,266,2.3482,high
-122.55,36.9,30,1585,1699,2865,317,2.125,high
-118.13,38.43,45,754,1373,1098,371,3.1742,low
-117.0,34.2,30,1617,329,2725,808,5.1691,low
-121.96,33.64,36,2382,2812,1479,393,2.1827,high
-122.17,36.98,22,4249,449,832,159,5.5919,high
-117.69,36.35,15,5306,268,1485,559,2.7917,high
-117.9,38.38,26,4501,131,1168,139,2.6979,low
-122.14,34.17,35,4500,350,7132,481,2.1472,low
-122.25,33.93,14,1729,273,1045,343,8.3646,high
-118.3,34.04,27,1320,402,929,447,2.035,high
-117.01,37.96,33,707,449,1002,342,2.9571,low
-117.23,34.07,44,1686,562,7608,793,2.1173,high
-122.49,36.21,19,2062,430,784,266,5.1778,high
-117.08,39.01,32,2358,597,564,454,3.4016,high
-118.51,34.03,42,8850,569,1539,251,5.1788,high
-121.24,38.6,44,2142,244,1432,81,3.3977,high
-118.43,38.95,32,2358,381,1535,323,4.1071,low
-122.45,32.76,52,3521,846,467,513,2.875,low
-118.01,36.74,10,4217,235,1079,252,8.4411,low
-117.66,34.04,30,1190,212,819,313,4.0609,high
-121.99,38.73,34,1265,338,7132,717,5.1811,high
-118.54,33.96,33,2534,662,633,301,5.6973,high
-118.01,33.75,39,1148,573,2014,1251,5.7654,low
-121.31,33.79,21,1825,597,541,241,1.5329,high
-122.25,33.95,52,6035,1538,2153,306,4.2723,high
-122.18,34.16,39,3136,189,633,860,6.1074,low
-118.13,39.25,18,1503,779,1083,692,2.8311,low
-117.08,40.72,17,5919,161,1190,410,4.0505,high
-117.9,37.55,39,1766,443,240,602,2.2304,high
-118.32,37.81,12,715,312,749,251,6.759,high
-118.23,34.04,39,6484,398,832,433,3.3995,low
-120.66,41.76,36,2241,1691,1007,1192,5.3054,high
-117.86,34.89,32,2572,18,1012,560,2.3393,low
-117.69,34.17,10,2237,342,1046,287,5.6407,low
-118.31,34.15,34,2138,741,92,477,3.3445,low
-118.48,34.19,35,1203,447,548,274,5.883,low
-122.12,33.74,13,2980,510,11973,303,5.4842,high
-117.27,37.96,18,16289,85,1020,244,3.5905,low
-122.41,34.08,15,5329,516,591,725,4.38,high
-117.38,33.74,40,1203,218,1138,261,3.1406,high
-122.7,33.97,23,1566,438,1202,1495,1.9286,low
-119.29,33.43,30,2379,594,1016,892,1.8125,low
-118.84,33.83,35,788,887,882,95,3.6007,high
-121.84,33.8,10,4601,187,1649,618,1.8654,high
-121.91,34.19,25,2196,716,1010,412,7.248,high
-118.13,36.24,5,751,242,848,336,2.2232,low
-117.23,33.98,15,3109,276,784,651,3.0938,high
-117.81,32.75,17,2061,2292,5019,489,1.7292,high
-122.26,38.92,33,995,276,937,334,3.32,high
-118.12,37.66,12,2195,550,1607,848,3.0906,low
-117.05,34.19,43,1577,29,905,721,4.1645,high
-117.92,36.78,13,2552,1287,660,414,5.3999,high
-122.59,36.78,13,1651,316,1939,793,1.1667,high
-117.9,34.22,52,5645,1046,1047,221,2.1357,high
-122.44,35.4,5,1573,677,792,338,1.7844,high
-118.07,37.57,34,3069,949,1592,304,2.6875,high
-117.78,38.5,39,177,506,2089,736,2.5917,low
-118.05,34.2,39,2987,485,928,339,2.4798,high
-118.27,33.82,36,2969,1050,396,557,2.6818,low
-117.18,33.84,44,1657,1068,2511,443,6.5704,low
-117.25,34.22,34,2465,721,1049,149,3.6378,high
-121.29,32.74,29,797,551,672,461,4.4167,high
-121.84,37.97,5,2436,485,1551,345,3.7261,low
-121.05,34.71,34,2679,128,1575,297,3.7917,low
-118.15,37.29,18,2028,128,960,389,4.1603,high
-117.9,33.93,52,4916,479,1837,583,2.8029,high
-118.15,34.16,38,1018,688,1109,458,5.0,high
-117.12,34.17,35,6447,636,6686,510,4.0039,high
-120.98,38.54,17,3731,2207,2647,349,2.125,high
-118.37,34.01,35,1573,581,969,374,1.9668,low
-122.47,39.09,5,1891,291,1573,357,4.2312,low
-120.14,34.96,16,37,490,3651,754,6.6657,high
-118.31,34.19,41,1016,574,742,485,4.5714,low
-117.66,37.44,39,2016,542,1094,1091,3.9904,low
-118.09,34.21,44,834,265,1778,507,2.1953,low
-118.24,33.63,22,2157,306,1306,349,1.8542,high
-120.44,38.47,30,1755,331,1618,514,2.5301,high
-121.9,33.88,36,1562,1068,1150,618,8.1111,high
-121.9,34.04,33,2679,2727,887,324,2.7266,low
-117.6,36.77,44,3101,233,504,1058,1.9549,high
-120.44,38.39,33,1212,670,4165,921,5.1788,high
-121.92,37.96,23,2221,806,276,210,3.1012,high
-121.06,37.73,32,1797,562,976,1717,2.8378,high
-122.2,34.08,35,555,654,878,1444,3.8954,low
-118.16,33.72,33,2237,581,805,683,3.0122,high
-118.32,37.76,25,1306,426,908,659,4.4034,high
-118.29,33.88,7,2341,803,658,1838,2.8352,low
-122.0,38.03,4,4202,577,1621,308,6.5576,low
-119.17,33.74,36,1503,560,1242,441,3.9032,low
-118.34,33.88,17,16431,800,4033,226,0.8131,low
-122.36,34.27,15,94,662,1089,510,1.6486,low
-118.01,33.74,7,1593,527,1306,266,3.1682,high
-120.83,34.17,13,1577,293,1359,502,6.3052,high
-119.09,36.33,17,3734,433,1190,339,2.4079,low
-120.46,34.15,52,3251,193,1166,551,5.9629,high
-117.98,34.06,29,4040,400,1747,767,1.8047,low
-124.16,37.6,32,2298,232,1726,1238,1.2887,low
-118.46,33.05,47,2176,325,16122,188,2.8681,low
-118.13,34.07,34,10968,544,337,570,2.8728,low
-121.14,32.8,36,1516,429,1181,603,2.0089,high
-121.24,34.22,15,2001,307,886,491,2.0066,high
-117.84,34.11,15,15025,534,1163,287,4.4559,low
-121.51,33.52,17,1806,5,1016,721,3.3565,high
-121.77,38.05,39,1927,408,2095,1342,1.625,low
-118.25,32.79,26,2453,603,622,1075,4.1042,high
-118.37,34.01,25,1848,684,2344,260,2.1955,high
-119.25,37.63,39,1795,896,1267,195,2.035,low
-121.3,34.04,14,4510,400,1176,507,3.125,high
-122.09,32.62,19,1416,831,674,345,3.3558,high
-118.4,37.98,52,4044,1473,1156,211,6.2344,low
-117.16,34.18,35,7559,654,1535,207,1.4615,high
-117.08,34.58,12,3337,338,622,52,5.5456,low
-121.79,33.95,38,3230,1023,1046,391,7.9739,low
-118.01,37.89,8,11587,393,1143,1625,2.825,high
-117.13,34.16,46,5612,394,772,457,1.4821,high
-122.04,38.36,13,335,84,306,263,1.2863,high
-117.87,33.61,18,2422,487,1805,3405,2.8043,high
-122.02,36.51,39,1732,487,3037,792,6.7977,low
-117.0,34.19,17,2829,562,910,832,5.1205,high
-122.64,37.24,21,2281,250,1047,329,2.2974,low
-118.08,37.64,35,1230,445,1060,515,3.3095,low
-117.02,33.89,25,2024,209,1242,354,6.0661,low
-122.42,32.8,30,3444,162,862,483,1.6375,high
-118.27,39.01,35,2342,856,4014,158,7.8705,high
-118.45,36.31,15,3853,263,1477,418,3.0,high
-118.35,37.42,30,1503,601,888,247,1.3485,low
-122.17,33.97,9,2073,637,933,600,5.5362,high
-118.33,37.42,31,1590,577,1101,494,2.7391,low
-122.04,33.95,15,2405,308,885,267,7.6685,high
-118.99,33.94,45,2405,733,410,457,3.2639,high
-118.31,38.05,36,10731,130,1222,390,2.6312,high
-122.13,37.52,23,1398,247,425,223,6.4891,high
-121.99,34.08,5,1408,662,608,1110,2.3977,high
-122.0,38.0,18,4431,257,410,725,4.0583,low
-118.25,32.75,28,2738,380,1219,227,3.225,low
-122.24,36.82,5,3340,1916,1373,269,13.947,low
-122.29,34.43,23,1065,533,1277,205,2.1827,high
-122.04,33.35,15,3445,115,1228,55,8.9616,low
-117.11,37.84,16,1894,505,1358,450,2.0139,high
-118.98,33.71,15,2971,1892,897,479,8.2673,high
-118.21,34.24,38,2595,277,1575,436,4.3468,high
-118.31,40.25,24,6964,494,350,387,2.6711,high
-122.43,38.11,14,2922,718,880,662,4.25,high
-122.31,34.02,39,581,276,1458,272,0.9393,low
-122.15,37.35,25,227,322,877,397,2.0242,low
-118.31,35.64,45,2517,1131,3436,597,3.1071,low
-120.66,34.19,52,2224,694,977,338,1.625,high
-121.22,33.74,13,7297,524,2199,1057,2.125,low
-122.0,37.95,36,2163,662,910,392,4.375,low
-119.68,38.29,44,315,271,899,754,4.5568,low
-121.42,33.96,33,1612,147,1052,1042,5.9181,high
-118.25,34.05,21,2577,78,725,397,1.474,low
-121.46,34.42,36,502,262,891,55,5.4193,low
-122.1,40.6,16,1328,322,1340,695,3.8672,low
-121.35,37.95,48,1410,202,1246,334,5.8602,low
-118.15,37.32,18,2316,304,1432,405,8.0,high
-117.08,33.99,5,3924,1657,29,193,5.422,low
-117.37,37.34,9,1611,292,1159,1241,4.225,high
-122.42,37.52,23,2865,712,4274,722,2.7986,low
-122.02,33.74,39,1260,181,580,445,3.5625,high
-121.24,37.78,37,3278,704,1089,333,6.2236,low
-117.9,33.95,52,2667,248,837,2533,1.06,low
-122.14,38.33,34,6408,183,510,174,2.6146,high
-115.4,37.06,29,657,240,782,767,3.2652,high
-117.86,38.25,36,2113,370,1727,578,4.0018,high
-117.99,38.42,30,4011,294,3864,1163,4.7755,low
-118.29,35.17,28,3218,142,2350,576,2.6818,low
-118.19,37.36,43,2530,152,1349,343,1.7451,high
-122.7,36.59,36,3413,326,1425,283,3.8954,low
-117.06,37.08,23,2127,194,2346,246,6.1731,low
-117.75,34.09,32,3297,235,1818,542,2.933,low
-118.19,32.6,39,764,559,736,428,3.9745,low
-119.07,34.19,35,1535,384,1535,642,2.3167,high
-122.02,33.35,25,2281,3,982,332,9.3845,low
-117.08,38.02,27,1535,181,1359,403,9.267,low
