longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value_binary
-121.99,36.77,18,1552,763,1260,433,5.457,high
-122.06,33.82,16,3273,667,668,67,6.1726,high
-116.86,38.29,52,1869,1284,1953,211,1.7276,low
-120.43,38.02,18,2049,532,666,621,3.4327,low
-117.15,33.68,19,689,389,482,287,2.0521,low
-117.21,34.0,52,1009,330,1055,363,1.9821,low
-122.48,38.04,27,6184,1273,1459,301,15.0001,high
-122.25,33.69,12,3301,716,734,395,2.4524,low
-117.83,34.18,29,1883,437,425,268,3.7198,low
-119.06,40.47,34,1934,410,884,151,3.8547,low
-118.05,37.92,8,1501,368,1578,550,5.5842,low
-117.62,35.32,22,1521,394,1775,444,4.2464,low
-122.45,33.63,14,3116,296,1163,571,4.0965,low
-116.89,37.79,18,4780,207,19,435,2.875,low
-119.03,32.72,15,510,1400,1765,205,6.3308,low
-118.18,38.31,38,3024,143,1193,313,1.7866,low
-121.36,36.79,52,331,2,1687,462,2.0268,low
-117.26,33.68,52,2686,193,3419,482,2.625,low
-120.99,37.29,36,1765,2971,383,152,2.375,low
-121.49,34.24,52,2763,225,32,183,2.1637,low
-121.7,36.99,25,4719,312,542,334,3.5525,high
-117.16,36.08,19,1292,348,3049,618,3.0293,low
-117.35,34.06,52,12480,526,1151,273,2.4054,low
-122.2,37.45,27,6064,351,962,160,3.5625,high
-122.54,38.51,16,1632,350,1123,334,3.588,high
-122.88,33.82,25,3066,268,679,287,3.3724,low
-122.06,38.62,52,2258,217,6274,287,4.8173,low
-118.17,34.02,52,4231,410,1549,758,4.2586,low
-118.31,33.82,33,2450,719,1277,435,4.5192,high
-121.0,37.75,14,1798,988,3157,358,7.3982,low
-122.24,37.89,20,3637,101,1177,611,1.9236,low
-118.35,36.98,52,1956,843,1260,435,6.0176,low
-118.44,33.64,52,2525,203,3803,753,2.8594,low
-117.34,36.66,35,1346,206,909,128,10.3354,low
-121.76,39.91,17,3135,791,1175,1262,2.0147,high
-121.03,33.69,19,348,681,4251,531,10.1299,high
-122.7,37.5,52,1401,1044,578,501,5.4659,low
-121.78,37.19,52,2142,775,1272,1250,6.8194,low
-121.99,37.3,52,3509,474,673,683,3.5109,high
-121.99,38.61,22,6637,140,1672,303,1.3578,high
-118.19,32.64,52,1969,492,1305,534,3.9417,low
-122.0,37.41,13,1116,1492,259,158,3.6742,low
-122.48,35.1,8,2429,219,1045,287,1.8162,low
-121.0,37.7,52,1883,514,949,271,5.3749,low
-118.31,38.73,22,3693,469,723,453,5.5057,low
-121.22,36.32,52,2873,389,727,408,10.8045,high
-121.48,37.44,19,1318,1719,3720,845,7.4882,low
-118.31,37.78,34,1275,361,1029,437,2.4397,low
-118.31,32.72,27,2718,346,2440,482,5.4322,high
-117.16,34.18,27,1089,338,1086,305,2.5373,high
-118.28,33.75,35,2267,275,671,459,5.0175,high
-118.37,37.74,16,1935,382,596,287,1.5988,low
-121.45,33.38,14,7418,435,1175,2180,3.7273,high
-119.77,34.12,31,3741,754,3086,471,2.1444,low
-121.63,34.03,52,1829,326,3526,348,3.3009,high
-118.31,34.43,52,1119,667,855,435,6.02,high
-121.04,32.79,16,1853,143,2328,249,5.2557,high
-122.37,34.1,27,4312,484,701,725,5.2542,low
-117.08,37.55,20,1883,282,1681,353,3.9395,low
-118.17,36.21,52,4314,512,533,920,1.3882,high
-117.4,34.47,8,3388,217,2984,353,4.6111,low
-117.74,36.77,29,2710,80,765,1880,2.6386,high
-121.99,37.62,18,3960,253,1175,242,3.6393,high
-118.31,34.43,15,3879,1344,467,355,1.5957,high
-121.27,37.41,27,1349,308,315,461,5.012,low
-118.28,36.52,52,1617,1304,703,435,9.5823,low
-118.3,37.58,52,2739,443,2315,500,15.0001,high
-122.44,36.59,22,1711,467,566,684,5.7358,low
-118.31,37.81,52,3023,1576,1335,279,4.15,low
-118.61,37.76,29,917,431,2102,342,2.6149,high
-118.52,38.51,19,1489,443,723,342,10.9722,low
-117.62,34.06,52,2460,431,2661,461,4.0391,low
-118.19,40.86,36,1547,307,543,226,1.7159,low
-118.5,36.59,38,3171,1944,1113,135,2.3864,low
-121.99,32.83,2,5020,537,807,303,3.875,low
-122.16,33.57,29,3466,104,633,198,3.3942,high
-122.48,34.44,52,2259,696,3409,1509,4.2386,low
-122.44,38.44,25,938,364,1856,185,4.8661,high
-117.2,34.11,25,3094,1375,688,2116,8.2883,low
-118.96,34.0,52,533,801,753,404,15.0001,low
-119.69,36.93,16,3697,2401,769,530,4.6761,low
-123.34,37.59,2,1250,640,1272,550,3.4492,high
-118.25,38.62,52,2086,243,1279,76,1.4464,low
-118.06,37.65,18,394,1102,927,310,3.2852,low
-122.48,32.72,15,1364,203,1090,475,3.4107,low
-119.78,34.91,47,1167,537,3077,919,6.2556,low
-116.98,37.81,52,1765,469,1263,297,3.3472,high
-122.08,38.6,50,1995,1031,1264,208,2.5,low
-121.29,33.79,50,1607,570,1487,284,5.0091,low
-115.49,34.11,26,4471,548,956,275,5.634,low
-121.61,37.72,20,1124,1102,924,1743,3.725,low
-118.1,40.58,21,747,714,1699,729,8.0082,high
-118.54,37.75,52,1467,427,131,460,4.8164,high
-121.37,36.72,18,2226,772,6047,471,3.7067,low
-118.53,34.1,16,1137,1089,955,410,2.4925,low
-121.22,34.06,26,2307,588,260,534,2.8229,low
-121.42,35.39,2,2015,435,3878,211,3.2188,low
-117.26,38.03,27,2721,185,272,344,2.3015,low
-121.35,33.51,52,1748,947,737,697,2.9974,low
-121.79,34.0,52,1514,701,466,489,4.85,low
-121.99,33.67,52,1076,253,1045,532,3.5646,low
-121.92,32.79,52,1604,334,1273,269,3.3229,low
-119.02,33.6,34,2490,216,3868,298,4.4437,low
-119.06,37.53,17,8020,397,5613,20,1.2989,high
-121.99,35.34,52,2430,1494,800,681,2.3584,high
-117.83,34.0,16,1907,469,753,518,5.4555,low
-117.67,34.19,34,602,489,2142,174,5.2452,low
-120.49,33.87,24,2390,523,753,181,6.3308,low
-118.36,37.91,15,9493,1699,1492,234,3.3966,high
-116.95,37.4,29,5407,431,10475,472,6.4664,high
-121.48,37.35,27,9255,851,1768,614,1.9722,high
-122.65,36.77,47,1728,554,573,778,3.25,low
-118.19,38.44,23,995,421,878,419,9.1531,high
-119.73,37.74,7,2324,292,832,441,2.4485,low
-119.06,34.17,16,1768,316,1312,315,1.554,low
-117.73,33.77,50,2271,421,1076,435,1.901,low
-119.8,34.06,17,9205,431,1001,733,5.0201,low
-117.84,38.29,52,3748,312,1139,211,7.5,high
-117.62,33.64,52,1065,556,1511,426,6.0298,high
-122.08,36.83,27,1386,1645,610,268,1.7109,high
-119.11,33.6,19,2271,483,451,500,4.4583,low
-118.3,36.96,18,1787,294,511,471,2.6178,high
-117.73,34.05,52,58,510,769,482,15.0001,low
-121.26,33.97,21,2408,316,1555,194,3.6484,low
-121.34,37.23,5,3196,640,943,364,4.4261,low
-120.83,33.6,29,1728,249,1019,221,8.0727,low
-117.16,37.4,52,1954,407,1296,507,3.235,low
-118.3,33.82,52,1068,351,867,833,2.5662,low
-119.8,34.05,16,1828,323,692,368,5.5221,low
-122.26,34.01,52,3320,814,526,634,3.02,low
-118.06,33.84,52,3249,543,3321,421,5.2134,high
-118.95,37.84,52,4044,176,751,664,1.0955,high
-117.4,34.05,52,2045,443,1977,443,15.0001,low
-122.37,34.05,16,5614,167,1724,297,5.8948,low
-118.31,38.59,52,2414,435,1614,614,3.875,low
-122.36,37.43,18,1258,383,1454,374,5.4555,low
-118.3,33.99,52,1885,225,751,252,2.125,low
-118.31,33.63,19,619,436,2474,484,3.0625,low
-119.03,35.34,16,2033,1624,181,556,3.3833,low
-117.42,40.85,44,182,745,1245,3510,3.0521,high
-121.78,36.07,22,4966,1164,777,402,1.8365,high
-120.69,37.57,32,3022,374,3266,372,2.6014,low
-122.17,37.76,48,1069,618,65,518,4.0938,high
-122.43,37.28,19,872,474,1043,867,2.4583,low
-118.2,33.89,3,1748,266,3561,212,1.0667,high
-117.01,34.13,11,2116,362,1848,321,3.7632,high
-119.8,41.86,10,2965,93,470,433,1.0481,low
-119.69,32.87,28,3154,1054,1997,561,6.1575,low
-118.31,34.11,27,1572,623,824,287,3.875,low
-118.75,32.83,11,3835,470,731,308,3.0293,low
-117.38,33.6,52,2285,560,954,303,2.8542,low
-122.53,34.26,52,3008,662,1537,658,1.9727,high
-120.3,37.4,18,2638,232,5325,152,5.4225,high
-118.31,33.61,2,3366,309,2951,560,5.2503,high
-118.66,34.06,52,1937,542,2769,363,10.49,low
-121.88,36.3,5,1157,1666,740,319,4.9167,low
-122.24,37.26,16,341,429,1822,937,1.439,low
-118.31,33.84,29,1703,553,1182,211,3.4886,low
-118.5,34.05,14,1099,718,2333,410,3.0788,low
-121.84,37.23,19,2198,443,453,268,4.2171,low
-118.04,34.16,19,2459,68,1051,364,5.8243,low
-117.83,33.51,52,1691,843,1850,406,6.0666,low
-118.31,37.91,15,3640,222,906,248,2.6238,low
-121.77,36.12,22,6433,87,1731,264,1.1479,low
-121.22,38.29,2,5301,1454,1278,626,1.5652,high
-117.77,33.61,22,3249,1373,1113,1119,1.1917,low
-120.98,37.25,46,1451,1249,1555,263,2.25,low
-118.31,38.57,4,2987,718,1561,255,4.0547,low
-117.14,36.12,15,3308,294,1036,194,2.098,low
-118.23,37.92,52,2478,1106,2099,746,3.1083,high
-122.39,33.66,52,2777,601,2739,704,4.9153,high
-121.32,38.57,52,2299,1842,1398,618,1.9702,low
-121.45,34.05,32,2930,406,35682,507,15.0001,low
-122.48,32.68,3,1302,763,2592,774,2.57,low
-122.26,33.68,19,4464,1051,1636,435,6.2556,low
-122.36,34.45,38,9966,275,370,539,5.012,high
-118.18,37.34,28,2049,307,1097,25,5.2078,low
-120.43,37.31,52,1444,533,852,193,1.951,low
-117.83,33.93,29,3870,247,6002,156,2.0469,high
-119.05,37.63,19,1706,554,3287,670,2.4519,low
-121.45,36.36,16,1180,1020,802,536,2.1293,low
-118.27,37.54,19,1930,222,861,125,1.0096,low
-118.35,32.68,19,2040,550,977,622,3.9,low
-117.4,36.21,18,2089,537,1604,335,3.9537,low
-118.31,33.72,52,733,552,1138,294,3.1912,low
-117.72,34.43,9,3697,366,1073,482,4.8611,high
-122.66,38.27,52,2271,295,1060,4769,6.019,low
-117.7,33.68,15,2700,707,1371,65,1.6477,low
-122.51,34.0,16,4439,1259,1594,247,1.4005,high
-117.38,33.97,52,2196,59,1305,363,3.9099,low
-118.28,32.7,18,1481,647,2374,242,4.0911,high
-121.99,36.79,25,1244,216,768,445,2.3715,high
-121.42,32.72,20,1781,584,1159,480,5.1202,low
-122.48,33.91,10,2281,440,1711,179,3.3977,low
-121.82,33.61,35,9729,955,1899,838,6.0808,low
-119.07,32.83,25,5485,1551,1208,292,3.3156,low
-118.19,36.81,27,2582,218,2830,1293,2.4,high
-120.44,34.15,52,1703,224,36,255,10.129,low
-119.69,34.06,19,1498,653,982,1208,4.0806,low
-118.28,38.57,52,3112,614,989,606,3.9333,low
-118.3,36.07,52,2300,365,989,439,4.6094,low
-118.27,38.5,29,2191,351,1341,522,3.4167,low
-121.35,33.85,38,7609,406,3646,246,2.9219,low
-119.69,34.06,6,812,193,2536,545,2.2536,low
-117.93,32.85,12,4016,998,965,410,1.4958,high
-122.51,39.14,16,3774,486,751,380,3.1149,low
-117.83,34.04,52,1728,136,349,491,1.4113,high
-119.31,32.76,32,5478,12,1602,482,2.1213,low
-122.36,37.45,52,1487,316,861,536,3.558,low
-118.5,36.52,52,745,278,379,1391,2.5357,high
-121.06,33.97,52,1993,204,1432,101,3.9583,low
-117.26,32.83,19,3915,639,1765,1034,4.1163,low
-119.74,37.63,12,2411,1423,2019,3293,6.4265,low
-121.27,37.53,52,5192,241,2468,257,3.9,low
-121.97,38.7,15,2967,435,1535,221,4.5347,low
-121.99,32.85,52,1634,337,807,471,2.6014,low
-118.54,33.64,52,1221,459,1584,190,3.3594,low
-121.79,34.12,52,3022,749,1891,287,6.0878,low
-118.25,34.2,16,8275,150,780,598,6.7527,low
-119.03,32.72,47,2867,446,1221,414,0.9614,low
-122.06,34.06,19,3119,308,747,460,1.9,high
-117.42,38.66,3,3618,646,506,455,3.3942,high
-122.87,35.32,37,1342,371,520,457,7.7112,high
-122.31,36.55,17,6501,693,1958,588,3.7065,low
-119.8,37.38,52,1089,132,445,614,2.3562,low
-118.31,33.61,52,2377,478,1695,505,5.3946,low
-118.59,37.92,35,3422,235,751,355,2.57,low
-117.44,34.06,32,3064,361,1090,375,3.2566,high
-118.3,37.74,52,2234,437,501,718,3.8167,high
-119.72,37.89,36,4454,378,1866,461,2.6914,high
-122.27,33.61,2,1995,483,4722,713,2.1923,high
-122.04,37.39,11,3243,550,649,579,3.5507,low
-121.32,36.98,45,1487,368,815,387,3.7014,low
-117.01,37.56,16,3050,554,1322,403,6.9405,low
-119.05,36.23,25,2077,826,4453,581,7.3141,low
-118.42,33.5,49,5233,653,817,1557,4.5192,low
-122.48,32.82,32,5110,437,481,1117,4.559,low
-117.72,33.88,13,187,182,2086,727,5.1312,low
-117.18,33.09,41,4400,376,508,1635,3.6974,low
-121.12,37.97,52,3236,443,1557,565,8.3646,low
-121.99,34.16,16,1231,385,1718,630,5.318,low
-118.28,36.24,15,304,255,1244,307,4.7062,high
-122.16,37.23,19,652,218,800,506,4.0798,low
-121.79,33.98,19,3318,1160,5558,175,4.9118,low
-120.73,33.89,6,1829,575,1419,457,1.8047,low
-121.42,37.89,52,1001,576,609,550,2.5166,low
-121.78,33.75,4,6208,314,462,482,1.5086,low
-118.14,37.38,19,2618,1444,1928,363,3.6204,high
-119.77,34.26,19,3429,253,1448,244,3.2933,high
-117.14,34.12,19,2289,607,2678,413,7.9627,low
-118.38,37.87,52,1082,321,705,435,3.0293,low
-118.19,34.03,19,2663,236,1015,412,1.6888,high
-122.48,33.73,52,11442,443,2415,277,1.0649,low
-117.95,34.16,19,1998,501,707,403,2.7232,low
-121.99,32.72,16,1766,413,861,262,3.3603,low
-119.19,33.66,22,1442,201,932,663,2.9934,low
-120.98,36.7,35,98,514,388,690,1.516,low
-121.3,36.8,45,1875,218,2064,506,3.4044,low
-121.23,32.72,24,890,168,1064,317,15.0001,low
-118.53,34.45,29,4563,576,368,504,1.625,high
-121.99,34.11,16,1472,282,727,244,1.0612,low
-121.45,37.65,29,3660,435,442,340,4.2703,low
-121.99,33.72,52,6235,486,618,342,2.8649,low
-122.15,34.0,51,1400,594,2775,342,2.1484,low
-117.83,34.0,14,2220,175,1175,489,8.1356,low
-119.8,40.24,19,3273,160,737,203,3.9054,low
-121.99,33.64,19,4154,651,2475,718,4.3278,low
-121.02,33.6,18,1703,312,1059,614,2.6654,low
-122.16,34.42,32,1961,255,1855,597,4.05,high
-120.97,33.97,27,1413,592,611,612,4.3696,high
-117.81,36.8,36,1383,640,275,1466,3.75,high
-117.67,39.09,33,1513,817,574,1399,1.8185,low
-118.37,37.62,52,2515,434,2033,287,2.4207,high
-121.49,32.91,15,5428,428,337,147,8.0755,low
-121.58,36.21,52,2045,240,855,1188,3.7262,low
-117.93,35.37,52,2520,711,327,395,3.676,low
-121.22,35.14,26,1991,349,1156,344,1.6725,low
-120.83,38.7,52,3033,435,727,177,2.75,low
-121.88,33.96,52,3672,364,1220,1555,4.4559,high
-122.36,34.13,19,2430,393,1239,297,8.4888,low
-117.93,33.98,19,2616,218,213,1437,3.6583,low
-118.56,37.37,11,771,173,1190,4012,4.1597,low
-117.79,38.31,19,2934,191,1208,414,2.5795,low
-118.3,34.05,26,3066,520,761,303,6.2356,high
-117.15,37.39,27,1791,241,428,320,2.3562,low
-118.16,36.73,52,1652,563,1282,252,6.02,high
-119.77,34.26,33,1137,340,723,342,15.0001,low
-121.26,33.82,29,2185,434,1041,462,2.1603,low
-121.88,38.02,48,2452,410,623,303,2.0324,low
-121.22,41.81,19,2998,487,3097,351,2.8214,high
-118.28,38.37,26,1748,312,815,722,3.6331,high
-121.67,32.85,52,2029,393,1197,475,1.8224,low
-122.48,33.97,4,639,399,2654,639,2.6833,low
-118.31,34.06,52,2296,307,640,435,5.4482,high
-117.87,35.63,38,3330,193,2870,414,3.3214,low
-122.3,37.84,22,2381,1051,332,874,3.5057,high
-121.99,33.63,52,2481,435,965,234,3.3482,low
-121.0,33.83,52,539,389,1093,626,5.3813,low
-118.4,38.36,17,2104,127,4108,174,3.4769,low
-122.48,33.64,2,18767,312,1551,76,2.25,low
-117.38,37.54,48,1980,737,2561,176,5.4635,high
-118.54,37.32,34,1165,259,1318,904,1.7244,low
-121.52,33.68,19,3644,740,911,1183,5.154,low
-121.62,32.81,3,2213,460,2076,300,5.0747,low
-118.31,32.73,28,2673,1963,2314,435,4.8096,low
-122.41,40.65,50,3224,298,2294,471,1.725,low
-118.3,34.17,16,2582,385,367,356,2.5707,low
-118.19,37.76,29,3877,312,1042,475,2.3373,low
-118.19,35.36,19,2226,328,1363,243,4.2008,low
-121.76,32.72,52,1531,328,1048,374,3.5789,high
-122.04,37.62,23,1724,537,1518,347,3.125,low
-122.04,32.58,52,2503,522,1487,352,1.2185,high
-117.42,37.47,6,1465,223,1669,475,2.5043,low
-122.45,32.83,52,1781,799,1204,161,3.4839,low
-121.62,38.63,25,278,677,723,550,1.1917,low
-119.8,38.66,10,1446,1054,103,804,1.5329,low
-121.42,33.85,7,1750,434,617,1840,7.1615,low
-122.06,33.6,29,820,279,2361,211,3.75,high
-117.88,37.81,51,1995,435,1550,317,5.2657,low
-121.53,34.14,18,8581,435,416,80,2.1976,low
-121.32,34.11,39,1696,490,1438,522,2.64,high
-118.11,39.82,23,3107,271,1937,1566,3.7344,low
-117.14,34.05,20,1465,598,860,500,2.1205,high
-120.99,34.07,22,1724,403,494,386,3.2188,low
-117.38,34.05,52,1636,1063,2019,535,4.5179,high
-122.04,34.05,52,2973,432,1066,244,2.9,low
-121.27,33.97,52,2483,221,847,679,3.5691,low
-122.73,32.74,49,3383,1823,1266,529,3.1389,high
-122.16,34.12,16,1543,437,1262,211,4.559,low
-120.43,37.83,44,1542,639,1566,459,4.2679,high
-119.69,33.71,19,744,240,1227,205,1.695,low
-118.28,33.61,52,3522,490,705,108,3.8438,high
-121.69,32.58,16,1084,273,5634,350,3.9022,low
-121.98,34.16,19,2990,341,730,522,4.7,low
-117.79,32.85,52,1840,443,1041,718,2.4492,low
-118.31,34.18,52,1330,8,3321,794,3.5192,low
-121.43,37.8,17,2349,711,1545,482,3.2021,low
-118.27,37.62,19,3911,530,1695,287,4.7932,high
-118.37,37.69,16,2643,281,901,223,4.1607,low
-121.99,38.57,15,4134,325,1047,414,5.6293,low
-121.99,34.06,19,239,368,999,200,1.3696,low
-117.93,33.96,24,1853,625,1795,455,5.5631,low
-121.06,37.87,52,7477,372,520,154,4.5125,high
-118.56,36.77,18,1722,618,668,303,3.0721,low
-121.85,33.22,9,1983,351,1326,146,10.0259,high
-116.87,38.04,25,1790,752,5155,136,3.3074,low
-118.31,37.4,35,2816,527,1969,614,2.4167,low
-118.35,33.68,52,2076,527,761,344,2.7236,low
-117.82,33.39,43,1180,1341,2745,820,4.1094,low
-122.51,32.72,29,3772,328,1351,373,9.821,low
-122.36,38.51,10,1346,270,734,268,0.75,high
-117.8,38.22,44,442,515,2569,614,2.8971,low
-117.18,37.66,32,1736,185,932,255,3.5172,low
-116.84,37.67,52,961,475,1772,298,4.3667,low
-118.44,34.26,14,1006,1546,6686,267,3.5109,low
-117.91,33.61,52,1917,312,9,488,5.2129,low
-116.95,38.29,29,465,406,1772,548,1.6929,low
-122.48,33.97,52,1376,223,722,539,2.7321,low
-117.26,38.87,25,1452,98,1260,92,3.6591,low
-118.27,37.8,19,1467,278,688,415,2.2244,low
-118.19,37.38,52,1722,218,1074,482,4.2566,high
-117.13,37.84,33,3610,173,1219,287,6.2275,low
-117.96,41.86,2,725,260,1085,716,5.7942,low
-121.99,33.82,19,1993,432,1045,268,2.5,low
-118.17,34.06,19,1567,522,1504,134,3.8173,low
-116.41,33.92,45,2647,698,1772,597,2.0893,low
-117.32,34.05,19,2453,386,1411,435,2.5489,low
-122.25,36.96,48,2366,393,4584,260,5.4482,low
-119.79,32.81,27,5929,1020,2042,1772,1.5957,low
-118.3,34.43,16,322,2613,6071,542,3.6875,low
-118.56,36.62,36,2780,484,1022,414,2.7031,low
-121.48,34.12,52,413,627,1666,577,7.4817,low
-118.28,34.05,52,3670,312,935,493,2.2121,low
-121.64,34.26,29,1995,403,1948,350,4.5208,low
-122.48,37.24,2,1325,3933,1064,433,3.5878,low
-118.31,37.45,19,1059,972,810,81,15.0001,low
-121.81,40.76,52,13406,244,640,659,2.8835,low
-122.48,34.19,48,2469,215,695,57,3.0958,low
-116.95,36.65,19,2114,182,2640,1415,2.0259,low
-122.24,37.91,16,2045,410,1049,212,5.6613,low
-118.37,37.62,35,2741,446,455,268,4.9102,high
-120.8,33.79,52,1973,386,2106,342,3.875,low
-121.99,34.05,52,1400,519,2634,174,4.7639,low
-118.31,34.16,30,1808,393,1108,310,5.6112,low
-117.91,33.97,19,2223,614,493,297,7.9248,low
-118.66,34.2,31,1415,1529,4166,342,3.5323,low
-118.9,34.26,19,1853,665,1177,638,13.8556,high
-118.28,40.59,25,3831,384,640,614,4.665,low
-119.38,33.75,52,1499,277,1456,364,5.5429,low
-119.71,37.24,25,3167,253,2791,519,7.5,high
-118.31,34.18,52,1995,711,1488,453,2.2545,low
-119.35,33.97,6,2685,584,1925,1126,2.45,high
-118.85,32.72,16,4042,627,699,186,4.2672,low
-117.83,34.26,19,1659,906,1810,361,3.2447,high
-121.78,33.99,18,6026,1777,2986,301,3.067,low
-117.81,38.64,52,1862,44,2487,564,2.4286,high
-118.31,38.54,18,652,312,5110,287,4.9102,low
-120.98,37.59,52,4690,354,2716,297,5.723,high
-121.26,34.05,30,2579,217,1290,475,2.25,low
-118.28,34.26,52,1744,398,2823,1128,1.9741,low
-122.41,33.47,52,1680,540,989,174,3.682,high
-120.27,40.17,17,1983,513,2487,439,4.9153,high
-118.31,38.99,52,2686,1274,717,255,6.0859,low
-121.79,38.44,14,992,371,1651,361,3.1786,low
-116.46,34.0,52,1165,361,1660,522,2.0547,low
-118.28,34.11,2,3175,272,3469,287,11.0911,low
-122.16,33.97,19,2043,1138,711,1052,3.2,low
-121.48,34.0,45,407,608,1042,277,9.0243,low
-121.02,34.18,52,3453,190,1467,414,2.894,low
-120.09,35.41,26,5153,568,2707,143,2.5852,low
-117.26,37.63,19,4459,631,1175,342,4.7932,low
-122.16,32.58,18,2174,691,1807,301,3.81,low
-119.69,36.81,16,9859,356,1523,463,4.7639,low
-117.05,36.77,52,1719,234,386,2902,2.1273,low
-118.19,36.3,35,2066,435,890,174,3.0507,low
-117.29,38.07,18,1922,2206,711,460,1.7039,low
-118.14,38.79,19,1728,447,1257,507,2.1719,low
-116.89,32.68,52,493,406,1953,659,6.02,low
-118.54,34.05,52,5192,435,932,530,3.2156,low
-118.27,34.1,52,839,498,1273,268,5.1416,low
-122.25,37.76,52,1353,430,935,342,2.25,high
-121.23,37.93,52,831,670,932,183,3.9097,low
-117.73,34.91,29,2093,443,1286,1652,4.0197,low
-118.35,37.25,17,4151,312,54,206,5.2818,low
-119.73,38.44,25,1288,1831,634,81,2.2216,low
-121.78,34.16,29,5258,558,735,188,4.8021,low
-117.33,33.63,5,2548,3864,1181,664,5.6436,high
-119.35,37.83,25,2789,398,1467,300,2.6208,low
-118.16,37.71,52,407,2717,884,268,2.0333,low
-122.7,34.24,52,7982,570,1657,194,1.7137,low
-121.48,38.63,29,1614,1122,593,980,5.7368,high
-122.03,37.35,31,3299,264,265,421,3.8839,low
-117.88,35.36,52,1425,62,932,471,3.4491,low
-119.48,37.47,52,1350,393,1045,212,3.37,high
-118.4,37.27,25,25,589,396,1919,3.9261,high
-118.31,36.96,7,1769,599,1257,42,3.15,low
-120.45,36.04,44,9089,389,2615,872,4.7708,low
-122.36,37.62,19,1956,648,3752,161,5.6163,low
-118.56,37.28,52,1250,562,1159,303,4.0987,low
-122.95,38.68,26,4257,830,1197,956,3.2284,low
-117.76,37.38,18,673,422,880,953,4.2391,high
-122.48,34.06,19,1710,191,872,493,3.8906,low
-117.01,36.77,2,2501,136,6291,1258,2.2024,low
-122.03,33.91,18,1557,222,1257,375,5.2865,low
-118.28,36.6,52,1710,282,434,457,5.3017,low
-122.48,34.44,39,1444,265,2638,507,2.8125,low
-120.06,33.96,32,2075,431,556,638,10.076,low
-121.26,37.57,52,6202,434,2116,718,2.9125,high
-120.69,33.87,32,3066,215,1457,696,4.3625,high
-122.44,36.97,16,3119,2031,1198,144,6.0224,low
-121.03,34.26,52,3305,601,1086,244,3.7437,low
-121.99,38.69,52,6533,189,837,171,5.3351,low
-120.44,35.68,7,2910,517,2250,1183,3.225,high
-124.14,38.44,50,1244,145,1336,490,2.8705,low
-118.31,38.68,30,6663,669,826,428,6.7669,low
-119.73,33.12,29,2844,389,1859,522,3.43,low
-118.01,37.81,52,1444,321,602,170,1.2012,low
-118.44,37.62,52,1543,1420,4349,323,2.1213,low
