longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value_binary
-118.27,36.32,35,2720,61,839,314,6.7138,low
-122.41,40.8,34,3745,378,699,594,3.0114,low
-122.37,34.0,20,804,321,1153,329,3.1359,low
-117.12,38.66,7,5187,910,1543,560,4.3456,high
-119.33,37.78,48,1080,348,141,271,3.8615,high
-118.34,33.83,31,1279,502,1014,404,6.6155,low
-121.96,37.88,43,5359,643,4259,467,3.5757,low
-117.19,37.6,38,1499,292,629,516,2.6447,high
-117.32,32.79,36,559,270,3612,269,2.725,low
-121.93,40.38,28,1949,796,1040,302,7.3356,low
-121.47,37.44,35,4976,404,1117,248,2.3056,low
-119.05,37.34,41,1651,304,1561,524,2.2667,high
-120.48,38.25,29,2116,580,1584,540,5.8127,low
-121.45,34.24,35,3119,199,1131,165,7.2639,high
-121.95,34.25,16,5330,361,1215,304,3.3669,high
-119.8,33.53,23,4974,401,9936,298,1.6827,high
-122.25,34.08,34,2168,127,909,1449,2.625,low
-118.09,33.99,52,5283,227,1250,210,3.9032,high
-118.08,33.86,52,1128,501,697,505,8.4389,high
-117.79,37.69,31,1883,511,845,57,6.0194,high
-118.36,37.99,33,404,221,927,662,7.5594,high
-123.52,32.97,21,5928,149,338,1475,3.7167,high
-118.53,33.78,35,15309,686,574,380,3.4107,high
-118.03,32.72,14,2484,317,1147,572,3.1378,high
-121.32,37.52,15,2715,632,2084,1164,3.3571,high
-117.22,34.1,36,2791,316,2054,300,1.925,high
-121.31,35.13,38,1359,1994,2321,373,4.3009,low
-117.97,37.88,38,679,273,693,121,1.4511,high
-121.96,34.09,29,718,287,4479,447,5.2837,low
-118.44,34.02,13,2342,1082,3343,1107,2.63,low
-118.32,37.95,52,888,369,2540,1503,4.2458,high
-122.11,37.58,25,2103,1529,3174,265,4.3594,low
-118.04,36.59,33,1711,187,735,2769,0.9838,high
-122.0,34.14,8,3626,444,1412,406,3.7125,high
-117.97,34.26,50,2505,264,611,268,3.4792,low
-115.49,37.66,45,1598,396,1603,17,10.5144,low
-117.88,40.77,24,1904,321,1571,233,2.629,low
-121.45,37.6,16,1814,586,730,459,3.3846,low
-121.91,33.71,17,2759,314,990,247,4.0968,low
-121.28,36.83,16,2928,492,1753,338,3.1528,high
-118.27,33.91,32,1326,269,2272,288,5.6411,high
-118.1,38.67,16,2054,263,1932,620,5.0118,high
-117.82,37.81,27,880,453,924,343,3.2425,high
-117.81,34.28,32,2470,1020,1343,195,3.1014,low
-118.08,36.46,8,5685,437,1284,337,6.37,high
-121.92,33.67,41,1702,447,11956,439,3.5585,low
-118.2,36.46,34,2053,252,61,204,4.2098,high
-122.44,37.65,34,1822,250,878,426,11.3421,low
-117.16,32.73,17,243,479,1173,395,2.9911,low
-118.1,34.14,18,1967,506,1326,443,2.0455,low
-118.78,38.55,48,3099,2249,1818,535,2.5924,high
-120.83,38.37,42,3808,1355,1767,174,3.2174,low
-118.34,33.18,19,2494,419,331,477,9.5823,low
-117.25,36.98,33,3633,325,557,320,6.2862,high
-117.79,38.51,36,4899,314,2114,518,1.6557,high
-122.29,37.31,10,2371,361,664,1129,5.7059,low
-117.3,37.39,52,1010,453,1880,204,2.7377,low
-121.41,33.66,7,2466,1946,861,260,6.5745,low
-118.08,36.77,36,1011,177,789,490,1.9647,low
-117.69,33.71,17,1051,549,176,396,1.2292,low
-119.25,34.11,18,2316,272,914,552,5.8652,low
-121.41,33.65,35,1743,156,4426,367,1.6458,low
-122.4,33.92,36,965,343,791,394,2.2132,low
-118.96,34.07,44,3228,565,1052,195,2.4792,low
-117.29,34.17,25,1476,463,483,379,5.5791,high
-117.85,34.0,37,2788,261,1098,384,2.0147,high
-121.43,37.32,31,260,287,662,611,5.8543,high
-121.45,33.35,6,2012,690,613,358,2.137,high
-121.82,38.01,23,4911,322,1472,280,5.9658,low
-117.51,33.86,15,5593,163,355,394,3.7477,high
-122.35,37.54,2,5872,1079,1323,699,5.3738,low
-118.73,34.29,23,304,284,2172,343,4.0039,low
-120.98,40.28,34,703,328,1201,217,4.071,low
-122.39,33.49,15,1002,194,3841,923,1.7238,high
-121.85,37.54,33,1209,330,1246,464,3.5524,high
-118.26,37.24,14,2558,1453,1377,163,6.1628,low
-122.36,32.72,52,1191,232,1143,329,2.2017,low
-117.8,37.98,17,1642,486,914,485,3.6447,low
-119.44,33.93,27,2466,478,2105,609,1.6581,low
-117.12,41.72,20,5925,795,2998,301,2.983,low
-121.63,33.04,29,515,991,13251,421,5.5767,high
-117.97,33.78,34,1869,567,278,1036,2.9911,low
-117.8,33.84,6,4787,59,914,279,1.4712,high
-118.13,33.82,15,2761,1233,1173,590,2.2444,high
-121.91,37.36,18,2690,398,1200,492,4.2826,low
-120.35,38.7,23,1591,170,1090,319,2.0817,low
-122.27,34.11,26,6361,346,1890,294,4.3315,low
-117.9,33.9,6,3631,318,1611,318,4.6103,low
-123.78,34.2,30,1297,431,643,325,6.9408,low
-120.46,37.56,4,12779,345,1109,279,2.0057,low
-118.14,37.79,32,2304,196,1558,314,4.3232,low
-122.16,37.62,16,4006,1104,794,838,4.875,high
-119.02,36.84,27,4164,1283,529,288,5.3259,high
-122.26,41.79,31,2371,447,825,387,4.3428,high
-117.68,34.29,25,2355,257,3198,142,4.3438,high
-117.64,38.31,4,4598,466,955,555,2.9643,high
-122.37,37.68,22,3270,2248,1518,1017,1.7165,low
-118.48,38.68,27,2053,388,938,305,6.3997,low
-118.2,38.56,30,2204,371,1183,607,3.5977,low
-118.31,33.65,16,1832,356,969,537,4.5368,low
-117.58,33.94,35,1869,288,1407,1212,3.175,high
-121.79,37.76,32,2033,456,1045,363,7.1134,high
-119.05,37.78,24,1722,199,1143,400,3.5719,high
-121.77,33.78,29,1885,404,2568,483,5.4496,high
-118.49,34.07,47,2398,223,1152,756,2.2791,high
-121.24,37.46,41,2127,268,366,602,0.9241,low
-122.07,34.58,37,409,413,3538,184,1.6654,low
-117.88,37.25,17,2607,361,1098,1128,2.5812,low
-118.48,36.59,26,1258,405,798,459,5.7951,low
-118.08,37.79,49,2019,341,2576,699,2.7472,low
-122.37,35.64,31,6859,611,1897,905,7.6084,high
-117.25,33.93,26,357,512,1223,400,5.0091,high
-121.92,33.9,14,2625,461,855,29,1.4063,high
-118.13,36.8,33,806,287,2097,267,4.1705,low
-119.79,36.76,52,4982,468,718,475,2.8139,high
-117.4,36.89,49,1567,568,823,466,2.7556,low
-118.21,37.72,15,3549,279,513,281,3.2159,high
-122.37,37.55,31,8254,556,1567,337,6.223,high
-121.21,41.12,17,2185,261,1944,13,3.625,low
-121.25,34.06,34,2642,447,899,629,3.1739,low
-117.2,38.69,14,2144,658,533,185,4.2448,high
-121.92,38.03,37,2549,235,258,165,2.9619,high
-122.12,37.26,41,4617,315,1015,420,3.1864,high
-119.14,38.02,30,3468,558,1538,268,5.5336,high
-121.23,33.2,52,2729,368,3918,290,4.3393,high
-121.9,37.27,34,1295,419,2176,524,3.194,high
-122.2,33.8,52,4718,887,815,464,3.3571,low
-121.92,33.19,28,1260,491,893,407,4.1397,low
-117.33,37.84,35,3851,354,1960,202,4.3111,low
-121.2,33.84,46,5549,476,494,709,4.4453,low
-121.8,34.15,15,2212,482,1131,302,5.6825,low
-119.22,34.13,24,1575,673,3193,165,6.6897,low
-118.59,37.97,25,2131,252,3690,326,2.3929,high
-118.03,37.78,36,1790,393,810,350,6.4313,low
-118.38,37.35,5,2714,801,5023,349,4.8017,low
-118.34,33.98,39,4333,366,915,455,1.6943,low
-118.52,32.79,38,18,212,2620,606,3.4306,low
-121.93,39.39,34,1157,255,1050,870,3.3941,low
-122.45,37.26,19,2070,1212,1829,385,3.5625,high
-121.32,34.09,32,1414,306,2902,931,2.1403,high
-116.46,37.85,36,37937,346,1533,386,3.4402,low
-121.29,40.07,50,1321,327,1297,236,1.9762,low
-118.22,37.0,15,6355,598,2275,428,2.6375,high
-118.15,37.72,43,1000,294,810,810,7.2893,low
-116.48,33.65,21,1686,341,707,459,1.9767,high
-121.34,39.83,16,2307,502,2260,336,3.5781,high
-121.25,38.44,32,5823,296,2267,733,3.5172,low
-119.09,32.73,46,3407,214,1343,486,10.1154,low
-121.47,37.9,17,3372,388,521,462,5.4171,low
-118.28,33.11,50,1615,123,1473,503,2.6513,low
-122.3,37.99,36,4916,530,844,317,1.6977,low
-117.88,39.11,50,2762,809,1302,225,6.907,low
-117.07,32.64,32,2285,290,1109,391,4.131,low
-122.13,35.78,11,1314,581,591,586,2.8611,high
-118.07,34.18,16,3854,316,692,174,3.3043,low
-117.12,34.13,36,2685,649,721,426,2.4234,high
-119.45,33.8,6,1240,493,1594,302,1.3047,low
-117.24,35.64,29,5532,1249,1671,230,4.1719,high
-119.79,34.11,46,3214,371,1443,491,6.8642,low
-121.88,36.85,41,1086,286,451,1245,6.2064,low
-119.04,33.95,36,4401,589,3504,452,3.5388,high
-122.24,39.52,34,4536,4522,511,426,2.9459,high
-121.48,37.24,41,1306,5,1083,555,5.748,high
-119.92,33.36,24,6,173,1159,813,2.6777,low
-121.79,34.54,20,3193,199,208,756,2.7188,low
-119.35,33.71,16,1000,276,2889,343,2.6771,high
-114.55,37.92,30,1586,389,1138,278,4.9769,high
-117.3,32.75,16,4787,780,1459,679,4.6852,low
-118.1,33.94,16,1591,183,608,520,5.1145,high
-118.24,37.79,44,1431,1037,1410,282,6.5143,low
-117.25,37.78,26,2869,343,449,380,3.0943,high
-117.09,35.54,24,1731,274,1051,315,3.7619,low
-117.44,32.85,14,2257,232,1183,370,1.9063,low
-119.06,34.2,43,4099,379,646,190,1.3523,high
-120.05,33.94,52,2042,513,4552,238,3.7083,low
-120.2,37.92,32,852,129,782,315,1.8162,low
-118.52,33.78,21,1777,261,1546,446,3.5052,high
-121.36,33.8,39,2655,76,1649,299,4.8981,high
-122.18,37.75,27,1860,410,902,109,4.1667,high
-118.36,35.06,19,4164,1420,536,476,2.9167,low
-118.47,32.68,35,3013,498,952,264,1.056,low
-119.83,34.44,36,2426,692,2719,385,3.9871,high
-119.03,34.44,50,2933,1068,784,733,5.7389,low
-122.19,37.63,32,2123,561,1832,350,3.3617,high
-118.33,33.1,34,2564,227,855,241,2.5238,low
-119.8,38.67,31,3362,1664,2002,440,4.3601,high
-116.96,34.23,7,2547,453,2717,395,4.2826,low
-118.15,38.63,17,3519,349,775,463,1.8584,high
-122.64,34.18,32,1260,2473,2434,532,2.3583,low
-118.41,33.81,35,3337,507,1054,1527,1.7426,low
-118.31,37.65,26,2574,1215,836,331,3.5125,high
-117.34,38.3,10,2969,236,823,495,6.641,high
-118.17,34.44,36,1730,461,711,682,3.5357,low
-119.6,33.81,16,5764,410,1902,1651,3.8125,low
-121.57,33.8,31,3481,422,2245,688,5.3799,high
-121.22,37.27,4,2352,297,3388,363,2.4931,low
-120.48,33.94,49,24,450,2282,307,2.5437,high
-122.07,34.84,43,3422,447,1196,446,6.5226,low
-121.91,34.41,28,3988,700,990,352,5.0476,low
-118.18,37.9,36,2839,166,1045,278,3.0735,low
-121.22,37.4,37,811,335,468,567,5.7652,low
-117.84,35.34,47,2683,202,475,503,1.9867,high
-117.22,38.53,27,20982,305,2456,278,2.0,high
-118.05,37.85,27,3696,1006,1099,479,3.5625,high
-121.96,36.81,26,2144,366,769,394,3.3235,low
-118.33,37.34,42,2317,392,2122,134,2.303,high
-117.9,34.81,40,4527,1666,1145,371,5.4386,high
-117.09,32.76,36,1236,341,2466,1404,12.5902,low
-119.77,32.8,31,2377,525,248,112,3.968,low
-119.4,34.3,27,1164,1985,658,423,4.8497,high
-118.12,34.28,33,3400,726,2736,378,4.3362,low
-117.13,32.75,35,3421,390,673,501,5.9499,low
-117.33,37.69,35,3044,562,634,1327,2.0398,low
-122.22,37.31,24,3699,248,1726,445,7.0674,high
-117.18,35.48,14,2127,535,1850,480,6.7042,low
-122.25,33.78,39,3118,627,774,855,2.5043,high
-116.9,35.36,52,2183,513,1643,309,5.121,low
-117.36,38.55,25,9013,1714,2301,248,4.1974,low
-118.37,36.75,20,4190,1217,1795,416,5.0391,high
-118.35,37.71,37,1283,297,1027,741,3.1333,low
-121.24,35.65,32,6186,623,1379,390,3.6429,high
-116.96,35.33,26,270,1148,911,116,5.4555,low
-122.34,33.9,17,801,751,848,276,1.8929,high
-121.96,37.99,33,4137,799,840,439,2.8214,low
-116.91,37.66,36,3056,189,3121,285,4.087,low
-118.04,37.95,43,1395,597,1691,347,3.4472,low
-120.62,36.71,18,13245,535,4625,500,2.3036,low
-121.99,34.44,35,1011,595,4160,165,2.2401,low
-118.31,33.97,36,32627,244,274,383,6.9014,high
-117.35,36.95,14,2289,419,1325,409,2.0292,low
-118.13,37.75,5,17286,729,1652,405,1.7778,low
-123.63,33.61,32,6541,287,932,417,1.6369,low
-122.93,33.71,34,3573,142,317,1189,6.6544,low
-117.47,37.67,22,4401,1357,1835,561,5.6818,low
-121.87,38.67,38,11403,709,458,313,3.733,low
-117.31,39.15,46,2321,410,691,361,0.716,low
-121.37,36.61,42,3886,419,1947,178,4.0118,high
-122.04,37.78,37,2189,774,228,165,5.6047,low
-122.32,33.79,34,1741,405,719,466,4.5263,low
-118.32,39.52,28,1126,274,8907,1349,7.2316,low
-122.69,37.87,47,1450,462,4218,443,6.6277,high
-118.17,37.98,35,2062,667,1614,474,3.2369,high
-121.45,33.67,18,431,369,1486,491,5.0483,high
-122.39,37.51,34,3982,355,2816,604,4.625,low
-117.12,32.71,35,1089,310,1466,134,3.7619,low
-118.3,37.67,27,2907,319,1203,417,3.1133,high
-123.92,40.78,44,1337,448,2096,524,3.0161,high
-117.6,33.99,49,3449,2074,1280,228,2.543,low
-122.27,34.11,43,1395,304,1366,627,1.9464,low
-118.33,34.08,52,4115,443,776,263,6.287,high
-121.3,38.0,29,2905,156,1550,233,3.6923,low
-122.33,33.9,36,1810,271,1787,911,2.775,high
-121.99,36.8,35,3694,117,921,326,2.2278,high
-120.31,34.05,48,1511,640,565,656,1.0972,low
-118.71,34.13,31,42,396,84,322,3.7687,low
-122.23,33.78,20,175,1306,1114,826,2.1324,high
-122.17,37.64,15,3265,341,754,468,4.5595,high
-122.39,37.75,11,2320,353,817,754,6.471,low
-119.85,38.35,45,5368,393,2594,285,1.6136,high
-117.21,37.63,18,3747,574,1287,515,4.0737,low
-121.3,34.0,21,2745,246,1452,575,4.0904,high
-120.71,33.9,15,1864,238,1472,471,4.1836,low
-116.0,33.96,27,32627,424,848,446,2.6087,high
-117.89,40.8,16,4552,978,2492,865,3.2699,low
-121.08,37.84,4,765,937,1967,2847,5.0159,low
-117.8,35.62,17,4284,472,2305,334,12.0088,high
-123.52,39.91,16,804,891,3189,2225,4.58,low
-122.42,32.81,28,3735,592,4636,466,10.1714,high
-122.04,32.76,18,4196,489,1460,212,6.0389,high
-118.52,37.88,20,3375,358,610,2440,2.2988,high
-117.9,40.48,24,3058,288,1354,1502,5.9582,high
-118.37,33.68,52,1599,321,1255,196,2.6062,low
-118.24,33.41,20,2053,1742,698,360,4.6845,low
-122.1,37.94,47,1937,428,690,5358,3.75,low
-119.72,33.7,52,1471,2473,1024,345,2.6951,low
-118.49,34.11,17,812,548,3011,509,2.4932,low
-117.99,33.74,28,3771,418,557,271,4.6563,low
-117.69,41.82,30,718,220,894,232,5.8758,low
-121.37,33.77,18,4041,580,4483,236,4.575,high
-116.54,38.1,21,1834,653,1399,485,3.9241,high
-121.93,38.31,42,5187,358,1031,1470,3.2123,low
-118.26,37.84,36,1621,396,8805,362,4.4228,high
-117.2,37.64,16,4486,559,1379,202,2.7275,low
-117.96,33.97,45,3096,556,1162,317,7.4185,high
-121.34,39.33,15,8120,252,247,263,5.0275,low
-121.45,39.09,35,3986,458,816,452,2.5809,low
-117.87,32.79,35,3066,287,529,425,2.275,high
-121.48,34.09,39,2866,304,55,281,2.4297,high
-122.3,34.0,25,10235,688,749,275,3.8393,high
-121.83,38.56,38,1749,532,872,1747,1.1601,low
-118.76,37.37,33,98,420,1629,358,4.825,high
-119.02,33.85,27,4412,535,669,1167,4.1731,low
-118.07,38.36,18,3247,524,3707,315,2.6901,low
-119.85,36.98,21,5569,333,1605,440,3.4875,high
-117.21,33.73,17,1300,317,470,284,3.9734,low
-120.25,35.5,34,1063,703,1890,12,3.2599,high
-122.83,40.45,17,1616,399,2223,265,6.2059,high
-118.31,41.04,52,3332,1952,770,358,2.8868,low
-120.45,34.17,52,1306,715,1293,587,3.7619,low
-122.09,33.14,16,4845,542,3074,741,4.2468,high
-121.09,34.35,45,973,316,601,956,2.5441,low
-120.02,37.7,11,5613,935,857,697,4.0167,high
-121.48,38.57,50,2191,356,999,475,5.1423,high
-121.41,37.93,38,1492,443,2050,301,2.225,low
-118.02,34.01,45,1866,405,2133,433,7.1615,low
-117.81,35.35,28,2059,384,1150,274,2.0,low
-122.35,37.33,52,1473,768,2427,181,2.4934,low
-117.82,33.63,27,1543,360,824,286,6.6288,low
-118.56,33.35,36,5091,532,979,580,4.0432,low
-122.16,32.82,24,1098,261,1945,209,3.6806,high
-118.61,34.07,18,1830,1774,1853,493,2.5924,low
-118.01,37.71,36,997,1375,578,430,2.9183,low
-121.93,37.77,32,2341,233,911,412,2.9706,high
-120.06,38.67,37,9044,96,1225,526,10.2317,high
-118.02,33.78,41,2690,1054,232,331,3.1062,high
-119.32,36.96,28,1323,286,1046,635,2.754,high
-118.27,32.79,40,1334,1376,710,170,0.6831,low
-118.32,38.02,23,1280,1029,4333,380,4.0904,high
-117.95,34.09,30,2642,5471,1108,219,1.1667,high
-118.23,33.96,36,699,592,495,322,1.695,low
-121.89,36.83,30,2732,381,796,943,3.0179,high
-118.33,37.96,5,1578,1229,3436,255,1.8432,high
-117.76,34.13,27,2063,257,2097,1753,4.4261,low
-117.71,33.98,24,2870,137,546,532,1.0,low
-122.12,38.67,16,2812,135,1171,591,3.7306,low
-119.02,32.78,45,1647,562,5014,567,3.0642,high
-117.81,32.76,20,645,327,1299,1047,4.4769,high
-117.91,39.94,35,2051,1302,735,338,2.6625,high
-118.05,33.98,33,5721,257,392,571,2.1287,low
-118.41,33.85,27,6605,404,403,526,1.7308,high
-118.04,33.94,16,3396,259,1749,314,6.2096,low
-118.44,34.68,39,1770,496,1839,348,3.6406,high
-116.47,33.19,6,1278,2486,756,694,4.0,low
-118.52,34.09,34,4794,435,1131,287,1.474,high
-115.55,41.95,34,1883,244,532,651,2.3083,low
-121.84,40.17,23,10239,696,3773,881,4.4087,high
-117.71,35.15,17,1471,1605,7282,268,4.9292,high
-117.37,34.01,42,855,321,1053,316,1.976,high
-122.06,34.05,20,1806,876,373,269,2.6087,low
-122.06,36.33,29,3112,886,2089,1196,1.8462,low
-122.03,37.98,19,1171,341,295,231,1.0349,high
-118.0,37.43,23,905,212,1338,207,1.7652,high
-118.27,37.8,32,1401,339,911,195,5.1589,high
-121.83,37.8,40,736,478,1847,464,0.7591,high
-117.32,35.2,33,1512,431,3733,545,7.5674,low
-116.94,37.69,6,3164,504,3566,200,3.8448,high
-121.86,34.43,24,5474,353,1738,1030,3.5694,low
-122.34,37.65,15,1007,495,761,493,6.2503,high
-118.28,33.81,34,831,559,768,794,3.0199,low
-122.28,37.76,8,3132,461,230,307,2.0754,low
-122.32,32.78,44,1287,200,1086,577,5.697,low
-118.97,34.11,31,2137,342,529,626,3.9286,low
-122.5,33.71,50,2237,279,1033,438,4.7708,high
-117.82,37.81,16,2870,205,1230,293,4.0357,high
-118.09,34.22,31,811,345,994,326,4.8424,low
-119.35,33.79,15,1732,1331,941,578,2.5924,high
-119.22,34.23,52,1260,366,1793,993,5.9291,high
-115.56,36.33,42,4755,285,2496,294,5.1708,high
-117.9,34.23,32,3007,200,900,612,2.9107,low
-120.77,37.74,5,3578,426,910,348,4.6667,low
-121.89,34.06,25,1065,284,2803,379,3.4345,low
-122.87,34.19,30,1841,282,1255,537,1.2455,low
-117.22,33.71,36,1730,642,840,501,7.9248,low
-121.56,35.03,48,1701,455,1291,613,4.2448,low
-118.21,34.16,18,10235,640,3953,538,5.0929,high
-118.25,37.35,8,2687,253,1351,501,1.043,low
-119.79,34.05,28,1971,277,493,338,2.4,high
-122.46,36.19,23,1260,155,488,1141,5.0603,low
-118.22,34.0,17,1521,579,2833,465,4.575,high
-117.89,32.76,39,1683,224,1068,233,6.8642,low
-117.19,33.78,4,2290,103,1660,328,6.0424,low
-118.43,33.8,31,6699,431,810,163,2.0785,low
-118.31,34.15,19,2867,448,824,1011,1.0955,high
-118.33,37.26,42,1671,253,719,798,5.6754,low
-117.91,37.76,12,2690,253,229,371,2.3654,low
-120.71,37.55,29,3430,444,1001,516,12.2145,low
-118.19,39.37,19,5487,2111,2032,423,1.8214,high
-118.97,37.68,34,1257,199,1162,533,1.5613,high
-122.01,40.66,19,2541,476,1918,639,3.8625,high
-117.16,32.76,31,2162,801,156,329,3.8261,low
-117.67,40.58,13,2606,945,2837,335,4.5588,high
-120.23,33.81,19,2976,269,1454,386,4.7083,low
-119.76,34.76,18,1319,396,1086,651,12.7296,high
-116.71,34.16,23,1191,436,1983,307,1.5139,low
-118.3,34.04,34,2685,490,3431,209,4.7026,high
-118.29,33.72,36,2127,260,2685,455,5.6413,high
-116.97,38.53,52,1431,1079,3613,1341,3.4107,low
-115.62,38.58,50,2704,396,520,649,6.1551,low
-117.3,40.91,20,1972,314,1277,169,4.0274,high
-118.42,33.99,23,1318,908,1203,410,4.0556,low
-120.22,34.28,29,1928,1062,1916,330,4.8214,high
-120.64,37.96,29,1170,430,600,614,2.4097,high
-122.02,34.01,32,1369,478,810,1259,3.0052,low
-121.25,34.05,52,1516,632,798,515,2.0192,high
-121.62,37.57,52,1236,270,2118,488,2.6823,high
-122.23,36.52,23,6440,729,1167,568,7.4734,low
-121.84,37.63,35,560,243,986,337,3.7337,low
-118.1,38.75,35,2446,278,1738,577,3.2391,high
-119.47,37.71,21,4430,1289,976,1011,5.9507,high
-121.49,33.77,52,673,242,3419,1703,4.8424,high
-122.23,33.68,13,3292,619,4579,435,1.0617,low
-117.4,38.56,52,1601,460,794,261,6.3364,high
-117.9,33.0,35,438,329,1989,501,3.676,high
-122.88,34.2,41,3184,238,2016,180,7.2812,low
-119.78,32.84,17,1516,34,2593,1759,2.8942,high
-118.21,34.09,14,1475,389,886,538,2.0903,low
-118.05,33.44,36,6645,314,2719,315,2.2625,high
-121.83,37.7,49,3126,376,1775,338,1.7456,low
-117.66,37.84,49,801,1521,781,178,4.4886,low
-117.37,38.26,15,1623,375,2630,553,1.7604,high
-117.08,34.01,14,3135,277,804,392,3.3074,high
-118.39,38.1,22,2952,667,54,276,1.3134,high
-117.88,33.71,10,3599,275,671,573,1.775,low
-121.3,34.53,10,2374,69,2043,505,3.2301,low
-117.07,34.53,43,6607,423,1369,274,4.6591,high
-122.15,37.47,26,2012,438,4992,832,3.7932,high
