longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value_binary
-122.28,34.04,41,3454,388,1039,317,2.0363,high
-121.62,34.04,22,1927,331,1912,420,7.5274,high
-117.87,34.04,39,2892,511,1554,226,1.9704,low
-118.43,33.88,14,5927,590,802,278,7.5408,low
-118.26,33.97,22,7268,382,450,311,2.4306,high
-118.08,33.9,24,241,276,838,626,1.7171,high
-118.26,33.79,39,5394,661,1955,297,3.87,low
-118.15,33.97,44,901,406,1290,2412,3.7857,high
-118.25,33.79,37,2737,541,1805,527,1.5357,high
-122.05,34.04,19,294,271,1290,331,3.7875,low
-121.63,33.93,26,1511,1185,2941,425,3.9408,high
-122.25,40.64,48,4946,3366,672,1010,5.5137,low
-118.0,34.0,39,381,870,1247,425,6.4247,high
-118.34,37.07,41,767,1204,666,255,4.4777,high
-117.96,34.04,22,2809,265,1659,317,3.0476,low
-118.43,34.09,41,1125,1481,1517,20,4.5521,high
-118.32,37.75,52,2859,382,2179,544,2.5506,high
-117.23,33.88,41,1625,573,3537,269,8.4016,high
-118.15,33.84,41,568,331,1714,840,2.5457,low
-118.43,33.9,24,3029,361,2203,271,2.0769,low
-118.32,33.9,37,519,394,1039,626,4.1699,high
-117.98,37.32,30,4583,1034,145,453,4.3333,low
-119.29,33.97,37,149,286,5913,1503,1.5156,low
-118.48,33.86,37,1535,557,1387,284,3.625,high
-118.18,34.02,36,14275,236,2114,386,3.4702,low
-118.42,33.88,22,3119,331,631,480,2.8884,low
-117.96,33.82,41,1529,271,9671,457,3.8068,high
-117.95,37.5,21,5057,388,2695,354,4.0962,high
-118.18,34.09,37,6093,1791,403,380,2.8427,low
-119.65,36.15,22,5283,630,5162,2832,2.629,high
-118.34,34.01,37,1057,429,931,429,4.2353,high
-118.26,34.02,19,1806,382,2725,268,7.5274,high
-122.43,36.34,22,1504,276,2999,910,2.5162,high
-121.97,33.82,35,2155,978,1217,4616,5.5101,low
-116.87,35.4,37,1852,1035,4476,785,4.8917,low
-118.16,34.01,11,2527,224,2937,297,2.7792,low
-118.15,37.98,22,2885,511,1776,517,8.7124,high
-118.35,33.95,26,2403,290,1378,386,3.1711,low
-122.34,34.08,19,1404,408,1171,124,1.6757,high
-116.84,33.97,41,1212,1960,3327,1535,3.8464,high
-118.19,34.02,41,1541,331,4017,251,3.1189,high
-122.08,33.84,17,10626,1444,49,220,2.1474,high
-121.44,38.82,36,1342,536,5359,483,6.0829,high
-118.27,33.93,52,6955,5,10988,488,1.4923,high
-118.08,37.75,41,3043,623,2308,263,5.3102,high
-118.17,34.04,22,269,589,2373,357,1.8911,high
-122.41,33.79,41,2248,366,1235,840,3.25,low
-117.96,34.14,36,4409,331,901,483,5.2037,high
-118.22,33.93,19,3765,472,1097,229,4.3424,high
-118.16,33.97,52,3454,826,813,1115,7.642,low
-118.43,33.91,37,4470,271,403,424,1.6146,high
-118.22,33.79,36,1516,816,1805,268,6.1922,high
-121.88,34.03,41,260,292,1805,544,1.9236,high
-118.11,34.17,26,1932,88,1170,388,4.125,high
-118.15,34.14,37,2675,147,1466,519,5.2598,high
-118.12,37.71,17,2623,1039,2818,587,4.1488,low
-118.15,37.27,11,3689,457,615,372,7.5274,high
-122.42,34.09,44,2093,518,1075,1502,7.7261,low
-118.08,33.9,19,8997,551,249,256,3.9777,high
-117.9,34.03,44,1125,370,193,297,10.129,high
-122.23,34.02,41,1370,2158,454,425,7.5274,high
-118.32,33.75,37,7268,388,805,599,3.18,high
-122.01,34.14,22,948,2747,317,426,1.6146,high
-118.27,34.09,36,1507,284,899,317,5.4032,high
-118.12,34.0,37,876,298,1066,457,2.5162,low
-122.13,33.86,17,6890,1261,857,123,3.4058,low
-117.92,33.82,23,5057,421,58,297,6.0086,high
-118.32,34.09,22,1472,198,1011,256,6.0573,high
-118.26,34.04,39,1709,276,1286,278,7.5274,high
-122.25,33.93,22,808,344,367,21,2.8884,high
-118.27,34.14,22,1863,981,1006,406,3.7381,high
-117.96,34.04,36,405,878,1235,297,2.7,low
-122.45,37.8,1,143,635,774,743,4.0196,high
-118.12,40.52,39,6,573,2009,591,1.6581,low
-118.26,34.09,22,1496,623,805,267,7.5274,high
-118.03,33.93,22,3886,290,805,190,3.2158,low
-117.13,34.08,19,6132,865,1002,268,4.0987,low
-118.12,34.02,19,3214,640,758,461,5.8659,low
-117.96,34.09,37,4999,331,1235,488,3.5313,high
-118.15,32.79,44,3204,280,1829,586,5.368,low
-120.32,34.01,45,6202,51,587,1032,1.8365,high
-122.18,33.93,36,2892,331,3298,457,1.837,low
-120.81,34.02,44,11250,236,1412,423,1.5561,high
-118.27,34.04,37,529,292,91,386,4.8603,low
-118.08,33.88,37,4760,406,1211,364,3.0426,low
-117.92,39.42,17,4169,276,2660,393,5.5196,high
-118.27,33.91,19,1751,290,440,488,1.5278,low
-117.89,34.02,5,4459,615,2760,351,1.1696,high
-117.96,37.74,28,3362,331,3589,261,6.3892,high
-118.43,34.09,22,2151,331,9671,679,7.5274,high
-122.41,33.84,37,2185,518,3258,488,2.8194,high
-117.04,33.97,39,1086,406,450,295,2.9414,low
-122.42,38.0,1,1404,224,3200,373,3.9615,high
-118.43,33.93,41,4369,364,805,422,2.8194,high
-117.69,37.75,19,3825,331,741,2753,1.9946,high
-118.16,37.98,41,995,470,966,488,5.5797,low
-117.96,34.09,37,5873,303,2291,298,6.314,low
-117.9,34.04,39,884,637,506,348,3.9727,high
-118.42,34.04,22,6044,472,813,341,3.5469,high
-122.25,34.09,41,4597,331,10493,410,7.5274,high
-117.96,34.03,36,968,423,5516,424,3.0708,low
-118.03,36.45,44,1269,2244,2022,493,2.5224,low
-118.29,34.02,39,463,606,9671,317,3.0052,low
-117.9,33.93,37,3708,567,450,297,3.6765,low
-117.96,34.09,37,3204,406,573,93,3.8398,high
-119.19,39.44,26,1228,396,3565,1262,4.9079,low
-122.36,34.03,41,1130,441,2147,54,2.6336,high
-118.26,34.04,34,1729,2248,1631,229,4.9115,low
-118.17,34.08,33,3522,406,2111,269,2.6852,high
-118.44,34.09,22,7195,406,450,297,4.8603,high
-117.99,33.9,19,2219,309,1412,519,6.48,high
-118.46,33.84,44,4144,2315,492,239,2.84,low
-118.38,33.83,26,690,1544,2897,498,4.1786,high
-119.86,33.84,19,4303,290,2794,411,4.8661,low
-118.32,34.23,19,19,382,1325,310,5.7422,high
-118.11,33.83,37,3685,331,3781,422,5.417,high
-122.04,40.51,19,2628,623,2616,341,3.2462,high
-118.24,34.09,21,2185,505,1235,272,3.975,high
-118.11,36.05,36,738,318,3811,841,2.1167,low
-117.41,32.84,19,1333,280,938,297,4.1369,high
-118.24,34.04,39,260,508,1286,451,6.6122,high
-118.22,35.19,36,707,591,3298,639,3.6712,low
-122.33,34.09,43,2564,382,1536,551,4.0185,low
-117.9,34.04,37,5846,497,9671,422,5.5709,high
-122.25,33.95,44,1215,295,370,480,2.5898,high
-122.41,34.04,37,14418,331,921,341,2.3182,high
-119.76,35.87,22,1920,529,1932,785,7.5696,high
-118.15,34.04,37,1496,210,191,261,2.8194,high
-118.15,34.14,19,2044,331,679,268,2.1696,high
-118.39,34.03,37,17377,680,5781,1004,6.4285,high
-122.41,33.97,22,321,280,1351,456,1.8911,low
-117.28,37.75,21,2151,1166,1020,374,3.3831,high
-117.98,33.72,37,5129,762,1894,401,8.9955,high
-118.26,33.82,22,3940,331,982,297,5.1145,high
-118.98,36.36,44,3197,1540,243,1153,3.6373,high
-122.68,34.01,19,3531,551,2486,223,6.1023,high
-121.98,33.88,37,2901,238,3946,348,3.3289,low
-117.05,33.9,22,15809,366,2148,424,4.0185,high
-122.45,33.83,16,3515,928,2568,54,6.5356,high
-122.08,37.82,41,3252,637,1726,639,4.8519,low
-118.43,41.5,35,3264,331,819,269,5.17,high
-118.31,33.97,41,2155,778,2819,974,2.7344,low
-117.95,34.01,34,495,982,2392,450,3.1042,low
-117.92,33.93,44,808,250,1235,200,5.0499,low
-118.15,34.04,21,1530,482,2052,229,8.1596,low
-118.43,33.79,19,3978,530,1039,324,4.5187,high
-122.25,34.17,19,1530,326,3221,478,3.5323,high
-118.11,32.68,37,4887,265,3530,474,7.5274,high
-118.34,34.09,37,1394,1206,631,416,2.6333,low
-118.18,34.02,19,832,423,317,386,1.0375,low
-118.15,37.75,19,15025,1382,792,1041,4.119,low
-118.28,33.93,37,4485,331,1039,530,3.2619,high
-118.39,33.88,44,1209,314,2984,365,5.6345,low
-121.59,40.26,16,1131,1269,642,124,6.3359,high
-122.42,34.09,24,1824,495,1843,386,7.5274,low
-117.99,37.75,39,1046,292,2030,295,2.6979,high
-122.27,37.86,36,135,326,817,297,3.1755,high
-118.27,33.97,37,14281,817,1235,244,2.5457,low
-118.17,34.22,22,2281,290,2563,483,2.4306,high
-117.91,34.09,36,3861,318,1146,1359,2.315,high
-122.41,34.14,22,865,1789,2523,1412,2.4609,high
-117.99,33.75,41,5923,331,2401,1536,1.7213,high
-117.99,33.9,37,3094,326,317,268,1.3867,high
-118.12,34.02,19,1092,284,1047,456,3.8068,high
-119.46,36.64,35,3672,471,769,516,3.2957,low
-117.96,33.97,44,1225,331,457,2838,2.8427,high
-122.41,34.09,19,2515,186,7560,297,6.0238,low
-118.32,37.8,37,2605,496,2778,845,5.9541,high
-118.16,37.79,36,2878,2558,1671,597,2.0162,high
-118.08,33.84,37,1695,255,876,386,5.4032,high
-117.13,32.95,52,1209,2174,666,535,5.4372,high
-122.28,33.25,39,336,287,450,332,2.7344,high
-118.26,33.79,36,1594,309,562,600,10.9805,high
-117.22,33.93,39,3113,388,1376,323,2.7344,low
-118.16,38.34,21,4365,88,1188,262,6.9414,high
-117.98,34.14,16,11251,406,751,1661,5.2522,high
-118.26,34.04,37,7104,290,1235,219,7.5274,high
-118.19,33.82,37,8120,276,1469,275,2.3241,high
-119.34,34.09,36,453,462,797,162,2.2439,high
-117.9,37.74,22,2359,508,921,877,2.1615,high
-117.98,32.8,21,6564,284,5032,610,1.2096,high
-118.28,33.9,44,439,331,1586,519,3.3393,low
-118.15,34.04,39,16759,403,805,190,2.2462,low
-122.45,34.14,41,2087,212,2707,251,4.0451,high
-122.49,34.61,41,8072,2486,2252,251,2.7344,high
-122.13,32.59,24,2663,406,901,2019,4.5903,high
-118.26,34.04,22,5498,284,2315,280,7.5274,low
-117.94,34.14,41,1256,623,1535,297,2.7344,high
-118.01,33.84,24,50,1404,3253,221,3.3009,low
-117.27,34.03,41,2373,266,3298,256,4.9306,high
-118.26,34.09,37,1782,623,883,131,7.0001,high
-117.05,34.1,37,1179,280,1235,386,6.553,high
-120.22,38.2,36,5738,1895,1684,933,2.6631,high
-122.41,33.88,36,3162,882,815,297,1.8911,high
-118.26,34.08,41,9044,2546,881,270,1.0898,high
-118.11,37.79,19,3083,806,855,504,2.8646,low
-117.08,33.88,39,1496,366,1645,544,4.0229,high
-118.32,33.97,41,840,280,338,363,3.1083,high
-118.31,34.09,34,3899,422,2728,494,3.5078,high
-118.26,32.79,38,815,2226,1266,329,3.115,high
-122.64,34.0,36,876,623,536,840,5.8703,high
-118.26,36.22,22,3047,2477,306,269,6.1004,low
-117.53,33.88,39,1479,331,730,816,3.8398,low
-121.79,34.0,36,3027,382,767,504,3.7262,high
-117.22,37.75,5,1181,289,2829,226,5.9024,high
-122.53,33.79,22,3135,300,952,247,1.8911,low
-118.32,34.14,36,1767,394,2118,263,4.1705,high
-121.32,34.0,36,2151,1612,1376,692,2.5187,high
-118.44,34.12,41,2229,331,921,332,3.654,high
-118.06,34.03,19,2330,331,921,439,2.5719,high
-122.42,34.14,41,499,331,1422,681,5.5402,high
-122.46,37.2,19,1730,160,1459,456,4.4122,high
-118.08,34.02,17,950,451,905,738,3.0217,low
-117.91,34.02,39,9197,294,585,853,2.162,high
-118.36,34.02,44,4447,533,3298,304,6.2094,high
-118.4,33.88,36,1091,265,1039,456,4.7794,high
-117.25,32.78,5,1530,472,574,271,2.7344,high
-121.87,39.2,37,876,337,1400,488,4.1597,high
-118.44,33.75,48,6291,241,989,294,2.1434,high
-118.44,37.75,39,1338,491,1235,888,6.2513,high
-118.32,36.53,52,1004,382,1805,331,3.2674,high
-118.07,39.19,19,519,292,2279,521,3.8203,high
-122.42,37.98,52,983,406,2844,219,6.6828,low
-120.82,33.8,19,738,409,7132,255,2.1591,low
-117.96,33.93,37,3355,497,921,427,4.8333,high
-118.12,33.97,41,3960,250,9671,406,1.7995,high
-118.26,38.32,22,3759,1381,1805,878,7.2472,low
-120.91,39.77,42,6331,418,2611,1258,5.5335,low
-118.11,33.97,41,3850,1784,1623,478,1.9362,high
-117.91,34.14,39,4887,270,937,744,5.7157,high
-121.92,36.89,26,2039,489,1282,297,2.569,high
-118.29,34.02,39,1732,623,492,364,3.9816,high
-121.38,33.82,22,2325,1432,1479,623,4.385,low
-122.42,34.02,22,5392,360,2431,317,6.2976,high
-122.48,33.97,22,3196,460,980,302,6.2162,high
-122.42,34.09,36,6365,623,7732,269,4.6587,high
-117.96,34.4,37,1594,1398,1805,365,3.8398,low
-122.25,34.01,37,1689,382,5001,285,5.9641,high
-118.26,34.14,37,1695,574,493,692,6.5356,high
-118.15,33.97,37,3978,573,1129,500,4.6048,low
-118.36,34.04,23,1367,210,3731,268,2.4297,high
-120.06,33.82,21,349,270,2052,303,7.8588,high
-118.32,34.04,36,6096,524,1186,381,4.559,low
-119.94,35.65,39,793,150,1066,51,2.1281,low
-118.4,34.09,36,289,331,9671,269,5.3738,low
-118.24,34.03,41,1257,461,4732,1064,3.4712,low
-118.16,37.75,41,1491,331,1251,299,2.8452,low
-118.12,34.04,22,5873,343,450,251,2.7344,low
-118.39,38.7,36,2015,391,1805,626,3.2642,high
-118.15,34.09,37,193,276,3962,310,6.5356,high
-121.79,34.04,52,8363,388,1593,1121,6.6131,high
-122.34,33.8,36,7297,74,389,268,2.8261,high
-117.11,33.94,41,5527,491,3256,273,1.8783,high
-118.1,33.97,22,4485,867,1451,113,7.3715,low
-118.2,33.97,22,3136,583,3906,1697,1.5743,low
-118.32,34.04,39,3454,406,1805,287,5.5701,low
-118.11,34.01,36,15309,503,1066,403,5.4032,low
-118.43,34.09,19,1709,536,3282,326,2.6875,low
-117.94,34.16,22,5484,290,805,544,1.8911,high
-117.96,34.14,22,1430,280,2486,278,5.687,low
-117.05,33.83,52,5992,284,1672,219,4.0801,high
-118.22,33.79,22,529,1381,988,235,3.0132,high
-117.91,33.97,16,4176,1385,4892,695,6.1237,high
-118.43,33.87,17,1130,236,1297,311,1.9236,high
-122.43,34.04,36,2480,406,2198,269,3.3066,high
-117.05,33.97,44,524,382,1011,355,4.9688,high
-117.13,34.02,22,4485,1222,355,374,10.8034,low
-122.28,33.84,39,1410,331,1481,268,6.2788,high
-118.36,34.04,39,2000,331,900,393,2.8194,high
-122.48,33.93,36,6846,2885,1039,1520,9.5271,high
-120.82,34.02,37,1823,554,485,272,3.0972,high
-118.15,33.88,37,2892,662,295,2440,7.5274,low
-121.36,37.63,11,4365,382,1261,310,2.113,low
-118.29,34.04,37,796,623,903,615,5.0452,high
-118.26,37.95,22,357,246,1276,268,4.8603,high
-122.42,34.03,41,1703,411,2315,425,4.559,low
-118.43,34.09,19,529,386,3816,354,5.8374,low
-119.35,38.91,19,4213,369,651,2440,1.1295,low
-118.18,34.09,37,4887,806,817,266,2.505,low
-118.22,33.93,19,5306,1114,1451,386,2.5202,high
-118.17,34.14,39,6517,182,841,317,3.4426,high
-118.26,34.08,37,3163,595,3816,969,3.5436,high
-118.29,33.83,37,2628,168,3369,269,4.03,high
-122.4,33.91,36,5688,388,2559,324,2.7344,low
-122.27,34.28,39,9217,1707,893,268,10.9805,high
-118.36,34.04,37,1130,402,857,229,3.3793,high
-118.32,34.04,37,1863,1015,5034,245,5.388,high
-118.32,34.04,22,2151,388,1593,456,1.9286,high
-117.1,34.04,39,1696,444,2111,411,4.0955,low
-122.41,34.03,35,1542,209,1075,341,2.8089,low
-118.32,37.78,22,3719,265,1788,560,2.1046,high
-117.13,34.02,37,1617,406,1002,424,6.0336,high
-118.15,34.02,37,1121,306,3201,1209,2.1472,low
-118.0,34.08,26,17527,1412,3258,264,4.9063,high
-122.32,34.16,5,3961,331,450,1167,4.3836,high
-117.96,33.83,17,4460,467,382,1130,3.9954,high
-121.34,36.01,44,3751,758,836,436,2.2452,low
-118.45,33.79,37,8596,485,1496,1804,6.8588,low
-118.32,33.93,44,381,507,983,633,2.3715,low
-118.29,33.84,37,2872,3521,35682,304,4.4637,low
-118.26,37.77,39,2628,339,410,386,3.6341,high
-118.17,33.9,37,1041,470,331,268,4.3264,low
-122.23,34.04,39,7290,1872,15,161,4.3836,high
-117.25,34.09,37,1056,273,1451,255,1.5156,high
-122.74,33.84,36,8106,1703,1240,2654,1.5875,high
-118.12,33.89,39,3174,441,1912,406,10.9405,low
-118.32,33.93,36,3932,280,921,420,1.123,high
-118.39,34.04,41,1496,331,139,478,2.7344,high
-119.4,34.04,26,6190,290,2315,339,4.1679,low
-118.12,34.04,44,1709,495,9671,1300,2.898,high
-118.32,35.19,37,5777,406,340,297,6.68,high
-117.94,33.97,22,1511,331,1722,317,4.084,high
-117.99,33.26,22,1475,511,2804,512,2.6914,low
-117.75,37.36,31,2054,1274,499,943,6.1648,high
-117.93,33.93,36,1665,2007,4071,1157,4.1316,high
-122.55,34.04,36,20377,687,985,262,7.5274,high
-119.92,34.02,36,3895,318,1393,339,4.4091,high
-118.44,37.77,41,2168,331,1067,229,2.7275,high
-122.42,34.09,36,4101,904,2611,235,5.828,high
-117.96,34.08,22,1507,331,2161,13,1.8911,high
-118.08,34.02,22,2539,280,817,3701,4.5824,high
-122.41,34.04,22,7268,826,1910,306,2.2639,high
-121.01,38.37,37,3801,406,2709,350,2.3075,low
-118.43,33.97,37,3026,243,1060,278,1.7896,low
-118.32,34.02,37,1542,406,1072,626,2.8194,low
-118.43,34.14,34,14291,777,1188,200,2.7411,high
-118.26,33.93,36,3592,331,4116,337,2.0368,high
-120.81,33.9,22,1130,256,1465,1139,5.4032,high
-117.29,37.79,44,3106,589,6266,1544,10.7058,low
-118.27,38.68,37,1013,1151,1188,266,1.4917,low
-122.28,33.9,17,3563,382,844,357,6.7274,low
-117.92,34.09,36,4999,331,2442,273,5.4032,low
-118.32,33.88,22,4216,390,1005,254,1.8911,high
-117.89,35.43,19,250,1281,985,210,5.8686,low
-122.42,37.34,22,3213,280,9671,341,1.8911,high
-118.36,33.79,41,15809,265,3298,263,5.8722,low
-122.42,34.09,41,1516,382,1530,81,5.253,high
-119.32,34.28,26,3175,512,768,304,3.9566,high
-118.36,36.61,37,4717,333,2558,1309,1.4934,high
-122.28,34.04,39,4485,284,1235,251,4.2137,high
-118.28,34.04,41,2618,382,1011,229,7.5274,low
-121.88,33.79,22,1916,331,2650,318,1.2206,high
-117.99,34.04,26,1507,511,1144,310,7.5274,high
-117.98,33.97,19,6710,1269,2843,117,2.6487,high
-118.26,34.09,41,2040,331,1235,269,2.4306,high
-117.9,33.97,36,456,604,836,1018,1.6213,low
-118.32,33.88,44,14291,437,1241,826,4.2039,high
-118.27,39.14,22,4496,241,316,425,2.4574,high
-118.34,32.8,36,5332,292,1517,480,1.6146,high
-118.47,34.04,37,808,276,1181,251,5.4197,high
-118.29,33.78,22,1230,382,1202,342,5.3765,high
-118.44,34.09,36,4257,331,2852,483,1.9203,high
-122.48,34.09,19,2856,246,1044,480,2.4042,low
-122.28,34.09,22,1899,139,1166,310,4.2775,high
-118.11,33.9,39,2959,280,4722,287,2.9219,low
-122.28,33.9,39,9371,491,9671,432,4.5687,low
-118.15,34.02,44,2301,1269,1066,354,3.3679,high
-118.27,34.02,41,4039,423,2926,619,2.7366,high
-122.34,34.04,26,2027,511,590,386,2.9571,low
-118.26,37.94,37,4999,331,3470,269,3.3026,high
-118.28,34.02,36,1986,237,1469,268,3.2149,high
-118.34,34.09,36,1781,388,2315,619,2.6767,high
-118.16,34.0,44,1920,404,1676,218,2.4929,low
-118.32,34.09,37,7268,805,2452,1875,3.4583,high
-118.32,33.97,41,4999,309,481,265,2.7344,high
-122.27,34.14,37,3360,380,1297,718,1.1915,high
-120.75,34.08,44,1337,1369,3062,330,4.1146,high
-118.97,33.87,26,808,2640,10493,350,1.075,low
-118.26,34.03,41,9135,388,1099,317,1.8235,low
-117.73,33.35,52,2027,725,9671,327,6.4891,low
-120.79,33.93,41,592,595,2842,1123,3.8796,high
-117.89,33.9,39,260,236,317,268,4.53,high
-118.29,34.03,38,1113,2123,3257,2552,1.0801,high
-118.29,34.2,44,6710,331,1530,365,3.81,high
-118.34,33.93,41,2219,331,778,544,7.0469,high
-121.23,33.97,19,4599,472,1039,504,5.1054,high
-118.26,34.16,36,1342,331,2567,262,1.1875,high
-118.12,34.02,36,1781,413,3565,692,4.4699,high
-118.36,38.66,12,5407,533,450,285,3.4912,low
-122.14,33.91,39,3494,812,2558,161,7.5274,low
-118.27,33.93,44,2959,331,3298,280,1.9236,high
-118.26,36.08,41,2098,296,4614,250,3.375,low
-118.87,37.26,19,798,406,37,591,6.6536,high
-118.1,41.54,36,418,413,2173,424,2.5388,high
-122.43,32.84,36,9075,1246,2623,332,1.1705,high
-117.96,33.88,21,2185,726,7560,226,7.5274,high
-117.98,34.09,21,1866,343,119,772,6.4288,high
-118.11,33.9,41,7746,331,1805,297,4.2833,high
-122.42,33.9,36,2219,224,1622,394,4.0526,low
-119.53,33.93,34,2886,331,905,1359,5.6409,low
-118.48,33.79,37,3174,623,1827,404,5.5388,low
-117.31,34.0,36,3245,1064,2354,424,2.2679,high
-122.41,33.75,37,3522,63,322,1000,3.2368,high
-117.9,33.86,37,6331,458,1033,297,1.5962,high
-118.44,34.04,22,4999,825,805,297,10.9722,low
-117.9,35.72,41,757,441,1269,789,3.024,high
-118.31,34.09,36,6940,243,1348,295,3.7279,low
-117.92,33.79,37,2027,331,901,386,2.8036,high
-118.3,34.11,22,1206,1366,2069,163,1.4024,low
-118.43,33.84,37,1949,1963,1812,1922,6.1995,high
-122.28,33.86,37,4000,475,2647,796,5.4609,low
-117.87,34.04,36,15809,369,5674,633,4.0581,low
-122.05,40.47,41,4953,1130,9,2028,3.9828,high
-118.01,33.9,36,3303,567,1531,1929,4.1836,low
-118.32,33.52,39,381,404,1039,268,2.6944,low
-122.88,33.95,44,1834,669,1479,329,6.0715,high
-118.03,33.84,22,2991,341,1011,253,2.3333,low
-118.13,34.27,26,1442,366,1297,345,2.6736,high
-121.19,34.02,22,12342,459,1137,268,2.5964,low
-121.98,34.09,37,6326,489,2541,519,7.3769,high
-118.31,33.87,36,4845,286,805,219,1.7935,high
-118.27,34.04,37,4044,331,2315,121,3.4886,high
-121.61,37.71,37,1967,331,903,504,4.9886,high
-121.84,34.09,37,839,406,1563,1013,5.0445,high
-122.23,36.68,39,1855,332,877,914,7.5274,high
