longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value_binary
-123.79,39.43,4,2257,1211,162,840,5.2375,low
-121.7,35.3,15,7561,723,2585,1843,2.5,high
-117.74,36.89,6,6823,280,1011,33,3.1382,high
-120.21,37.05,16,7854,508,2756,448,4.3451,low
-119.41,39.41,1,3772,1005,2891,101,2.4459,low
-118.69,39.13,17,296,1437,388,965,5.7519,low
-122.61,35.67,17,2489,1300,2824,430,6.4956,high
-114.67,34.08,2,3983,1473,13,779,6.8927,high
-115.91,35.04,15,526,1978,2606,203,1.9,low
-117.05,35.73,7,1355,2282,5820,466,5.3468,high
-116.62,36.65,32,3905,775,3032,788,7.0173,low
-124.15,36.02,6,99,314,2144,790,6.7257,high
-121.79,32.61,28,2508,469,2172,2140,3.5757,high
-118.28,35.58,14,4497,1260,840,1555,4.7612,low
-116.46,36.98,13,2894,2993,1858,120,3.7321,low
-122.77,35.77,43,6114,2181,2190,2654,2.9653,low
-121.11,33.31,18,3811,1118,4790,346,5.2923,low
-116.34,33.94,11,2763,222,1886,391,2.1198,low
-121.73,32.97,52,4104,1572,8380,246,4.739,low
-120.17,34.57,15,6927,1564,2737,1855,5.0,high
-121.64,37.68,48,2630,890,51,1321,3.4239,high
-121.83,39.03,12,2210,3179,869,1281,3.1297,low
-116.06,37.73,44,3352,1542,445,255,4.419,low
-120.97,34.72,2,4988,2278,588,1117,4.065,high
-116.43,41.75,18,4201,511,2673,145,2.5517,low
-119.69,36.14,15,21533,500,2554,856,5.7942,high
-120.86,36.53,29,7392,179,1836,888,3.1083,low
-118.31,34.6,33,5391,996,1881,3234,2.0857,high
-118.42,38.91,30,6015,105,1748,1212,6.6539,high
-119.12,40.72,14,3937,1141,432,374,5.5658,low
-122.45,34.89,51,2024,1395,2261,2847,6.0663,high
-123.07,37.85,33,4239,1264,776,137,5.8374,high
-120.2,38.52,40,583,1069,8997,1419,2.5523,low
-118.14,33.91,46,23866,674,471,1176,1.9848,low
-117.98,38.65,28,5675,834,7009,2533,3.0461,high
-116.45,38.18,33,2669,1097,1511,7,5.2887,high
-115.73,34.22,29,1121,1209,5633,1139,3.9036,high
-118.62,39.03,50,264,2401,3163,104,3.0978,low
-117.82,39.91,29,3183,437,719,2374,4.2654,high
-119.22,39.01,46,1008,939,2310,1492,2.5202,high
-124.1,32.64,8,517,2127,397,884,3.5938,low
-123.64,33.5,33,3163,1461,1408,777,2.9883,high
-118.42,33.83,7,3502,666,420,191,2.0769,low
-119.04,39.55,36,3384,280,343,652,1.9637,high
-122.54,33.52,1,1817,1330,2607,2117,4.0507,high
-119.73,34.85,40,2287,1910,1715,1430,1.64,high
-114.63,39.97,33,1355,2473,3670,153,4.1939,high
-115.94,38.27,15,2424,819,791,642,3.3836,low
-119.94,33.32,2,3444,580,145,1546,2.7778,low
-115.57,38.38,20,2077,1298,707,801,5.3559,low
-119.63,40.45,6,3708,1542,1972,3790,1.6977,high
-120.95,33.38,4,786,279,3331,2612,2.8281,high
-116.44,39.13,36,3725,54,1608,968,5.5381,low
-122.63,38.29,29,2853,1852,725,273,2.6684,low
-120.81,32.95,15,1144,2558,727,288,4.3981,high
-119.28,32.88,7,4043,701,4453,1021,6.8112,low
-118.57,41.26,43,5756,909,1161,1296,1.9937,high
-119.44,35.37,33,1053,2212,2148,2412,7.2812,high
-123.96,34.33,9,39320,1187,2174,549,6.0532,low
-123.32,40.12,29,576,176,581,1157,3.3958,high
-119.3,40.56,33,6429,821,2823,916,2.8512,low
-121.74,35.65,38,12156,456,1116,1763,6.2425,low
-122.22,37.84,7,268,502,979,1560,6.0808,low
-117.57,35.91,48,3646,848,1650,1513,4.8145,low
-118.22,40.56,20,4447,384,2670,2418,5.4349,high
-120.69,36.45,52,1436,1633,2135,688,8.5184,low
-119.41,39.04,38,9518,2005,2620,28,8.3014,high
-122.51,38.83,5,6160,359,689,983,3.1964,low
-116.52,39.52,14,4781,2190,1254,1781,2.8906,low
-121.29,39.33,25,463,823,1859,67,4.4536,high
-122.55,36.95,4,11250,1110,1327,1266,2.0227,high
-117.62,40.06,28,4389,592,2841,532,3.9821,low
-119.41,36.02,47,4715,1902,3199,418,5.8382,low
-119.04,32.77,15,2469,751,2988,2117,2.8417,high
-119.92,37.71,27,1445,1223,4551,702,2.8203,high
-114.58,38.52,14,2941,259,79,531,1.9,high
-121.66,33.66,52,2356,361,1903,942,1.939,low
-122.7,39.11,50,2258,568,1953,1227,2.7275,low
-120.94,38.14,40,4251,1802,1738,769,4.4342,low
-119.63,34.71,33,803,566,2932,1272,5.3351,high
-120.04,33.33,18,1621,909,1742,1433,2.0775,high
-122.77,37.49,36,2654,1213,1644,954,8.9565,high
-118.63,37.17,51,1050,414,885,459,2.4333,high
-116.2,40.51,15,760,742,7517,1634,5.8221,high
-123.59,32.7,13,1101,2283,2115,1012,3.1458,high
-117.73,38.45,33,1837,1150,1063,234,3.9773,low
-120.8,33.49,31,3745,365,1853,1989,2.7031,high
-119.16,33.6,29,3961,896,4169,1097,4.9844,high
-118.03,37.9,7,2907,588,3045,1449,1.5854,low
-120.0,35.17,33,4498,606,870,162,2.9899,low
-123.48,33.99,1,4161,531,617,2,3.1992,high
-119.03,36.51,45,744,1859,600,382,5.8623,low
-114.59,36.36,2,4897,621,486,1340,5.444,low
-122.89,33.6,48,4214,98,1399,1036,5.9941,low
-123.63,36.16,13,1715,990,1004,93,5.5248,low
-121.31,37.91,42,1575,1692,3868,1273,1.8158,low
-116.94,36.76,33,1588,111,556,861,1.6045,high
-118.75,32.58,49,3334,147,358,2081,5.0639,low
-123.8,36.05,46,8,173,1217,702,2.7174,low
-120.23,38.65,45,1564,27,1861,1105,2.7477,low
-123.32,35.55,38,1648,1392,1999,1205,2.3171,low
-122.01,41.35,47,788,322,135,128,6.0094,low
-117.6,40.39,46,557,567,2646,159,3.5871,high
-118.42,35.35,48,4365,1382,940,169,0.9708,high
-119.5,40.92,13,3184,984,1327,755,3.1446,high
-114.61,35.12,11,2739,1278,1516,50,5.1238,low
-121.95,34.91,15,1519,467,2328,318,1.6346,high
-121.98,40.39,47,1467,1699,2206,1429,6.8686,high
-118.0,34.09,14,982,805,1957,667,4.1264,low
-119.31,39.27,48,4590,1025,223,1575,6.8939,low
-120.73,39.33,6,2563,604,1090,633,2.6951,high
-118.23,40.09,36,17470,1117,2115,439,3.9327,high
-119.7,33.98,35,6262,5033,2115,235,3.3438,low
-119.37,36.71,7,2869,2691,2540,1899,2.9803,low
-123.73,34.7,10,2499,627,4528,1838,1.4773,high
-123.11,34.08,3,1451,813,1497,711,5.8407,high
-116.23,39.92,12,3472,1433,3308,1469,3.8021,low
-119.49,32.61,36,4612,893,1994,48,4.7969,high
-118.27,34.47,12,3507,1048,1623,606,2.4728,low
-123.83,33.43,52,65,1438,553,1907,2.8727,low
-120.19,38.84,20,3433,619,3390,3886,5.8411,high
-116.75,38.78,17,3656,652,143,841,2.0425,high
-122.23,33.5,20,5548,809,173,1597,2.5057,low
-124.17,36.49,48,2097,1492,1030,2138,3.3306,low
-116.94,35.62,35,2098,65,960,714,3.4527,high
-118.8,39.46,28,4376,1490,3182,484,7.2675,high
-117.4,33.91,40,6096,757,3581,874,5.9277,low
-120.12,33.71,40,895,1334,1567,436,6.1814,high
-123.02,38.93,1,4312,1882,3548,63,4.4,low
-119.2,33.35,33,2693,1467,3049,883,2.3462,low
-117.2,33.28,50,4867,1657,2634,263,3.8547,low
-122.39,39.51,2,7731,2010,3941,191,5.6413,high
-121.26,33.89,4,1424,567,1349,474,1.8068,high
-122.28,38.83,43,4591,279,5674,3028,4.8092,high
-117.28,38.14,29,107,621,848,555,4.1807,high
-122.79,32.8,32,1903,2098,1833,67,2.9619,low
-116.89,35.32,27,1354,1618,47,1509,11.2093,high
-123.07,33.06,33,1201,386,2625,1060,3.7841,low
-116.34,41.54,25,552,66,1857,876,1.84,low
-118.33,39.08,9,1695,966,867,58,1.7079,high
-123.16,36.33,43,3274,2628,1769,1210,2.5551,high
-116.74,36.21,48,6111,1558,4930,443,9.8144,high
-119.36,39.27,1,5205,26,1165,599,1.7926,high
-122.84,38.06,7,1991,568,107,2753,2.8682,high
-118.1,40.55,38,3062,860,701,1536,7.3843,low
-120.09,34.51,47,4626,1583,2003,293,2.5509,low
-116.85,33.84,25,3433,721,1493,735,4.1932,low
-123.88,32.84,43,456,1952,1295,691,4.1368,low
-119.88,39.77,7,6637,185,2949,622,5.5771,low
-120.37,37.03,7,2502,1409,220,204,5.4322,low
-118.62,36.59,45,4702,802,5006,1397,4.3162,high
-119.33,36.61,48,1542,1109,3649,476,4.0687,low
-124.19,36.28,23,2742,775,1586,2119,2.6587,high
-121.18,33.54,33,7157,42,962,181,6.1668,high
-117.68,35.03,52,5764,690,1665,97,2.7012,low
-116.97,38.62,18,4542,18,3392,1100,1.6776,low
-124.14,35.0,33,842,418,1615,2392,2.64,low
-117.46,39.41,50,4223,1763,3898,668,5.7157,high
-116.33,39.94,31,1295,398,843,184,2.0,high
-120.43,33.35,47,7217,559,198,1450,6.3434,low
-115.56,36.38,6,2439,31,5781,1216,3.5909,low
-114.61,37.61,6,14934,2988,528,269,5.5121,low
-124.25,36.81,16,4206,547,580,1520,5.5636,low
-121.78,36.34,33,1960,2315,373,1519,1.8235,low
-118.73,36.5,1,3628,838,3470,344,5.0187,low
-120.07,36.61,2,5690,599,2690,1232,2.3507,low
-121.71,39.36,14,765,1326,1947,2118,5.1629,high
-119.36,40.56,52,2336,878,1861,1208,5.1824,low
-121.2,39.93,45,2420,2283,1566,471,0.9817,high
-122.17,32.83,13,2746,332,3996,1113,5.4659,low
-119.8,41.74,40,26,1859,2263,99,5.9214,high
-116.33,39.39,33,1535,79,1906,1623,2.5588,high
-121.45,33.69,14,3906,521,1130,1191,6.394,low
-115.75,39.08,8,1269,235,410,1024,4.4435,low
-115.37,37.64,1,1725,1194,95,3886,2.9915,high
-119.59,39.09,5,2506,1374,1305,2095,5.2297,low
-124.05,34.12,7,2976,654,2045,668,4.4561,low
-116.26,38.78,41,4426,1215,4828,40,4.5735,high
-122.76,35.1,52,2250,676,1218,1251,4.9327,low
-116.24,32.76,47,3827,1832,3253,2082,2.9891,low
-120.9,40.01,48,2128,2124,130,17,5.5779,high
-121.43,36.68,49,4104,643,1248,728,3.6083,low
-121.8,37.48,48,846,625,917,398,2.7826,high
-122.64,40.88,15,2483,2576,2104,853,2.2647,low
-116.49,41.32,28,878,1481,4583,1622,2.9844,low
-118.9,33.99,4,1169,862,1779,1790,5.1538,low
-116.4,33.78,29,6213,788,2942,1058,5.273,low
-121.29,34.22,15,2975,749,1335,303,2.5707,low
-117.68,41.01,23,6388,2861,420,1223,6.0965,low
-119.92,36.02,48,7522,1023,2341,1101,6.1092,low
-117.07,36.04,9,2850,902,29,197,3.9191,low
-118.85,36.09,29,4073,2485,1747,192,9.1834,low
-116.71,39.49,2,571,728,2092,973,3.6591,low
-115.32,39.64,40,1351,643,1294,90,3.7109,low
-117.78,36.79,40,599,1203,85,200,6.0718,low
-122.26,40.05,6,976,1227,1631,1158,3.6336,low
-120.26,32.82,9,5678,1097,445,296,1.6602,low
-118.25,33.77,2,1078,922,1273,1653,3.7286,low
-116.27,37.84,32,698,1376,1047,294,5.7613,low
-114.31,35.65,1,4126,221,935,1387,3.0197,high
-117.73,37.38,48,2919,1459,62,2118,3.9227,low
-120.39,38.01,29,5221,388,1059,1536,5.7389,high
-124.06,35.65,51,3634,1691,966,1034,5.752,high
-124.06,34.07,48,592,1187,3060,403,5.0156,high
-121.87,38.91,21,2194,2751,1428,644,2.2215,low
-117.92,34.11,20,1939,246,3906,657,9.5823,high
-117.45,37.91,1,207,1168,977,1610,2.4777,low
-120.46,33.86,14,1222,1526,2377,2873,5.4949,low
-122.05,41.95,33,2542,198,963,764,3.475,low
-121.31,39.3,1,3933,736,798,1367,4.3288,low
-116.31,35.06,52,1510,539,230,340,4.3148,low
-122.91,34.72,6,4398,883,2813,622,6.7805,high
-124.35,39.08,35,718,417,801,2426,4.9028,high
-118.84,41.77,18,2094,1639,153,1627,4.4769,low
-121.65,41.38,15,4461,1185,2470,1327,5.2573,low
-117.92,38.25,12,1720,350,1400,18,4.4615,low
-123.84,34.47,25,2301,356,697,836,2.995,low
-119.88,33.35,32,1897,964,1288,828,2.8194,high
-122.38,38.85,8,350,958,1893,2392,1.3304,high
-123.74,32.58,36,3771,1352,1487,1312,4.2204,high
-120.32,39.39,7,2752,1151,1818,1506,7.0422,high
-118.79,33.17,25,2508,987,2210,1514,5.1512,low
-118.53,38.8,35,4205,1131,1851,549,3.0587,low
-120.96,35.99,8,540,162,2641,1056,4.7027,low
-119.64,33.33,7,2951,1882,2294,585,1.9026,low
-122.75,33.33,20,2118,644,384,3522,2.006,high
-121.08,40.85,47,21533,1012,2503,1342,4.7821,low
-121.97,33.45,28,15029,2181,474,700,3.83,low
-121.37,41.81,29,802,67,1003,3293,7.4678,high
-118.44,40.2,14,3468,930,2508,483,4.775,low
-118.29,37.72,6,2159,1082,1069,14,1.2096,low
-123.15,37.38,15,1390,1504,1086,1571,5.1171,low
-120.5,37.67,28,4219,449,1980,1191,3.6579,high
-123.21,38.19,28,2387,1047,1263,1292,5.4618,high
-121.19,39.52,48,1781,1976,1777,1707,2.9526,low
-116.32,40.66,7,5578,1467,657,1517,3.79,high
-116.5,34.65,5,2033,1692,2392,2169,1.4048,low
-122.7,35.72,51,89,278,6,22,2.9414,low
-117.66,41.88,18,8020,1791,518,1109,8.2269,low
-120.62,33.29,8,5806,1420,3599,128,6.4517,low
-116.18,34.25,28,512,1387,1003,666,6.0487,high
-116.4,33.25,6,4429,541,3003,23,4.9732,low
-119.54,34.16,29,4897,195,527,1065,1.685,high
-117.83,39.28,7,1392,1068,694,4490,2.981,low
-121.82,34.14,6,3865,1895,497,284,4.9957,low
-122.02,33.07,7,2656,376,1172,3405,1.6037,low
-114.94,35.31,1,3371,436,3094,123,1.2469,low
-122.65,40.28,6,6739,1122,1542,372,4.3232,high
-116.73,35.43,33,4866,123,696,81,2.5598,high
-122.94,34.45,20,6239,1457,867,714,1.9667,high
-117.46,33.98,10,3757,1188,2932,124,1.8967,low
-121.81,33.4,11,3021,1659,1037,316,1.5667,low
-118.74,37.44,40,1665,2161,3596,1514,5.5205,high
-118.67,35.34,48,392,900,1594,1922,6.0238,low
-121.47,34.4,44,2478,1237,1739,95,2.127,high
-123.0,34.44,52,3689,1112,870,1796,1.7199,low
-118.88,34.85,20,3639,6,1009,517,1.7969,high
-116.83,36.64,6,3798,1005,1503,1859,8.0727,low
-117.45,38.84,39,2158,882,1233,1625,3.2104,low
-119.4,40.25,3,1456,1558,1685,1131,3.9732,low
-116.21,33.35,29,1701,41,3483,1350,2.7377,low
-115.51,36.69,1,3183,193,3886,358,1.6198,high
-120.48,34.56,51,690,1777,855,86,3.6579,low
-119.57,34.59,16,3081,510,3048,880,6.3267,low
-123.34,38.25,1,737,296,2819,1632,5.2955,low
-121.99,36.08,52,405,432,2173,2424,13.5728,high
-123.34,37.94,21,5477,1179,1371,365,5.0929,high
-119.63,33.55,39,2892,294,2852,609,3.9356,high
-117.13,34.03,7,2447,705,1972,697,3.1002,high
-121.54,40.99,40,1756,1685,2198,1188,3.2073,high
-118.21,36.91,4,6075,235,616,924,8.2787,low
-121.03,37.2,48,3935,779,1845,506,5.1874,high
-118.06,32.67,52,742,522,1017,1492,7.0318,low
-118.83,40.34,25,1160,352,6296,1131,4.2727,high
-119.38,36.57,16,1264,223,5221,855,5.5936,low
-120.6,36.1,23,3154,385,147,447,2.3712,low
-114.6,34.66,33,8324,1035,247,519,3.3661,low
-121.13,38.41,35,4613,2445,2016,3061,2.2667,high
-116.42,40.52,25,2822,157,3064,1371,3.1107,high
-122.72,36.64,52,1473,1442,2991,834,4.3879,low
-117.88,38.52,2,2227,128,385,1017,2.0786,low
-121.42,39.08,47,56,699,8686,731,5.0631,high
-117.75,36.81,16,2700,136,3925,543,5.6271,high
-123.4,32.76,52,8106,1802,1468,1373,2.1833,high
-118.62,39.27,29,11181,98,5325,1882,5.2508,low
-121.3,37.42,40,6097,1149,1694,656,4.1399,high
-120.97,38.6,20,505,731,202,1630,4.2468,high
-121.99,33.05,15,4559,380,609,1880,4.1301,low
-116.81,34.68,36,598,1141,1967,307,5.5701,high
-120.68,37.44,40,4205,517,1299,1170,2.0066,high
-119.97,37.99,49,2185,371,212,903,1.5179,low
-115.49,33.54,52,754,930,2131,317,7.5196,low
-123.82,38.91,6,344,449,1908,1683,1.9236,low
-118.1,34.68,29,2180,1706,9936,3112,3.0721,high
-118.38,35.94,35,3722,4407,783,1307,3.5156,low
-120.35,34.62,29,1295,536,5674,1024,3.81,high
-121.92,39.31,48,3245,703,481,239,4.1607,low
-120.54,37.09,10,501,770,2980,1623,4.2222,high
-121.56,41.07,48,2881,2996,1916,93,2.9183,high
-119.44,32.99,18,6050,2685,292,1707,4.3428,high
-118.83,37.44,28,2214,2560,3944,496,3.3793,high
-120.18,34.67,15,3146,465,1261,1804,6.7867,high
-116.57,35.3,17,2460,433,3126,1494,2.4306,high
-120.8,35.42,47,4222,747,475,2826,3.2933,low
-116.37,32.88,1,1961,690,1625,1087,4.7612,low
-122.0,38.19,14,2108,1730,2951,2606,11.2463,high
-121.61,33.93,3,2158,853,770,843,4.121,high
-120.27,36.64,8,913,1493,1967,1084,7.4574,low
-124.35,33.54,6,10212,1250,3294,1373,2.3438,low
-119.01,37.94,5,5393,223,1570,1629,3.1065,low
-118.28,37.49,25,4100,2293,2997,735,12.2547,low
-119.46,40.54,33,1115,553,2502,2043,3.0969,low
-120.78,37.08,33,1585,988,697,329,2.0437,low
-117.02,35.28,24,2569,1695,811,4616,3.0234,high
-121.87,32.55,28,5438,2075,2282,607,2.9567,high
-116.49,33.99,34,1495,1446,324,164,4.3862,low
-121.98,37.18,7,2635,856,8805,574,6.4232,low
-121.25,36.28,24,4422,911,8190,709,3.692,high
-124.13,40.01,28,1232,165,1756,1423,3.9219,high
-122.02,32.93,15,7714,1590,698,1570,7.5674,high
-119.25,33.54,2,5067,788,3922,1137,2.0586,low
-116.34,38.83,38,2506,438,4108,1295,5.5926,low
-117.38,40.37,1,1513,1635,3688,35,3.8589,high
-124.02,34.06,29,1951,2993,4312,958,1.9851,low
-118.49,34.77,49,9653,1392,83,206,5.0258,low
-122.04,34.17,5,1728,901,559,1291,3.7308,high
-118.22,37.29,29,2850,1262,1098,194,3.5341,low
-115.56,37.59,52,4591,779,6295,1401,2.4671,low
-117.27,33.32,45,6408,2208,2475,536,1.8667,high
-122.29,39.56,26,661,344,1055,57,4.5481,high
-119.65,34.44,43,332,1914,1449,485,1.2904,low
-120.14,37.02,14,3986,1154,957,1483,5.0814,low
-120.07,38.0,28,10722,1742,829,178,3.8913,low
-123.07,32.79,42,3128,950,765,1064,2.6019,low
-115.49,38.99,2,4373,1118,1705,449,3.227,high
-116.34,39.91,52,3578,644,1223,961,3.3987,low
-118.86,38.63,13,2702,553,1805,107,5.1097,high
-118.14,37.67,5,1679,1118,503,65,5.3767,low
-122.9,41.79,29,4800,123,2028,256,6.6331,low
-121.67,33.14,25,4549,1401,1128,1345,2.5754,high
-122.82,40.32,50,785,259,3094,620,2.9524,low
-121.98,38.71,49,1991,703,171,727,3.0871,high
-116.46,39.91,4,2131,1326,3784,26,7.1134,low
-120.39,33.59,29,2283,495,916,183,3.8105,low
-116.92,37.11,23,3362,2212,3866,1098,4.99,low
-118.82,35.45,14,1169,4407,1608,324,5.0839,high
-115.72,36.58,7,3684,1820,7301,946,2.2125,low
-122.82,34.68,25,4638,881,2081,526,4.0625,low
-119.82,38.91,12,2380,356,3223,1612,5.3099,low
-119.55,38.19,1,7355,105,3250,53,7.9813,high
-121.05,35.49,12,3791,921,4656,1553,4.1386,low
-120.25,34.87,1,8106,1477,43,1625,5.2671,low
-115.59,40.18,52,1541,1494,2268,957,4.3393,high
-120.22,39.03,13,2541,1643,1772,976,3.1618,low
-117.05,37.67,33,4355,304,1836,570,3.0298,low
