longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value_binary
-117.96,37.0,27,2068,693,935,406,3.9022,low
-116.79,34.19,44,1583,526,2563,177,6.1444,high
-117.42,32.69,20,14014,2300,355,242,2.5588,high
-121.26,34.66,11,4287,1739,21,257,7.0217,high
-120.98,33.29,39,4540,699,1625,229,5.8914,low
-122.09,34.24,52,7334,10,3979,538,5.253,low
-122.23,37.43,52,172,271,17,490,5.3625,low
-121.88,38.67,47,2599,2865,185,2437,2.273,high
-118.44,35.03,34,2477,456,2901,533,2.4353,high
-121.86,32.93,22,2963,413,1265,25,5.035,low
-118.08,40.19,52,2194,689,5145,1225,2.4922,high
-116.72,35.0,27,1495,176,1932,1666,5.5581,high
-118.05,34.44,35,1739,661,340,341,3.0907,high
-120.98,33.88,26,7544,3114,1515,214,5.083,high
-122.65,40.02,36,3600,117,2313,472,2.535,high
-118.13,34.12,36,4005,989,2158,408,5.1337,low
-120.87,36.18,29,2747,218,424,594,5.6228,high
-117.23,40.95,25,4202,419,2886,882,5.0493,low
-116.85,38.33,38,7508,1413,509,748,6.1628,low
-119.28,37.36,12,1996,1467,1801,312,1.475,low
-121.27,33.82,25,1797,1449,3486,544,5.246,high
-115.99,34.23,47,1122,1742,2115,407,4.7098,high
-118.91,36.67,52,5455,208,1883,406,4.1685,low
-122.45,36.71,35,6348,2996,1733,547,3.7344,high
-117.63,37.75,44,6433,1510,535,391,2.9293,high
-117.81,33.4,34,1660,744,1775,1500,3.4231,low
-121.67,33.95,33,5115,1315,653,1735,2.3895,low
-120.89,34.36,52,2390,4585,3176,543,3.6,low
-122.0,35.05,52,298,671,3630,55,1.5203,low
-120.5,40.91,27,4924,870,1763,969,2.4844,high
-121.92,40.82,36,638,452,77,1634,5.4727,low
-118.96,37.3,2,1125,722,848,624,5.5631,low
-121.93,36.53,16,3235,860,714,1183,6.1133,high
-118.99,37.99,15,3906,389,1995,533,5.2818,low
-119.93,38.61,27,3881,1761,2558,319,5.5584,high
-118.32,39.95,17,47,1661,4495,624,2.026,high
-117.37,34.5,32,1488,310,4911,421,11.8603,high
-117.09,34.31,52,484,872,388,1107,1.0648,low
-118.01,38.34,17,3934,516,2962,1387,3.0592,high
-121.79,39.23,34,877,660,6080,1755,3.4394,high
-118.77,37.76,37,701,848,391,302,2.894,high
-117.99,35.73,30,4071,1118,1618,610,2.1094,low
-121.56,35.73,16,465,2919,3946,369,2.2817,high
-116.58,38.63,23,713,884,2984,637,2.1055,low
-118.38,37.67,16,4780,190,1397,218,1.6757,high
-122.14,34.49,9,918,617,1995,193,2.596,low
-121.82,33.87,50,1886,1269,3123,784,3.0625,low
-118.88,34.06,32,5348,568,2675,684,1.5515,low
-122.09,33.35,23,228,440,71,614,3.4118,high
-123.82,33.81,52,4363,712,1465,307,5.7309,low
-120.27,33.77,32,1719,309,2109,203,1.5863,low
-116.73,32.61,45,1917,15,2621,1743,4.1958,high
-121.87,33.94,17,1269,1100,829,1972,6.37,low
-121.3,40.15,23,369,2048,1669,959,3.8398,high
-118.97,38.69,25,1003,988,2700,652,7.9977,low
-121.47,33.34,39,4869,160,2490,961,2.4526,high
-117.9,33.63,4,586,1935,101,699,2.1932,high
-123.76,34.01,11,2392,164,2130,422,2.1153,low
-122.69,40.61,32,7338,3335,185,277,4.7071,high
-118.93,34.08,52,1602,495,2062,144,3.6726,high
-123.59,33.95,36,2171,106,1166,429,2.3851,low
-117.92,37.79,52,2183,153,1895,1455,8.7124,high
-121.92,34.04,4,3845,782,2352,837,3.1284,high
-123.63,33.63,36,10394,2154,380,795,3.4784,high
-122.01,37.88,23,928,1152,447,329,6.5146,low
-116.76,40.82,28,3807,1606,1959,1064,3.2649,low
-117.2,37.73,28,5231,726,1296,199,1.5547,low
-118.43,33.93,32,4559,1143,1493,695,1.8446,low
-117.64,41.77,39,1427,1058,3744,190,5.6094,high
-116.95,37.95,35,1113,642,804,306,6.299,high
-122.47,36.6,50,20377,618,490,572,4.2621,low
-121.35,37.06,14,10856,726,1079,1179,6.8872,high
-120.27,34.15,26,4051,175,1742,532,3.089,low
-117.11,38.41,52,1130,649,1718,270,2.0591,low
-123.0,34.11,36,999,1534,2101,1710,3.4852,high
-117.09,38.13,14,1621,186,5756,348,2.5553,low
-119.49,34.36,17,1454,730,5145,399,1.681,high
-119.57,36.49,34,4119,461,2369,183,7.0879,low
-118.69,39.47,52,2260,1204,2804,290,5.8519,low
-121.13,37.3,16,3333,1369,393,112,3.0549,high
-118.16,35.28,30,4365,527,1885,815,3.3689,high
-121.9,37.96,38,1777,650,1881,544,5.6409,high
-115.48,35.52,16,3939,1007,4545,1000,8.3935,low
-122.49,38.26,34,1047,1446,2385,502,3.0964,high
-122.37,33.99,39,1069,357,1273,960,3.6923,high
-117.69,40.76,32,176,2249,3326,980,6.1309,high
-119.71,37.73,30,2421,486,1899,1125,3.2262,high
-122.38,32.83,25,1427,351,3773,478,0.8941,high
-116.99,41.63,36,5405,4386,2167,1414,2.0958,high
-122.45,37.76,36,1594,161,888,371,3.5057,low
-122.16,38.76,25,3318,1020,2076,83,5.8864,low
-122.2,40.66,24,7077,1952,2343,420,4.239,low
-120.41,34.57,34,3494,797,892,1818,2.2692,low
-123.83,38.61,26,3087,287,1026,287,8.2787,low
-123.85,37.68,19,2297,380,86,790,5.5184,low
-117.27,37.6,31,2626,311,3362,61,2.0579,low
-123.37,32.73,8,2591,330,1896,363,4.81,low
-118.4,38.98,24,5034,1102,937,2358,2.503,low
-115.95,41.79,19,537,985,1674,331,3.6937,high
-117.2,37.71,27,6154,20,3193,221,2.1435,low
-122.25,38.86,38,1905,1253,2474,577,4.504,high
-119.96,37.2,25,2370,855,875,582,4.9984,high
-119.19,37.35,52,1259,862,1592,607,1.8971,high
-115.37,35.94,41,1830,219,1056,225,3.4472,high
-118.09,37.64,35,1673,238,1848,1381,5.1529,high
-120.82,38.46,24,8844,1492,1603,1000,2.1734,high
-116.21,33.53,22,2189,342,709,137,7.3769,low
-121.5,39.23,34,3294,444,2971,576,1.2292,low
-121.93,32.74,16,8,564,2677,607,2.6913,low
-118.22,36.63,19,1723,351,1053,717,10.4399,high
-118.3,32.75,34,2897,1611,7540,291,5.2039,high
-117.79,33.8,19,4117,322,2283,3671,4.8409,high
-123.22,33.82,19,1446,680,1284,491,1.2434,high
-116.98,38.6,8,6058,1184,2772,647,4.2762,low
-118.16,39.11,52,2443,534,2794,1214,2.7058,low
-118.54,37.89,34,500,1692,6160,674,4.1843,high
-121.91,33.16,25,2567,237,1462,3234,5.1202,high
-118.83,37.64,8,949,704,3282,1777,6.471,high
-117.8,38.55,43,32,747,668,673,3.5607,high
-121.8,40.47,9,3507,526,2916,1220,4.8264,low
-121.27,36.19,24,2114,227,4092,566,5.6426,low
-118.25,35.91,10,2949,848,1210,269,12.7823,high
-121.29,38.78,16,12902,2249,1658,321,2.5898,high
-117.67,34.97,34,2751,390,1373,186,4.3261,low
-118.28,38.6,32,1036,1878,96,119,6.0808,low
-117.98,41.12,27,3542,4407,2644,197,1.5449,high
-116.86,37.28,15,6767,106,3570,908,6.8586,low
-118.29,37.78,52,14684,1705,568,229,6.9935,low
-121.03,39.74,46,1051,129,474,883,3.0568,high
-118.31,34.09,45,4949,354,522,477,5.2549,low
-116.98,39.27,24,1113,2174,1849,412,2.6439,high
-122.01,34.1,52,3079,707,2210,420,2.7266,low
-119.97,37.3,44,1243,351,1608,538,1.6602,high
-122.06,33.65,9,2642,1385,2510,1286,5.3081,low
-117.9,33.65,36,3502,316,902,188,6.2384,high
-120.08,35.04,38,2337,63,2412,302,4.0611,low
-121.6,36.89,16,5485,1706,505,1809,3.6936,high
-117.93,37.52,30,2788,1626,5217,578,8.2436,high
-119.91,33.65,31,2950,815,2126,3086,1.1346,low
-120.27,41.36,30,9729,761,1145,381,3.4107,high
-124.07,40.85,49,5282,818,3617,13,5.5291,high
-116.01,37.94,50,2423,4457,989,1239,6.2323,low
-114.47,37.74,38,2184,2610,2000,995,2.2621,low
-121.85,34.41,17,4210,960,1361,1061,4.2885,high
-122.37,33.81,26,2155,424,1214,998,3.11,low
-121.86,33.19,16,30405,315,2419,126,3.4444,low
-121.88,36.97,34,7397,445,2988,351,6.3131,high
-123.41,33.75,51,1724,673,1471,4176,2.6129,high
-122.1,33.71,20,1535,216,1830,523,4.1154,high
-118.46,40.57,35,2656,1227,2541,355,1.3696,low
-117.97,38.13,31,7876,671,87,312,10.3329,high
-124.08,36.0,38,2632,1243,3533,2688,2.7464,high
-118.28,38.57,42,3547,1527,2654,215,5.5376,high
-118.2,36.98,17,2667,691,3326,382,0.9298,high
-123.64,34.2,17,17339,234,2786,181,3.8427,high
-118.04,37.88,47,9104,308,1716,204,2.0852,low
-118.4,34.09,28,889,370,1377,540,3.6691,high
-124.05,37.33,41,3009,586,344,1183,2.8571,high
-115.64,34.3,18,4172,393,3102,954,3.7237,low
-116.97,37.35,34,4798,233,2672,2358,1.7106,high
-118.03,36.02,16,2501,680,3749,147,5.5871,high
-121.29,40.91,44,1734,360,483,1122,3.9375,high
-122.05,37.04,16,2292,2630,4210,369,4.0194,high
-117.1,34.0,40,2224,1835,1897,1047,2.9726,low
-117.01,33.05,39,4190,2405,3891,493,8.2737,low
-121.9,33.79,17,14944,1859,2586,1061,8.6123,low
-118.16,37.92,35,2447,305,1558,290,3.2462,low
-116.96,40.06,30,890,1108,454,376,6.1142,low
-121.89,33.93,29,5699,830,840,983,1.7135,high
-117.29,36.15,17,4974,339,3891,316,6.0424,low
-118.01,36.56,8,516,395,492,514,2.6944,low
-121.45,33.3,15,389,1934,854,366,5.1718,low
-122.79,37.66,52,6101,397,7030,685,5.6093,high
-117.87,37.19,27,1803,800,1773,990,4.8508,high
-118.02,34.95,52,4487,351,1827,1294,3.5739,low
-118.19,33.97,16,2394,527,1414,938,4.1445,high
-119.89,38.68,52,3867,315,3148,391,1.0625,low
-118.78,33.47,16,4199,1005,2829,2803,6.0553,low
-122.27,33.2,19,7200,690,4153,346,4.4205,high
-114.61,36.11,21,1341,515,1336,105,6.019,low
-119.96,40.67,52,5395,322,198,679,7.2519,low
-118.13,41.15,8,1017,477,1587,2194,2.425,high
-117.91,32.9,52,1954,847,642,40,5.4716,high
-117.65,33.91,36,1991,354,3071,1178,4.0804,low
-117.95,34.07,36,4365,344,981,285,6.5987,low
-122.46,35.37,4,2266,435,2019,1409,1.5078,high
-121.85,33.9,13,1860,784,2429,581,3.4455,high
-121.27,33.76,29,9738,416,1307,389,5.542,high
-117.32,37.42,26,5257,699,637,570,3.9818,low
-124.16,36.93,41,2952,3093,1999,1527,1.8584,high
-122.27,37.4,26,10111,1012,557,618,2.1587,high
-118.93,33.98,52,2353,497,1781,1098,4.7069,high
-120.67,37.3,25,453,1149,4185,787,4.1,low
-117.05,38.91,33,1884,673,853,5,4.6076,low
-122.28,41.26,16,2031,842,1036,7,1.65,low
-121.8,36.04,39,3019,90,1476,857,1.6554,high
-118.13,40.78,22,6117,2293,2903,349,6.3231,high
-120.27,35.62,28,3276,339,2951,555,3.7455,high
-122.29,32.76,36,3468,536,2865,290,1.8681,high
-123.19,37.29,4,1677,887,2731,7,2.2685,high
-122.01,33.16,17,4561,1442,560,389,4.1699,high
-118.43,33.86,22,3463,924,1338,266,5.5118,low
-118.53,37.31,18,11965,638,1989,250,2.7336,low
-117.81,36.51,52,2721,354,926,685,2.1838,low
-121.7,40.72,11,1253,679,2792,1458,3.8875,low
-117.86,33.79,19,16884,365,2446,2890,3.2937,high
-119.68,33.37,23,5159,286,2738,367,4.2716,low
-118.38,34.06,7,13814,1142,4308,840,5.1433,high
-122.87,34.21,30,2704,850,93,121,5.8722,high
-118.87,39.56,52,7264,1869,2071,159,3.5446,high
-121.3,41.35,35,2107,899,4656,1504,3.8651,low
-123.22,33.65,14,2303,790,888,756,3.7109,low
-117.68,33.79,34,2077,1376,2983,709,3.4063,high
-117.11,36.71,34,2051,453,888,728,2.3111,high
-117.78,34.39,7,2288,559,3010,333,1.8431,high
-117.42,34.04,29,2340,108,1012,549,5.7843,high
-114.67,34.15,36,4016,1124,609,1264,6.4559,high
-118.02,34.13,29,3370,872,859,406,2.7457,low
-117.27,38.04,36,2380,541,1795,532,4.0125,high
-123.36,37.26,52,767,43,1091,381,1.3092,low
-122.42,32.97,52,5252,493,920,380,2.4206,low
-116.35,33.2,31,4213,518,1830,902,2.06,high
-122.98,38.56,9,4331,553,2467,174,3.5851,high
-117.81,35.05,18,3191,322,1527,332,6.6828,high
-120.56,32.7,35,1730,834,149,165,0.8198,high
-116.51,32.7,19,1256,243,3952,898,4.0806,low
-118.75,34.28,35,5211,217,1869,1698,3.129,high
-118.22,39.14,32,1011,925,1169,1174,3.9844,low
-122.15,32.57,52,4684,862,2482,2152,4.0229,high
-119.06,38.07,24,15341,526,903,1749,5.7451,high
-115.48,34.03,14,2799,986,4638,656,2.303,high
-118.14,40.24,37,5956,987,2816,659,3.0417,low
-118.27,38.44,35,2438,1250,3489,431,3.9808,low
-122.26,40.65,52,6572,198,2813,1853,6.1834,high
-119.27,33.8,22,1237,894,1958,377,8.1872,high
-122.69,38.03,32,2790,1309,1996,3701,8.4721,low
-118.36,39.07,20,4741,380,2727,2359,2.3221,low
-118.32,33.76,19,3547,1165,199,2447,1.6602,low
-121.21,36.1,17,4388,425,430,441,2.2482,high
-117.98,33.34,15,863,1623,1580,578,1.6112,low
-118.11,34.03,16,2293,106,4413,136,3.3026,high
-116.96,34.91,26,3096,727,1820,930,2.5795,high
-123.96,39.69,34,1366,920,3670,266,5.8133,high
-118.0,32.7,15,2499,628,1080,1352,2.4728,low
-118.44,40.45,33,1968,665,6071,1593,3.201,high
-120.77,33.47,22,3606,733,1501,1423,1.8229,low
-123.32,37.08,32,789,46,477,68,5.5105,high
-118.32,36.63,36,742,251,1729,323,2.183,high
-119.81,35.05,4,16704,1860,1753,1007,4.85,high
-121.99,33.87,36,3244,1114,5020,471,5.7579,low
-116.75,35.4,52,2205,1381,1768,305,4.2723,high
-122.62,35.24,26,1135,662,1569,272,7.1472,high
-122.69,40.28,47,2163,641,482,493,5.2035,low
-118.29,36.71,52,1935,1997,2479,188,3.3833,low
-120.89,38.47,26,3497,283,7205,235,4.0352,high
-124.1,34.06,21,1535,409,1120,3262,5.2534,low
-124.19,33.77,22,1142,324,450,480,3.4133,high
-118.29,34.06,30,1703,102,3887,1772,9.4356,low
-122.47,33.83,29,1278,1535,3186,1068,6.3716,high
-118.24,40.67,47,4753,1544,803,267,5.806,high
-119.12,33.36,30,2163,305,4210,675,3.9508,high
-121.79,35.3,28,2295,358,3700,169,3.5568,high
-116.22,38.52,52,8254,358,1868,1296,4.7283,low
-120.38,33.8,16,223,735,723,249,3.9395,low
-122.13,38.46,28,2370,252,1222,467,3.413,low
-118.2,34.01,17,1352,1261,1014,303,2.9414,low
-118.16,38.28,52,3233,379,1938,2082,2.4137,high
-117.18,36.56,36,3929,238,2677,181,2.1827,low
-119.76,38.59,27,4366,276,4926,890,3.996,high
-122.19,33.93,19,5643,4183,801,843,6.4891,low
-118.91,36.77,39,1970,310,2537,1447,5.8543,high
-118.69,37.63,16,2504,332,2337,1946,3.2234,high
-118.05,34.81,5,2422,761,3925,545,3.1576,low
-117.91,39.33,52,6788,562,1561,405,3.6292,high
-118.28,32.95,31,1809,313,1857,504,7.4201,high
-117.13,40.31,33,2552,196,2050,90,2.6531,low
-119.0,33.97,31,657,500,4573,1582,3.7414,low
-122.28,32.62,16,2052,14,1813,907,7.5118,low
-124.07,32.74,19,3142,113,1992,780,2.4511,low
-118.61,41.15,35,3875,193,2045,1245,5.0795,low
-123.03,35.16,42,9018,251,2789,186,11.0138,low
-120.86,37.47,24,380,213,4092,563,9.0519,high
-116.39,39.44,40,2921,1062,113,790,1.695,high
-118.32,40.4,35,12779,175,1233,535,5.4741,low
-121.14,37.25,39,3343,2186,1591,306,7.8336,low
-122.27,34.22,36,1330,366,4861,441,2.9489,low
-117.1,32.75,32,4085,1077,1316,335,6.235,low
-122.19,34.07,28,3661,319,533,408,7.9627,low
-121.5,34.93,34,1433,224,13,759,1.4815,low
-119.79,38.94,15,1540,810,1831,1365,3.3306,high
-123.38,33.84,16,1810,578,2086,631,5.4103,low
-119.98,36.98,11,3667,737,1150,520,4.7404,high
-116.33,33.98,16,4300,896,1506,5,2.6998,low
-114.57,34.08,35,3045,516,6897,138,2.2422,high
-119.39,38.89,20,5773,1306,4445,2324,3.3799,high
-117.66,39.26,14,2902,871,1264,351,3.0739,high
-117.3,33.68,42,1030,461,1119,403,6.1074,low
-122.43,37.15,47,6992,653,60,79,2.3917,low
-118.37,37.67,17,88,985,2352,534,2.0091,low
-122.05,33.87,34,182,1985,1591,741,1.9908,high
-122.27,37.3,52,2369,625,955,518,6.5162,low
-116.98,34.05,19,1821,19,2120,318,3.22,high
-122.09,32.74,41,544,700,2491,503,4.0609,high
-117.36,33.97,27,10072,2300,2168,154,3.0958,low
-122.7,38.11,20,2678,398,2076,1880,2.0938,high
-124.08,40.26,16,7714,785,4153,1184,5.4193,low
-117.08,37.95,16,11872,378,2869,292,3.0132,high
-119.9,37.15,52,2548,1111,1142,548,8.284,low
-118.16,33.85,17,4561,438,1760,370,1.0568,low
-123.19,37.55,33,4221,384,1296,2552,3.3625,low
-123.23,35.45,8,3754,544,2597,161,3.9784,low
-121.5,36.72,30,4501,140,986,520,6.7612,high
-121.92,38.44,36,3119,882,4124,173,1.3962,low
-122.59,38.41,23,3688,1023,1211,519,8.3931,high
-118.02,38.44,19,12557,914,2585,458,3.4051,low
-122.76,37.58,27,8052,940,545,379,2.4754,low
-120.58,34.11,16,4177,298,386,1109,1.7451,high
-119.62,34.0,36,4984,455,821,2437,2.8783,low
-120.16,35.74,49,2765,450,1030,484,2.9422,high
-118.38,37.85,37,6699,753,620,190,5.2405,high
-121.78,32.89,1,2284,1449,3283,645,5.5105,low
-122.11,40.71,20,3046,545,4349,296,5.1721,high
-122.42,34.67,35,554,220,2192,245,3.4583,low
-118.09,37.89,23,7264,1533,2001,1827,4.692,high
-118.13,37.96,17,6429,366,1693,559,2.9896,high
-121.93,37.62,35,3153,20,931,1371,4.1205,low
-121.29,37.77,41,1822,842,82,487,12.8879,low
-117.32,34.06,12,6306,1364,1841,613,6.5234,high
-120.58,34.45,52,2218,112,1144,8,1.5319,low
-122.49,34.4,31,2512,1730,1426,487,5.0493,low
-122.19,33.64,23,4175,1052,2274,363,1.9241,high
-121.25,34.08,31,5255,890,1501,507,1.5774,high
-121.82,38.8,37,2471,66,2815,1840,4.0362,high
-122.42,38.49,11,5578,2212,801,554,2.0405,low
-122.46,33.62,51,2065,1367,1387,259,2.8448,high
-121.36,37.63,31,1020,887,3037,179,3.9156,high
-122.15,40.54,26,1731,1259,1387,873,5.0447,high
-122.3,35.94,17,5891,76,3909,594,5.7295,high
-117.11,34.19,23,3260,1295,644,837,4.0391,low
-116.77,37.36,52,2276,284,720,351,5.0782,low
-116.58,37.96,14,372,1316,1492,1347,3.8488,low
-122.72,38.99,52,6679,1122,1402,345,2.9559,high
-118.71,34.19,27,2947,252,1716,252,2.5267,low
-123.19,37.98,52,2487,444,1087,612,7.2772,low
-121.67,36.87,20,8,424,828,922,2.2578,high
-115.95,34.46,25,3145,4957,323,1997,1.775,high
-121.01,35.61,17,2573,24,1325,88,1.6081,low
-119.68,36.43,31,2329,1521,1070,534,2.6797,high
-122.14,36.85,23,12197,627,3298,624,3.2121,low
-122.09,35.31,18,1184,945,2435,105,4.7188,high
-117.93,34.1,31,4270,277,885,439,4.1445,low
-121.04,36.53,10,1916,474,362,160,2.4286,high
-121.15,32.72,17,2154,408,2252,3478,2.8007,low
-117.81,34.06,4,23915,366,3096,511,3.588,high
-122.03,33.82,14,4194,333,362,214,2.3517,low
-122.87,36.1,36,1244,1642,1092,664,3.0703,low
-117.06,33.62,34,3638,2045,1398,487,6.3639,low
-120.33,33.05,37,5566,149,725,551,1.7991,low
-122.03,37.78,14,191,464,1886,181,4.2902,high
-119.79,38.51,52,1837,887,1256,232,5.2798,low
-120.03,38.82,36,1493,2993,2461,857,3.089,high
-120.26,34.33,5,333,338,1739,2199,5.3963,high
-117.23,37.59,16,2221,571,2661,1244,3.765,high
-117.65,36.83,28,2151,214,2663,242,3.0139,low
-118.23,34.13,14,1850,1433,6002,408,2.4233,high
-122.44,37.7,17,4161,1780,662,409,6.0286,high
-121.45,33.27,23,3389,1859,3903,479,2.8964,low
-123.98,34.11,24,4108,670,3083,1007,1.6943,high
-119.9,37.37,36,2284,332,3571,470,2.1522,low
-118.49,35.2,24,1292,595,1762,1192,3.7546,low
-117.6,34.01,36,1511,2355,1962,878,3.5455,high
-118.37,38.05,21,2815,1358,1051,491,4.4015,high
-117.97,35.58,16,4101,129,774,338,1.9423,high
-120.69,35.95,23,3985,359,4495,1385,6.7042,low
-123.79,34.16,17,196,743,1780,1339,5.2101,high
-122.49,34.05,19,626,693,618,1874,2.2478,high
-122.46,40.91,52,694,2861,2852,2565,4.5053,high
-122.62,41.72,16,2422,1243,1077,1752,5.0795,low
-120.27,34.34,23,4362,895,698,541,5.2375,low
-120.43,32.76,17,2190,891,1344,1558,5.7233,high
-122.44,34.08,52,3845,780,1061,269,6.0791,high
-123.13,37.17,34,3263,624,1191,397,4.2039,low
-117.82,35.33,25,87,98,920,393,9.7821,high
-122.01,34.21,35,13802,2387,2134,586,2.6567,high
