longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value_binary
-121.71,32.59,36,5943,2866,3427,2019,4.0924,low
-119.01,39.56,15,8110,744,166,387,2.9025,low
-124.05,40.66,15,1791,749,816,1074,2.0586,low
-117.64,40.12,25,3973,939,4336,244,5.766,low
-120.71,39.04,28,452,2098,112,365,2.7174,high
-115.72,38.13,29,2643,75,1858,1210,10.3661,low
-117.28,40.56,48,3559,1335,3562,318,3.2929,low
-117.55,40.32,15,4253,366,2862,3329,7.4353,high
-122.72,40.18,48,232,831,1065,4012,3.7614,high
-117.45,37.98,14,4599,1122,137,342,5.316,low
-117.22,34.55,14,619,737,1788,1276,5.3955,high
-123.18,36.25,28,3748,2793,2385,1312,4.7946,low
-117.79,36.38,36,11853,3680,2527,1137,4.5815,low
-117.3,33.07,28,1650,976,1755,865,7.9556,high
-123.8,34.32,11,1076,1643,550,1228,2.723,high
-119.63,38.65,15,1195,1253,3887,570,4.1635,high
-120.41,33.17,25,1802,512,3223,268,6.0884,high
-120.75,40.32,14,891,877,1202,1511,5.2522,high
-123.28,32.79,45,825,663,2213,945,3.335,high
-114.47,33.87,15,3337,843,4224,665,4.5682,high
-122.84,39.59,36,1236,1767,1484,1390,1.6445,high
-116.37,35.75,31,2058,1626,1251,1196,5.583,high
-118.74,39.96,28,2493,1429,1098,627,2.35,high
-119.82,39.04,14,2156,32,976,2051,2.6065,low
-119.64,39.69,7,18123,308,1073,1923,6.323,high
-118.68,32.79,2,3332,499,1312,210,8.4839,low
-116.4,32.85,15,2170,375,3925,923,3.8083,high
-117.37,34.95,14,7635,43,1288,655,5.5596,low
-120.17,38.21,14,4478,496,1432,889,7.8496,high
-118.1,39.21,14,5897,1315,183,325,2.4827,low
-116.57,32.55,14,6429,1359,8907,1380,8.8636,high
-117.17,40.05,6,2011,1015,1160,2789,6.6833,low
-118.23,40.72,23,9759,308,1256,668,3.83,high
-122.72,35.67,24,3016,410,1811,849,5.2806,low
-121.58,39.04,14,5749,1301,1659,672,2.8042,low
-119.37,38.15,48,3348,3493,686,906,2.7209,low
-121.7,39.29,14,2452,52,2045,878,3.2702,high
-117.37,36.75,15,9998,685,8686,1527,10.9722,high
-122.84,32.75,11,1381,2127,355,1625,3.2177,high
-121.31,40.87,14,3278,1522,898,789,2.2551,high
-119.68,36.52,32,6711,1299,2394,1286,4.8052,low
-116.87,40.47,48,1492,321,75,39,4.1406,high
-120.14,35.65,43,1623,384,522,477,3.8088,low
-117.45,34.03,29,3658,1802,637,1483,3.1833,high
-120.32,33.65,52,1419,961,2912,874,6.1168,high
-117.54,39.32,28,11016,799,592,1875,4.1679,low
-119.19,35.63,7,1173,1375,264,1276,7.3463,low
-116.15,34.08,25,1657,964,3907,343,3.1462,high
-114.58,38.52,28,2933,742,2969,732,3.3841,low
-117.59,32.6,28,943,1678,3153,283,2.4554,high
-123.18,37.21,52,1477,140,5020,595,5.0162,low
-116.62,34.1,48,3541,511,2971,889,4.3977,high
-120.34,35.0,28,3358,1155,1464,1042,5.1995,high
-119.5,36.06,13,7027,4585,2032,1051,6.5814,high
-121.65,36.38,52,296,1831,541,1396,3.9107,high
-118.94,40.74,28,9944,839,625,1105,7.0935,high
-120.35,33.77,25,1323,1589,1614,479,3.6681,low
-115.99,37.17,1,4436,277,950,30,3.7105,high
-123.82,37.1,9,4716,465,1162,1882,6.0648,low
-118.69,33.67,48,6575,2278,603,393,3.2386,low
-118.96,39.93,15,5799,684,1415,1115,9.1541,high
-123.18,32.64,15,616,884,1158,1226,1.9423,high
-120.36,35.32,7,2034,1386,5913,50,1.3289,high
-117.08,37.98,52,5732,1382,468,1652,5.8369,low
-118.96,33.81,43,3262,1353,3781,1084,2.6976,high
-119.67,34.1,7,3401,1512,4116,681,2.6447,high
-120.75,40.68,15,2509,1703,655,733,3.6094,high
-117.37,40.46,23,9992,433,944,1051,1.3882,high
-120.18,40.16,28,3047,580,1266,230,3.622,low
-120.7,34.35,28,5549,574,2038,3671,3.5114,high
-121.53,34.65,52,2219,1324,1777,316,5.9175,low
-121.86,37.45,14,2777,82,1106,2579,2.3568,high
-116.2,35.3,15,432,755,5176,1030,1.5771,high
-117.87,39.26,28,1907,88,3738,702,3.6618,high
-124.27,35.99,15,6605,485,3114,872,2.0764,low
-117.55,35.79,15,5527,1538,769,977,6.1273,low
-120.51,35.59,6,4639,2634,1487,1503,3.2415,high
-119.64,35.07,14,682,136,1057,1429,1.8875,low
-118.42,33.09,9,5895,386,880,379,4.6389,low
-116.18,34.12,18,1976,557,4748,473,6.8462,high
-123.79,37.38,25,1490,1335,1296,440,1.7552,low
-119.75,36.47,33,4931,683,3580,1276,0.9166,high
-121.71,32.65,14,1355,577,1904,641,7.4201,high
-118.96,37.31,14,1221,1510,2814,1629,5.9053,high
-119.52,34.09,47,104,1626,2046,452,6.1082,high
-121.19,39.64,29,210,1554,2761,751,5.8964,low
-116.79,37.67,45,4764,1549,2015,2230,4.8359,low
-117.21,35.51,52,2881,499,1419,1997,6.1576,low
-117.73,39.64,25,1845,714,1919,446,2.5511,high
-123.35,37.07,48,623,2269,2464,1321,5.7653,high
-117.32,38.6,14,2715,3457,1972,194,4.1544,low
-121.59,39.21,15,2696,651,2865,1269,3.0972,high
-116.17,36.27,7,7731,458,1291,273,1.0219,low
-123.37,41.15,7,1888,689,3269,735,1.962,high
-118.08,39.15,15,5603,880,35682,445,8.4355,low
-122.88,38.52,48,2439,2043,1551,3405,2.1905,high
-115.58,35.24,29,1397,1532,3700,29,3.7348,high
-115.55,37.09,15,2226,231,1519,840,1.871,high
-118.1,35.4,30,2380,710,724,1651,2.1189,high
-120.66,35.1,52,3881,594,1610,649,1.8571,high
-122.13,32.83,14,996,3933,2701,572,2.378,low
-115.48,33.22,28,6087,997,798,3,3.3155,high
-117.43,33.11,33,6203,1041,2683,158,3.4914,high
-115.58,32.95,28,2913,464,1540,344,2.4866,high
-119.25,36.85,52,3280,1335,409,606,7.3522,low
-116.14,37.83,52,3055,3079,2551,392,3.0052,high
-117.27,38.13,52,7578,304,2081,49,3.8247,low
-123.64,40.82,48,3800,198,944,457,5.5496,high
-118.28,34.55,32,6349,205,251,1268,7.1572,low
-121.42,34.99,15,2881,1066,2038,1051,4.955,low
-115.58,34.7,14,10211,1294,3438,2147,5.6932,high
-121.47,38.23,20,9044,707,3369,80,5.7361,high
-117.37,33.74,52,1831,626,293,889,4.1382,high
-121.67,34.73,52,13559,797,2549,909,4.3288,high
-115.94,39.11,15,5738,1549,2669,1108,2.1474,low
-115.75,40.82,2,5407,517,2372,17,2.3284,high
-119.37,36.88,25,4769,1081,2009,1222,6.6178,low
-116.18,36.11,32,3846,1295,768,154,2.7625,high
-124.06,32.76,9,809,1118,2865,79,3.4318,high
-119.14,39.53,14,4627,239,1382,728,12.7823,high
-121.31,34.93,14,4055,325,3569,2374,1.9073,low
-119.25,40.63,48,2503,494,2540,2019,0.7068,high
-120.58,36.52,28,643,451,400,800,2.0076,high
-121.9,35.29,15,1909,1371,4479,1985,4.7965,high
-124.01,39.45,15,180,132,467,2428,2.9653,low
-121.71,35.65,15,2731,432,857,1622,1.8446,high
-118.38,36.28,52,1936,564,616,948,5.5792,high
-121.1,35.26,29,3615,1747,1812,1057,5.2276,low
-121.86,37.42,7,4371,287,6544,1151,5.0156,high
-121.97,40.16,14,5188,1768,3191,982,4.6394,high
-115.6,37.0,29,678,2193,1477,2428,5.0249,low
-115.85,34.49,40,9103,2007,3015,1404,3.1768,high
-116.06,32.8,48,4742,760,4083,1200,5.3017,low
-117.37,38.63,7,4956,475,3369,1480,8.7397,low
-121.95,40.46,25,4192,155,1853,1172,4.0764,low
-120.32,36.48,7,5550,78,2098,376,2.6639,high
-118.14,39.08,52,10282,649,2092,267,6.0352,low
-116.84,32.96,45,6096,2408,842,2428,2.8775,high
-123.82,35.82,6,6107,1344,2003,570,1.9597,high
-118.5,36.04,28,965,1603,3151,715,6.3325,high
-121.71,40.05,15,7157,533,1478,1612,1.4044,low
-121.95,38.8,25,803,877,2203,1698,5.5632,high
-121.71,38.72,33,3688,1470,4285,403,2.082,low
-120.06,36.04,52,3581,522,740,1106,8.1039,high
-117.92,38.91,14,3536,1433,1217,1498,2.3507,high
-118.41,37.4,8,3715,384,7817,20,4.3862,low
-120.24,36.56,13,3313,2035,2173,233,1.8456,low
-124.01,35.06,15,6804,530,2318,706,1.9309,low
-116.09,34.67,1,3277,279,1692,844,11.1121,high
-123.83,36.12,28,4333,611,2863,447,4.7944,high
-118.04,37.37,14,2290,2075,2700,83,3.5199,high
-118.89,33.98,14,2153,472,1754,833,4.0473,high
-116.44,34.7,52,6291,287,2077,986,5.4904,low
-116.25,38.94,40,360,1279,16122,329,2.8807,high
-118.56,38.27,7,1450,2207,1189,2041,4.5673,high
-122.92,34.63,15,2256,1195,223,814,2.444,high
-119.72,38.43,32,1152,3032,1071,1195,13.5728,high
-117.37,36.58,28,3242,560,1681,292,6.0859,high
-118.43,35.6,6,2219,761,1422,645,4.1818,high
-120.23,32.99,16,2982,356,1827,1570,2.9469,high
-119.19,38.65,43,539,461,1682,191,3.6094,high
-123.38,33.86,15,144,1278,2676,2019,3.29,high
-118.4,37.22,5,1583,27,4356,1644,8.7471,high
-123.16,41.8,14,3819,189,1253,1465,1.7542,high
-121.05,37.52,48,3113,630,3124,1575,3.4844,high
-121.31,38.23,52,1412,954,2809,311,2.7792,high
-114.67,38.31,33,1828,1705,4131,270,6.6579,high
-115.37,36.83,14,791,938,1890,160,3.4323,low
-117.55,34.43,14,3467,1742,1522,231,7.2477,high
-122.06,33.16,36,1064,47,2778,1191,5.2861,high
-118.97,34.75,6,1003,1489,3264,744,5.7601,low
-117.71,39.77,2,625,1204,637,566,2.8333,low
-116.56,38.65,36,4759,336,1185,1574,6.2726,high
-120.26,39.21,28,2406,797,1428,447,3.6007,high
-119.55,38.68,52,3593,2185,2221,3405,2.2336,low
-119.46,35.68,32,6039,465,3123,1377,2.5511,high
-116.95,39.3,1,338,467,1179,2051,5.0681,low
-121.3,39.63,15,935,251,909,1946,2.6894,low
-122.32,38.6,43,151,1345,1334,709,1.6368,low
-120.36,36.31,52,7353,1101,1962,101,4.0125,low
-124.01,38.76,14,1021,816,4656,529,3.7318,low
-118.2,35.76,15,4240,1652,2935,1765,5.6292,high
-121.85,33.04,28,690,2717,3645,278,5.3077,low
-119.88,40.46,52,2304,4179,2161,895,3.7049,low
-122.77,33.9,52,7027,1433,1784,453,2.1571,low
-118.94,41.95,14,3270,2282,3883,206,1.7841,low
-117.87,39.59,52,2648,604,1071,352,6.8806,high
-121.31,34.71,48,5482,616,1068,1241,1.9861,high
-117.37,37.52,29,4120,1623,1582,284,3.6378,high
-117.68,32.88,25,3662,179,1181,340,1.6378,high
-115.99,35.63,52,4133,1558,1671,1985,7.2982,high
-122.12,40.72,36,378,774,5102,721,3.6341,high
-120.64,36.16,32,3659,783,2338,1025,3.2131,high
-117.45,34.48,28,10509,499,971,413,2.7826,high
-122.84,38.14,28,2748,1055,2022,1268,5.2359,low
-122.89,32.65,7,2596,459,4781,980,6.6536,high
-121.71,32.81,52,2988,359,1359,1427,3.2984,high
-122.7,33.71,41,16414,225,2645,1580,2.9076,low
-116.31,36.61,15,1210,294,1308,2742,2.712,high
-118.55,40.67,40,4258,1160,775,492,3.101,low
-120.7,40.44,14,1972,2747,2043,1257,2.3011,low
-120.6,32.74,14,94,1535,1237,113,3.8105,high
-120.46,36.42,25,878,491,3038,520,2.8167,low
-119.65,33.91,52,1580,1433,4970,563,2.8194,high
-122.84,40.05,28,3175,935,2263,1076,5.4372,high
-115.37,34.01,28,1547,1380,5162,29,3.1848,high
-115.58,41.32,15,6010,893,542,748,6.7919,high
-117.36,34.24,13,241,22,1478,766,6.0661,low
-122.11,39.53,28,2935,568,1697,816,4.7031,high
-124.01,36.61,43,1862,655,4445,302,1.6111,high
-117.82,39.7,7,2269,6,3226,825,2.6218,low
-121.9,37.78,7,3513,1125,396,638,3.1523,high
-123.52,36.49,33,1462,1004,6583,733,3.3679,high
-121.31,38.42,14,768,2490,2192,1131,6.0672,high
-121.71,37.69,52,1282,467,2197,965,3.8534,high
-121.31,33.54,14,1206,970,2038,1775,4.1902,low
-118.69,33.98,5,2590,485,2473,238,3.4286,high
-120.51,34.0,4,2441,254,2445,1052,3.9565,low
-119.86,39.03,36,1319,181,307,882,6.4232,high
-118.2,36.24,15,3427,1227,2759,1627,2.5913,high
-123.83,36.42,28,1169,1122,2326,865,0.9708,high
-116.15,33.87,48,4153,1856,1494,977,1.9233,low
-121.68,40.22,7,6710,202,3795,1179,3.8081,high
-124.01,40.11,2,4373,259,497,765,2.0694,low
-118.23,34.83,52,3402,689,4952,369,4.7391,low
-118.13,35.99,40,3583,750,2099,1267,3.9485,low
-114.68,35.9,48,1332,419,1499,859,4.1103,low
-122.44,39.15,52,2998,758,2776,1699,8.2673,low
-120.93,33.49,15,4133,654,2973,1838,6.6888,high
-115.96,34.08,32,7784,237,789,413,2.6429,high
-122.85,36.23,7,111,1612,1956,973,0.9304,high
-119.6,37.12,38,6190,2185,8012,2225,8.1111,low
-118.06,37.67,7,2139,1355,3827,1919,4.6354,low
-120.0,33.59,36,2234,1116,2400,1269,1.4923,high
-120.81,36.39,36,2558,997,214,447,2.035,high
-118.36,33.65,36,2360,1517,1295,1214,3.2689,high
-116.58,34.9,32,1724,876,607,573,2.7562,high
-119.55,37.39,28,1774,551,630,398,5.6271,low
-121.69,39.21,52,5129,1016,1618,629,3.5607,low
-118.48,38.47,28,255,492,790,1191,2.2542,high
-122.44,37.69,48,408,38,2727,116,2.8235,low
-117.36,33.03,15,5624,1130,2808,1477,5.8995,high
-115.46,36.52,47,1121,496,1259,1129,1.9653,low
-122.84,35.42,4,1724,285,421,198,9.3586,high
-118.4,40.75,8,4211,922,5558,1899,1.3291,low
-119.97,34.94,52,2891,104,777,988,2.8062,high
-124.07,37.39,33,1812,803,583,1016,3.2337,low
-117.23,37.89,7,207,499,3789,327,2.0463,high
-116.37,37.78,20,1259,2453,10475,378,2.4196,low
-114.47,36.94,40,1876,1211,8190,493,5.76,low
-120.98,38.37,14,1358,303,5781,1030,4.1212,high
-116.51,37.14,14,2335,1042,334,3671,5.6785,low
-119.8,37.72,33,4712,515,1088,1513,1.3221,high
-117.27,33.45,42,2884,706,3728,496,3.6667,low
-118.79,40.18,14,2634,1070,2907,2789,4.3846,high
-117.41,36.52,15,893,1739,1015,329,1.7238,high
-119.85,37.16,52,5187,1171,1161,581,3.6902,high
-120.23,35.43,1,180,2558,1582,602,1.5962,low
-118.38,36.87,14,2983,2866,2487,861,6.1648,low
-122.65,37.31,25,3750,1147,1923,885,3.0685,low
-117.37,38.81,14,623,467,2003,854,6.2344,high
-115.49,35.77,35,6044,91,1282,183,4.2625,high
-120.86,33.32,25,2416,562,10877,1212,4.8711,low
-119.12,35.7,15,5644,582,4508,1269,3.4107,high
-116.46,35.59,14,660,893,3789,952,2.7538,high
-119.12,36.52,15,10806,301,1136,1477,2.7587,high
-118.74,39.51,52,3531,930,1168,76,3.7115,low
-121.31,37.6,14,4879,1504,4145,403,5.4155,high
-114.67,41.03,4,1009,987,3012,684,2.1542,low
-117.7,34.31,40,568,1306,1780,2359,2.2071,low
-119.41,35.3,28,6291,1623,791,2437,4.7159,high
-119.12,34.81,33,1108,1341,2927,1231,3.6667,low
-122.56,37.14,4,1057,1459,2935,800,5.3169,high
-117.7,37.8,14,3542,579,2144,744,4.0469,high
-121.75,40.59,52,3659,20,3728,1115,5.6651,low
-122.44,36.67,14,2921,316,3369,923,5.7601,high
-119.64,41.63,48,4415,301,1085,1967,3.7841,low
-122.79,33.86,13,3626,841,2341,545,5.5789,low
-121.66,36.38,14,1281,647,1547,849,2.8344,high
-119.63,34.77,2,658,966,5217,2140,9.8321,low
-119.2,37.72,15,4725,301,3087,443,6.1306,high
-118.14,39.64,21,1448,1542,3526,367,4.1587,low
-121.71,36.42,14,2830,619,2690,1143,3.9352,low
-122.64,36.91,14,4286,1621,1940,405,3.8672,high
-123.83,37.05,14,1983,763,2405,160,2.9511,low
-119.64,35.82,28,8299,1946,3426,284,2.5455,high
-118.16,40.78,25,3628,360,636,480,2.2716,high
-118.74,35.3,7,3474,1859,612,1300,6.9021,high
-122.44,41.74,52,6006,1209,3358,165,2.7546,low
-119.48,33.98,48,7095,1626,305,86,2.3832,low
-122.84,33.97,28,2029,1390,5407,479,3.9022,high
-123.82,34.43,28,6348,1464,6234,1879,3.2377,low
-117.97,33.76,33,1338,568,473,667,5.1305,low
-124.01,38.27,14,6341,1410,1891,2116,1.6395,low
-116.4,33.28,28,381,492,3537,98,2.1094,high
-120.19,34.55,14,3007,610,116,381,5.9849,high
-119.36,32.55,15,3382,1250,2157,1093,3.6133,high
-115.58,36.52,28,1417,1397,637,1455,2.315,low
-118.74,35.07,4,2019,521,1540,1549,2.7417,high
-120.11,32.59,45,2533,1074,3511,1696,10.476,high
-117.07,38.05,15,2888,1571,2750,64,2.2974,high
-121.71,36.52,52,1564,694,283,665,9.8091,high
-122.85,37.44,15,1900,734,2158,770,1.7217,high
-116.15,41.26,15,1644,3753,626,762,2.6582,low
-116.18,41.36,48,2563,866,2571,96,1.7464,high
-121.31,38.36,6,2188,991,19,1621,4.1713,low
-117.45,38.62,14,661,956,299,93,3.8913,low
-119.54,40.28,7,9911,82,437,977,5.2601,high
-120.82,38.02,28,2532,396,551,1172,3.0905,high
-119.81,40.13,28,6323,2181,6600,824,3.8424,low
-118.74,38.15,15,2139,375,5389,2207,3.8796,high
-120.54,38.75,52,2287,371,1170,1190,3.5859,low
-118.96,36.24,14,2801,1101,9851,1497,5.1408,low
-118.33,33.09,36,5614,597,1747,678,4.2296,low
-119.82,33.48,25,2296,81,4015,421,3.4015,high
-118.38,33.1,32,3244,1382,3589,530,6.8758,low
-122.36,37.75,28,17577,975,1076,1451,5.1041,high
-117.26,33.22,33,2690,168,5034,395,6.4962,high
-121.71,41.46,52,5719,1606,3570,1396,2.1006,low
-119.08,39.7,15,1921,817,4644,1316,2.9706,high
-122.31,36.74,47,5688,1878,827,1481,5.5702,low
-120.84,34.72,36,1058,1464,1376,2285,2.7652,high
-124.02,38.82,15,7973,2118,468,646,2.3824,high
-117.73,37.89,40,3663,277,987,1519,6.3842,high
-120.75,37.77,45,3342,516,8222,1219,8.1189,low
-119.08,41.26,29,1011,1320,4108,638,4.0987,low
-122.29,32.8,15,6788,1619,689,416,4.3472,high
-119.79,36.41,15,10509,560,1822,816,1.1185,high
-117.73,41.26,7,4626,505,1253,849,2.2667,low
-116.4,32.71,25,874,598,4518,1827,2.9943,low
-117.69,36.42,40,3094,269,2940,1030,5.6683,low
-117.86,34.08,36,2307,1475,2271,2358,3.7159,high
-117.86,35.59,28,8363,3392,2903,994,3.8668,low
-122.32,35.27,15,2775,1549,2750,220,4.1908,high
-119.08,36.65,15,2486,1759,41,1135,2.1937,low
-123.34,32.66,4,5239,1277,3868,1429,5.4863,high
-121.56,35.35,28,4639,1707,746,1183,1.0486,low
-117.23,40.5,48,4125,1302,3423,432,8.153,low
-118.68,37.09,29,5456,893,350,862,1.6116,high
-122.45,37.17,14,2486,987,4027,742,3.3929,low
-121.82,41.32,28,2838,253,3333,1143,8.7477,high
-121.77,36.52,15,1873,234,9135,1815,6.213,low
-117.31,41.95,28,2052,1593,2431,1136,3.1286,low
-117.77,38.9,15,1414,625,3982,422,5.9567,high
-117.37,36.38,52,98,228,373,889,2.1441,high
-119.19,39.51,52,1691,1281,1431,802,2.895,low
-123.82,32.91,48,5474,1874,1895,417,4.7056,low
-124.05,36.63,14,2102,1365,1760,259,1.6406,low
-124.06,36.28,14,1333,850,834,766,4.9706,low
-122.85,35.79,2,2428,1353,2412,1265,4.0893,high
-120.51,34.98,25,2161,432,1093,220,6.2059,low
-122.19,38.65,36,9812,1363,1083,922,3.1731,high
-118.18,34.74,7,5925,884,2111,29,6.0137,low
-124.01,36.18,7,835,1328,2734,463,3.1892,low
-117.33,38.33,48,1756,428,1218,1210,1.9944,high
-115.58,41.95,7,9285,780,248,118,4.1776,low
-124.35,38.72,52,5650,844,4876,359,4.3214,high
-116.72,33.36,52,6555,1433,2050,158,3.775,low
-117.99,38.01,48,3628,1558,878,1264,2.0333,low
-123.74,37.67,32,2069,538,1158,1097,4.3036,high
-117.51,34.1,25,2596,1059,570,422,6.2242,high
-118.74,33.98,15,5066,644,852,508,5.118,low
-122.55,36.35,14,1346,990,3952,704,5.1728,low
-120.25,37.72,48,1540,1489,5860,687,2.2461,high
-118.26,33.23,48,3932,1605,7732,261,2.2174,high
-117.55,33.47,15,511,1079,5467,447,4.38,high
-123.76,35.94,48,2434,365,2858,435,4.4609,low
-119.7,40.91,1,333,91,6652,3701,6.3586,low
-120.42,39.21,28,1794,967,23,1457,2.0313,low
-119.01,41.95,15,4549,2315,1395,776,8.2673,low
-118.5,38.25,44,1324,801,815,1610,2.5489,low
-122.8,33.82,14,2451,2866,5674,523,2.8042,low
-116.51,36.21,28,5895,3559,5023,1070,1.7431,high
-122.44,34.91,52,1670,21,1962,1108,4.9375,high
-118.65,38.7,40,6191,825,1715,1923,2.7667,low
-118.01,36.04,28,2460,59,795,876,3.227,low
-121.19,40.65,45,3649,1636,2726,1231,4.1419,low
-120.62,38.44,15,3593,987,592,691,6.7921,low
-119.01,39.77,32,3687,182,3561,143,4.835,high
-118.05,34.32,29,2912,455,833,66,5.8783,low
-124.08,41.86,33,9013,726,883,986,0.8571,high
-118.72,32.8,25,3138,269,820,1909,2.5383,high
-115.72,37.29,52,4493,2866,1419,287,3.6707,high
-117.55,33.83,15,23915,1359,1604,447,3.0962,low
-119.64,37.31,14,2569,188,4131,29,3.5769,low
-119.64,36.66,4,10804,319,15,2606,3.8365,low
-114.6,37.84,40,2189,24,1618,541,2.4671,low
-122.78,34.5,25,5115,375,772,706,5.726,high
-120.71,38.57,52,798,1321,1611,1717,2.3475,high
-114.59,34.55,28,6125,1059,782,388,2.3075,high
-118.08,36.22,52,2394,1407,6664,722,4.5486,low
-116.49,32.56,25,1243,185,458,754,2.3783,low
-117.48,38.34,15,1415,666,2154,370,3.6736,high
-117.37,35.4,11,3163,93,439,2424,9.7037,high
-115.54,38.6,15,2190,1021,3962,980,1.9559,low
-120.57,36.64,15,1296,974,475,1126,5.1512,low
-124.3,36.19,29,5684,2000,2157,2038,3.3531,high
-115.85,37.44,33,3853,813,1188,1859,3.4145,low
-117.16,35.38,40,6331,278,2009,631,5.308,low
-119.64,33.81,13,3873,66,2479,1025,2.6384,low
-116.92,40.38,29,167,1281,107,948,1.925,high
-116.66,38.56,2,7063,550,630,483,3.8719,high
-118.58,40.01,2,534,1858,1449,322,1.2575,high
-122.91,37.3,52,1576,2993,2710,1180,5.1097,high
-119.66,41.66,48,640,2971,920,908,2.5052,high
-118.19,39.2,31,999,1763,1969,185,1.023,high
-121.31,36.83,15,2563,2193,479,454,6.1966,low
-120.29,39.04,7,605,670,463,119,3.8958,low
-116.18,35.12,7,6361,140,8276,1219,9.3198,low
-119.86,34.28,52,10035,1041,1093,616,6.6632,high
-116.38,41.69,36,259,578,4251,1555,2.4079,high
-120.73,37.39,28,4961,3753,1923,851,5.3209,high
-119.71,36.18,28,12342,1250,1410,157,7.0691,high
-121.99,35.39,29,460,1023,1367,268,4.7208,low
-120.0,37.12,14,3031,683,694,2116,2.9183,low
-115.56,33.98,36,4719,250,3283,1671,1.7896,low
-122.57,33.59,27,2765,181,1533,1030,2.9716,low
-116.82,35.24,6,5351,406,6600,5358,4.2121,high
-120.08,39.7,15,7561,761,465,608,1.8911,low
-119.33,35.05,15,3055,768,1795,3061,2.0125,low
-120.81,35.24,15,5445,680,1921,24,5.035,low
-123.07,33.89,7,377,759,3993,1180,5.0483,high
-114.47,39.7,52,580,72,2646,403,3.2448,high
-120.84,39.44,52,4054,1412,1227,280,2.4798,high
-123.84,37.44,7,2106,26,919,611,1.8472,high
-116.63,40.45,2,1781,397,2707,1475,3.1042,high
-117.12,37.44,14,51,886,675,2270,3.6036,high
-118.35,41.79,40,5534,2276,179,956,2.8237,high
-114.59,38.65,52,1015,2162,3891,1875,2.2393,high
-120.47,33.87,25,189,609,1317,2654,2.7477,high
-121.35,38.71,28,1526,59,1194,595,1.6336,high
-117.45,35.22,52,3620,665,243,194,3.2383,high
-116.19,37.38,29,2073,2988,894,790,4.0268,high
