fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,quality,type
7.8,0.32,0.0,2.5,0.034,97.0,22.0,0.99744,3.48,0.67,9.4,5,white
7.5,1.0,0.5,6.85,0.06,45.0,103.0,0.99563,3.16,0.44,9.3,6,white
8.4,0.19,0.29,3.0,0.041,41.0,188.0,0.98876,2.9,0.57,11.5,5,white
8.7,0.33,0.07,2.3,0.056,18.0,103.0,0.9972,3.29,0.69,11.5,6,red
8.7,0.2,0.12,7.9,0.048,46.0,178.0,0.9978,3.19,0.53,8.8,6,white
4.5,0.705,0.33,1.5,0.058,12.0,122.0,0.99745,3.29,0.55,10.2,5,white
6.7,0.26,0.0,2.2,0.041,38.0,129.0,0.999,3.0,0.6,8.9,5,red
7.1,0.17,0.86,22.6,0.056,28.0,88.0,0.9942,3.82,0.5,9.1,7,red
6.6,0.18,0.25,2.3,0.038,27.0,128.0,0.99752,3.15,0.44,11.3,6,white
8.0,0.24,0.55,1.2,0.091,25.0,115.0,0.99614,3.11,0.45,12.0,5,red
6.0,0.76,0.91,1.8,0.069,48.0,145.0,0.98902,3.35,0.67,12.0,6,white
6.4,0.315,0.34,1.0,0.039,40.0,244.0,0.99415,3.38,0.44,11.5,6,white
7.7,0.93,0.34,4.7,0.039,47.0,183.0,0.9917,3.19,0.4,10.55,6,red
6.6,0.21,0.49,14.4,0.341,41.0,18.0,0.99165,3.4,0.65,12.8,7,white
8.4,0.31,0.26,1.8,0.174,21.0,128.0,0.9988,3.22,0.37,8.8,5,white
8.0,0.55,0.02,9.6,0.048,59.0,46.0,0.99898,3.19,0.51,9.3,6,red
11.9,0.32,0.27,5.2,0.021,27.0,119.0,0.99412,3.37,0.61,11.2,6,white
9.6,0.28,0.33,2.2,0.137,36.0,58.0,0.9949,3.38,0.39,10.7,6,white
6.2,0.19,0.34,2.6,0.051,50.0,85.0,0.9963,3.34,0.67,12.3,5,white
6.5,0.41,0.32,1.0,0.061,24.0,78.0,0.9918,3.31,0.64,10.8,6,red
8.4,0.17,0.35,2.7,0.039,13.0,145.0,0.9934,3.26,0.61,9.9,6,white
7.5,0.25,0.44,2.3,0.042,42.0,282.0,0.98948,3.4,0.51,9.7,6,white
6.6,0.25,0.22,5.8,0.028,10.0,101.0,0.99098,3.29,0.45,11.0,7,white
6.1,0.27,0.28,2.2,0.055,23.0,155.0,0.99504,3.6,0.39,10.8,6,white
7.8,0.34,0.32,0.8,0.029,19.0,128.0,0.98948,3.18,0.47,10.9,5,white
6.3,0.21,0.42,2.2,0.051,33.0,132.0,0.99896,3.16,0.5,9.4,6,white
7.9,0.21,0.34,20.2,0.021,48.0,109.0,0.99741,3.36,0.39,10.2,6,red
8.1,0.2,0.14,4.7,0.108,32.0,154.0,0.99655,3.18,0.49,9.0,6,red
10.3,0.35,0.44,10.0,0.099,7.0,186.0,0.99482,3.33,0.49,9.7,6,white
4.2,0.42,0.91,17.55,0.03,67.0,38.0,0.99322,3.42,0.59,11.0,7,white
7.8,0.96,0.37,1.2,0.156,7.0,16.0,0.9993,3.15,0.59,11.3,6,red
7.2,0.31,0.22,1.8,0.031,60.0,80.0,0.99175,3.4,0.4,9.2,6,white
6.5,0.38,0.31,1.4,0.034,28.5,172.0,0.9947,3.36,0.82,9.0,5,red
6.6,0.86,0.22,1.2,0.031,38.0,89.0,0.9979,3.12,0.39,12.2,6,white
7.9,0.19,0.28,2.6,0.089,24.0,11.0,0.98948,3.1,0.64,10.0,7,red
6.9,0.25,0.0,18.2,0.055,13.0,114.0,0.99724,3.14,0.54,8.8,6,red
8.7,0.2,0.48,20.3,0.061,55.0,124.0,0.99308,3.2,0.53,11.1,5,white
8.0,0.3,0.29,1.65,0.017,41.0,129.0,0.99292,3.37,0.63,13.5666666666667,5,white
7.9,0.33,0.2,4.8,0.047,53.0,80.0,0.9934,3.41,0.7,10.1,7,white
7.1,0.96,0.4,1.8,0.368,27.0,179.0,0.99014,3.08,0.57,10.4,6,white
6.5,0.33,0.0,7.3,0.069,29.0,126.0,0.99507,3.11,0.39,12.5,7,white
8.2,0.22,0.29,0.6,0.028,56.0,100.0,0.99686,3.33,0.61,11.7,7,white
7.0,0.32,0.48,1.4,0.08,27.0,120.0,0.99294,3.19,0.38,12.3,5,white
6.8,0.2,0.41,9.1,0.058,89.0,85.0,0.9966,3.06,0.36,9.1,5,red
7.2,0.3,0.0,15.9,0.092,52.0,38.0,0.99752,3.05,0.45,10.8,7,red
7.2,0.28,0.48,2.0,0.11,8.0,47.0,0.99851,3.11,0.45,10.4,5,red
8.0,0.83,0.27,8.2,0.04,10.0,170.0,0.99489,3.79,0.69,14.05,7,white
6.0,0.21,0.36,16.95,0.36,48.0,92.0,0.99344,3.26,0.39,14.05,7,white
10.4,1.005,0.54,1.3,0.013,128.0,136.0,0.99439,3.05,0.56,9.3,4,red
7.5,0.285,0.08,17.55,0.067,10.0,219.0,0.99648,3.26,0.44,10.8,6,red
6.5,0.38,0.55,16.4,0.058,14.0,166.0,0.9966,3.17,0.4,9.3,6,white
5.3,0.39,0.0,4.4,0.02,28.0,213.0,0.99428,4.01,0.53,8.9,5,white
6.1,0.93,0.39,11.0,0.045,51.0,100.0,0.99621,3.2,0.35,9.8,5,white
6.6,0.28,0.22,17.5,0.029,32.0,50.0,0.99326,2.86,0.53,9.5,7,white
8.0,0.22,0.4,2.3,0.018,48.0,86.0,0.998,3.36,0.46,9.2,6,white
8.2,0.3,0.65,1.4,0.028,12.0,148.0,0.99151,3.06,0.44,12.0,7,white
6.7,0.375,0.4,1.1,0.062,38.0,19.0,0.99336,3.1,1.12,13.8,6,white
8.8,0.39,0.52,2.2,0.029,36.0,182.0,0.99264,3.28,0.69,12.5,6,white
6.2,0.21,0.4,7.05,0.04,32.0,104.0,0.9928,3.06,0.5,9.6,5,white
9.7,0.36,0.24,6.4,0.031,31.0,67.0,0.9956,3.08,0.43,11.0,5,white
7.7,0.23,0.11,8.4,0.211,15.0,9.0,0.99125,3.11,0.36,8.8,7,white
6.4,0.19,0.34,16.2,0.028,13.0,85.0,0.99918,3.18,0.62,11.2,5,white
6.7,0.26,0.27,1.8,0.467,30.5,176.0,0.99976,3.13,0.59,11.1,5,white
6.2,0.135,0.34,2.2,0.072,26.0,164.0,0.99183,3.5,0.43,11.7,6,white
6.6,0.3,0.24,14.7,0.19,30.0,84.0,0.99659,3.44,0.52,10.4,4,white
6.3,0.3,0.3,1.2,0.045,17.0,103.0,0.99686,3.39,0.39,9.8,6,white
8.2,0.24,0.25,10.9,0.058,50.5,87.0,0.99316,3.17,0.39,9.5,6,white
6.8,0.37,0.29,8.7,0.018,29.0,133.0,0.99106,3.44,0.56,10.2,5,white
7.2,0.395,0.26,1.6,0.067,8.0,123.0,0.9988,2.97,0.45,11.8,5,white
7.1,0.29,0.02,2.15,0.069,10.0,137.0,0.99262,2.99,0.54,11.94,5,white
5.8,0.19,0.27,11.7,0.051,27.0,231.0,0.99976,3.1,0.38,8.9,5,white
6.6,0.34,0.14,1.6,0.107,21.0,23.0,1.0022,3.07,0.55,12.5,7,red
5.8,0.17,0.78,2.5,0.176,30.0,24.0,0.98962,3.06,0.55,9.9,4,red
11.1,0.45,0.49,1.8,0.066,41.0,129.0,0.99362,3.24,0.53,11.1,6,red
7.2,0.21,0.32,2.7,0.25,80.0,124.0,0.9917,3.44,0.58,8.7,6,white
7.7,0.395,0.2,1.2,0.048,21.0,252.0,0.99854,2.9,0.49,11.1,4,white
6.2,0.27,0.17,8.4,0.038,34.0,244.0,0.98845,3.11,0.51,8.9,5,white
6.6,0.63,0.32,7.9,0.051,49.0,87.0,0.99044,3.82,0.57,11.0,5,white
5.9,0.345,0.37,1.8,0.045,28.0,84.0,0.99121,3.07,0.49,11.5,5,white
8.4,0.32,0.0,1.7,0.054,31.0,78.0,0.99896,3.28,0.51,11.5,6,white
6.2,0.21,0.49,16.0,0.043,16.0,127.0,0.99898,3.26,0.64,12.0,5,white
7.0,0.31,0.33,4.35,0.015,32.0,89.0,0.99685,3.12,0.27,9.4,5,white
7.2,0.19,0.36,1.4,0.044,10.0,140.0,0.998,3.35,0.64,9.4,5,white
8.0,0.23,0.32,1.0,0.044,25.0,81.0,0.99322,3.39,0.7,9.9,7,red
6.6,0.28,0.25,2.2,0.034,13.0,81.0,0.9963,3.14,0.46,9.9,6,white
6.5,0.23,0.34,16.55,0.047,29.0,45.0,0.99134,3.16,0.47,10.4666666666667,6,white
10.4,0.26,0.18,9.6,0.054,74.0,155.0,0.99433,3.39,0.69,8.9,6,white
8.5,0.31,0.44,0.6,0.043,10.0,40.0,0.99427,3.39,0.68,9.3,7,red
6.2,0.27,0.38,2.0,0.054,85.0,100.0,0.9979,3.39,0.62,11.3,7,white
7.5,0.32,0.43,1.4,0.038,41.0,120.0,0.98944,3.28,0.53,12.8,6,white
6.8,0.34,0.43,5.6,0.121,48.0,128.0,0.99794,3.37,0.78,10.7,5,white
13.7,0.22,0.41,2.9,0.049,33.0,45.0,0.9941,3.19,0.64,8.8,6,white
6.8,0.745,0.35,4.9,0.051,19.0,147.0,0.99825,3.28,0.78,11.7,7,red
6.3,0.27,0.11,2.1,0.089,43.0,148.0,0.998,3.12,0.49,12.5,5,white
5.9,0.31,0.18,13.2,0.038,14.0,187.0,0.99627,3.16,0.37,9.2,5,white
6.2,0.17,0.26,1.8,0.03,58.0,182.0,0.99538,3.38,0.64,9.5,6,white
7.8,0.22,0.38,2.3,0.039,36.0,219.0,0.98865,3.26,0.47,10.9,7,white
7.7,0.2,0.32,5.2,0.031,35.0,79.0,0.9916,3.14,0.43,9.8,7,white
5.6,0.96,0.48,4.9,0.045,34.0,108.0,0.99742,3.38,0.44,10.55,7,white
6.2,0.18,0.49,1.7,0.036,16.0,131.0,0.99613,3.05,0.47,9.3,5,white
7.8,0.41,0.34,2.3,0.055,31.0,160.0,0.98942,3.04,0.38,10.7,6,red
7.5,0.44,0.27,6.0,0.04,7.0,138.0,0.999,3.39,0.72,9.3,6,white
7.8,0.19,0.29,2.2,0.031,31.0,155.0,0.9988,3.1,0.6,9.7,5,white
7.8,0.33,0.17,18.15,0.038,41.0,100.0,0.99824,3.08,0.42,10.4,5,white
6.9,0.21,0.28,1.8,0.03,8.0,80.0,1.0001,3.0,0.39,9.9,6,white
7.9,0.21,0.27,2.3,0.108,25.0,25.0,0.99226,3.03,0.75,8.9,6,white
8.0,0.17,0.49,12.0,0.091,97.0,98.0,0.9934,3.16,0.42,8.8,7,white
6.8,0.22,0.33,2.2,0.048,17.0,36.0,0.98963,3.04,0.43,10.0,6,white
7.4,0.21,0.28,2.4,0.053,49.0,88.0,0.99274,3.0,0.49,9.2,7,red
7.3,0.41,0.26,8.5,0.054,33.0,11.0,0.99116,3.1,0.49,10.5,6,white
9.9,0.635,0.22,1.7,0.043,23.0,92.0,0.9949,3.08,0.49,9.4,5,white
9.0,0.22,0.3,1.5,0.046,14.0,72.0,0.99741,3.1,0.42,9.1,6,white
5.9,0.17,0.37,0.6,0.042,36.0,85.0,0.99869,3.11,0.72,12.5,6,white
6.7,0.26,0.44,10.9,0.035,14.0,137.0,1.0026,3.35,0.62,11.3,5,white
7.9,0.19,0.4,2.3,0.039,32.0,282.0,0.99715,3.09,0.49,12.3,6,white
7.8,0.25,0.36,1.9,0.037,48.0,148.0,0.99568,3.25,0.45,11.2,7,white
8.1,0.38,0.26,11.8,0.035,52.0,132.0,0.99704,3.06,0.34,10.2,6,white
8.0,0.23,0.27,7.3,0.03,49.0,120.0,0.99646,3.1,0.46,11.3,7,red
7.1,0.29,0.36,11.5,0.029,8.0,115.0,0.99335,3.33,0.67,10.55,5,red
7.2,0.18,0.0,2.2,0.046,35.0,183.0,0.9954,3.18,0.67,8.9,5,white
7.2,0.2,0.02,2.3,0.052,38.0,115.0,0.99405,3.45,1.0,9.4,5,red
9.0,0.2,0.35,2.5,0.038,41.5,20.0,0.99321,3.42,0.38,10.3,5,white
6.5,0.17,0.0,2.1,0.035,27.0,72.0,0.99614,3.41,0.52,8.9,7,white
7.1,0.19,0.44,5.8,0.042,23.0,151.0,0.99404,3.13,0.47,11.5,6,white
7.0,0.31,0.32,1.8,0.051,26.0,130.0,0.98862,3.37,0.38,11.3,6,red
6.1,0.26,0.44,8.3,0.038,22.0,132.0,0.9971,3.4,0.38,8.7,6,white
7.6,0.615,0.43,1.4,0.032,12.0,150.0,0.9994,3.18,0.4,12.3,5,white
6.3,0.47,0.21,4.5,0.034,47.0,228.0,0.99583,3.24,0.44,8.9,8,white
7.5,0.4,0.21,3.8,0.031,6.0,83.0,0.99572,3.22,0.45,11.8,6,white
6.3,0.2,0.44,2.0,0.04,35.0,153.0,0.9918,3.19,0.23,11.4,7,white
8.0,0.28,0.72,1.6,0.051,23.0,128.0,0.9976,3.0,0.55,8.7,5,white
6.9,0.28,1.23,2.8,0.046,18.0,156.0,0.98965,3.44,0.49,9.8,7,white
5.9,0.31,0.27,2.3,0.052,29.0,133.0,0.99634,3.05,0.53,14.9,5,white
6.2,0.145,0.21,4.6,0.031,25.0,53.0,0.99234,3.1,0.45,10.5,6,white
5.4,0.47,0.32,2.5,0.038,38.0,62.0,0.998,3.11,0.44,9.3,5,white
9.8,0.38,0.28,8.65,0.046,52.0,210.0,0.98865,3.09,0.52,14.0,6,white
6.2,0.6,0.3,1.4,0.038,25.0,92.0,0.99194,3.32,0.68,9.3,6,white
8.0,0.4,0.31,1.2,0.047,34.0,120.0,0.9925,3.37,0.47,12.3,6,white
6.6,0.21,0.21,2.3,0.031,22.0,103.0,0.98845,3.35,0.54,8.7,6,white
9.6,0.35,0.5,1.6,0.053,18.0,115.0,0.99614,3.42,0.57,9.5,7,red
6.6,0.64,0.34,1.9,0.055,24.0,158.0,0.99194,3.12,0.59,9.7,6,white
6.3,0.28,0.21,12.7,0.112,40.5,211.0,0.99358,3.11,0.6,9.5,6,red
6.5,0.37,0.29,17.9,0.415,47.0,220.0,0.99158,3.4,0.69,9.2,6,white
6.8,0.29,0.0,17.5,0.043,25.0,81.0,0.99807,3.37,0.56,8.8,6,red
6.4,0.19,0.31,1.6,0.04,55.0,132.0,0.9933,3.4,0.6,11.4,6,white
7.4,0.26,0.49,2.3,0.047,42.0,128.0,0.99144,3.38,1.98,10.7,6,white
8.2,0.25,0.44,9.3,0.027,18.0,102.0,0.9934,3.23,0.58,9.5,6,white
7.3,0.33,0.46,1.2,0.156,59.0,244.0,0.993,3.05,0.33,10.1,6,red
7.0,0.2,0.34,1.5,0.051,11.0,23.0,0.99192,3.18,0.62,9.1,5,red
7.8,0.43,0.21,16.7,0.028,24.0,88.0,0.9988,3.39,0.39,9.8,5,white
7.0,0.45,0.4,1.2,0.037,17.0,126.0,0.98845,2.93,0.53,10.8,6,white
6.7,0.17,0.4,1.6,0.045,57.0,221.0,0.99214,3.36,0.43,9.4,6,white
6.9,0.685,0.39,3.15,0.031,31.0,93.0,0.9917,3.2,0.56,8.8,5,white
8.2,0.17,0.36,3.8,0.014,26.0,40.0,0.9976,3.16,0.43,11.4,5,white
7.6,0.3,0.22,1.8,0.04,38.0,173.0,0.99615,3.23,0.49,11.4,5,white
6.4,0.37,0.36,2.2,0.055,41.0,81.0,0.998,3.26,0.61,11.4,6,white
7.3,0.845,0.66,1.1,0.337,18.0,114.0,0.98913,3.55,0.39,8.7,5,white
5.9,0.31,0.16,5.2,0.038,28.0,152.0,0.9926,3.21,0.44,10.8,6,white
6.3,0.43,0.28,1.4,0.045,59.0,138.0,0.99037,3.23,0.69,9.6,8,white
7.2,0.96,0.35,4.9,0.049,124.0,195.0,0.99702,3.11,0.45,8.9,5,red
7.6,0.315,0.28,1.7,0.042,42.0,148.0,0.99405,3.38,0.4,9.3,6,red
6.9,0.165,0.28,13.8,0.054,27.0,28.0,0.99146,3.44,0.46,9.0,6,white
6.3,0.28,0.33,7.1,0.03,24.0,158.0,0.99344,3.39,1.61,9.8,5,white
8.2,0.36,0.49,3.45,0.049,18.0,40.0,0.9933,3.42,0.9,11.5,6,white
8.0,0.17,0.2,1.9,0.057,108.0,163.0,0.99298,3.31,0.98,9.9,8,red
7.8,0.27,0.24,2.2,0.054,21.0,115.0,0.9937,3.34,0.47,8.8,6,white
7.2,0.28,0.21,5.8,0.043,6.0,130.0,0.9966,3.36,0.64,9.7,6,white
6.7,0.215,0.35,9.6,0.066,10.0,118.0,0.99907,3.26,0.44,8.7,6,white
6.4,0.48,0.39,1.6,0.028,38.0,46.0,0.9951,3.19,0.37,11.1,7,white
8.0,0.3,0.24,4.0,0.046,112.0,179.0,0.998,3.28,1.34,8.8,5,white
7.8,0.3,0.35,3.5,0.055,52.0,40.0,0.98948,3.13,0.49,9.7,5,white
11.3,0.43,0.31,10.1,0.154,48.0,133.0,0.9947,3.17,0.5,9.9,5,white
6.6,0.56,0.21,2.6,0.171,23.0,98.0,0.99268,3.27,0.86,9.9,7,white
7.1,0.29,0.33,1.6,0.037,48.0,40.0,0.9976,3.12,0.44,9.4,5,red
11.1,0.19,0.21,0.9,0.03,45.0,84.0,1.0004,2.93,0.51,11.8,7,white
6.1,0.32,0.32,6.4,0.051,42.0,76.0,0.99106,3.45,0.53,9.0,6,white
8.0,0.745,0.03,5.0,0.048,61.0,231.0,0.99068,3.3,0.62,9.3,5,white
8.1,0.41,0.24,16.7,0.048,10.0,76.0,0.9966,3.15,0.42,10.2,6,white
5.3,0.45,0.13,15.9,0.045,73.5,98.0,1.0026,3.42,0.39,9.4,9,white
5.7,0.23,0.51,1.6,0.053,24.0,108.0,0.99837,3.25,0.4,11.0,6,white
6.3,0.32,0.31,1.6,0.117,7.0,93.0,0.99328,3.46,0.55,11.8,5,white
6.2,0.28,0.32,1.4,0.081,12.0,114.0,0.99627,3.32,0.62,9.7,7,white
4.9,0.36,0.34,17.8,0.029,41.0,163.0,0.99235,3.57,0.55,11.3,6,white
7.4,0.27,0.25,1.9,0.041,22.0,122.0,0.9917,3.11,0.72,12.9,5,white
4.2,0.3,0.41,1.8,0.033,39.0,133.0,0.99322,3.37,0.58,9.4,5,red
8.1,0.39,0.05,1.6,0.027,30.0,218.5,0.9919,3.69,0.51,12.8,6,white
7.5,0.47,0.34,2.3,0.031,7.0,115.0,0.99577,3.35,0.42,9.1,5,white
7.8,0.18,0.0,2.3,0.045,33.0,80.0,0.99728,3.22,0.38,10.0,5,white
6.2,0.26,0.42,17.3,0.037,41.0,128.0,0.99482,3.33,0.4,11.3,7,white
8.0,0.17,0.39,8.8,0.043,34.0,145.0,0.9963,3.35,0.44,9.7,5,white
6.6,0.31,0.09,3.8,0.081,40.0,89.0,0.99158,3.28,0.59,9.3,6,red
6.6,0.33,0.25,1.9,0.046,10.0,109.0,0.99706,3.31,0.69,9.9,6,white
15.6,0.3,0.0,1.2,0.041,35.0,10.0,0.99264,3.07,0.39,11.2,7,red
6.0,0.22,0.26,1.6,0.031,21.0,134.0,0.9966,3.29,0.53,9.1,5,white
8.0,0.43,0.37,1.7,0.211,37.0,120.0,0.99531,3.05,0.47,8.7,7,red
7.0,0.75,0.32,1.2,0.06,15.0,49.0,1.0002,3.19,0.49,13.6,6,red
6.4,0.28,0.4,1.3,0.054,11.0,100.0,0.99204,3.4,0.54,12.0,7,white
5.6,0.19,0.44,16.55,0.226,28.0,55.0,0.98963,3.23,0.54,9.55,3,white
7.0,0.31,0.27,1.8,0.029,49.0,18.0,0.99153,3.19,0.23,10.7,5,white
6.7,0.23,0.49,1.9,0.054,41.0,115.0,0.99679,3.13,0.39,10.2,7,white
6.3,0.49,0.29,15.75,0.048,36.0,128.0,0.98956,3.12,0.43,12.0,7,white
6.5,0.33,0.31,5.1,0.048,49.0,243.0,0.9967,3.58,0.59,12.3,7,white
6.4,0.26,0.41,2.6,0.081,21.0,195.0,0.9966,3.34,0.4,10.0,7,red
6.1,0.835,0.26,2.3,0.096,69.0,36.0,0.99976,3.16,0.57,10.0,6,white
4.2,0.35,0.36,2.3,0.054,53.0,182.0,0.99082,3.07,0.61,11.5,5,red
7.9,0.34,0.34,1.8,0.056,15.0,81.0,0.9945,3.45,0.77,9.6,5,red
5.8,0.34,0.29,1.2,0.035,22.0,175.0,0.98894,3.14,0.75,10.9,5,red
6.8,0.21,0.19,2.2,0.05,6.0,107.0,0.9975,3.33,1.17,13.4,7,white
7.8,0.5,0.26,16.05,0.048,27.0,97.0,0.98865,3.28,0.38,11.0,5,white
8.7,0.2,0.3,18.95,0.053,42.0,20.0,0.99532,3.14,0.47,8.7,8,red
