fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,quality,type
6.6,0.915,0.04,13.7,0.106,54.0,40.0,0.98956,3.71,0.33,13.7,6,white
12.4,0.325,0.7,16.6,0.021,72.0,111.0,0.99319,3.35,1.34,11.75,6,white
10.4,0.31,0.58,8.9,0.255,31.0,14.0,0.99384,3.65,0.33,11.94,6,red
5.8,0.855,0.29,26.05,0.055,44.0,26.0,0.99444,3.5,0.5,13.8,3,white
6.4,0.285,0.18,14.75,0.098,57.0,247.0,0.99077,3.66,1.34,12.0666666666667,6,white
10.2,0.15,0.41,7.3,0.19,70.5,45.0,0.99655,2.94,1.13,12.8,8,red
15.6,0.92,0.36,6.3,0.068,74.0,75.0,0.99869,2.88,1.56,9.8,5,white
3.9,1.13,0.0,10.65,0.369,73.5,125.0,0.99082,3.62,0.38,8.7,5,white
6.1,1.24,0.7,17.7,0.019,110.0,214.0,0.9909,3.51,0.7,14.05,5,white
6.2,1.33,0.2,5.1,0.205,39.0,150.0,0.98994,3.69,1.56,8.4,9,red
9.1,0.475,0.47,14.95,0.018,24.0,217.5,0.99376,3.26,0.7,11.2,7,white
4.4,0.255,0.28,9.7,0.301,95.0,49.0,0.99648,3.58,0.89,10.6,6,white
8.7,0.125,0.07,13.5,0.178,52.0,220.0,0.99198,3.78,1.22,11.7,6,red
6.5,0.485,0.82,5.6,0.072,69.0,245.0,0.99908,3.66,1.98,9.63333333333333,5,white
10.9,0.17,0.05,16.3,0.343,32.0,66.0,0.9927,3.5,1.07,11.05,5,white
11.2,0.8,0.64,16.65,0.062,70.0,245.0,0.99258,3.09,0.64,11.2,9,red
12.5,0.23,0.2,65.8,0.033,44.0,159.0,0.99747,3.35,1.95,9.2,4,red
4.2,0.665,0.01,9.65,0.118,42.0,167.0,0.99985,3.63,1.07,9.2,4,white
9.7,0.865,0.03,14.2,0.239,35.0,242.0,0.99699,3.43,0.85,13.8,9,white
7.6,0.975,0.7,17.4,0.009,2.0,199.0,0.98802,3.09,0.99,11.3666666666667,4,red
14.0,0.63,0.62,1.85,0.027,8.0,186.0,0.99082,3.46,0.69,9.63333333333333,7,white
9.8,0.155,0.35,1.7,0.044,31.0,195.0,0.99838,3.3,0.39,14.9,5,white
4.8,0.345,0.18,14.4,0.128,50.0,27.0,0.99004,3.28,0.42,11.7333333333333,3,white
7.6,0.22,0.2,9.0,0.067,45.0,87.0,0.99234,3.51,0.35,10.2,5,white
6.7,0.22,0.1,10.4,0.17,73.0,43.0,0.99936,3.25,1.03,10.9666666666667,3,white
6.3,0.38,0.99,2.7,0.065,72.0,85.0,0.99585,3.18,0.82,10.6,6,white
8.5,0.44,0.45,13.15,0.239,28.0,186.0,0.99478,3.78,0.69,11.6333333333333,5,white
3.8,0.25,0.32,8.95,0.086,122.5,144.0,0.99192,2.91,0.72,13.9,4,white
8.4,0.415,0.59,12.15,0.09,16.0,76.0,0.9901,3.49,0.5,11.7,5,red
4.9,0.225,0.13,7.8,0.358,51.0,192.0,0.99254,3.53,0.26,9.1,6,white
4.4,0.16,0.56,8.75,0.028,83.0,161.0,0.9921,3.02,0.48,10.2,6,white
10.5,0.425,0.01,2.3,0.154,10.0,79.0,0.99332,3.23,0.34,12.3333333333333,5,white
13.2,1.13,0.6,15.3,0.035,52.0,217.5,0.99195,3.77,0.52,12.3,5,red
6.4,0.835,0.28,7.5,0.109,6.0,148.0,0.99267,3.34,0.69,13.7,6,white
6.4,0.62,0.46,7.25,0.097,45.0,146.0,0.98928,3.62,0.73,10.5666666666667,8,white
6.4,0.765,0.41,10.05,0.178,2.0,216.0,0.99056,2.9,1.31,12.3333333333333,6,white
11.4,0.555,0.18,16.45,0.024,89.0,211.0,0.99123,3.52,0.43,9.55,7,white
12.0,0.205,0.7,10.0,0.25,67.0,200.0,0.99768,3.33,0.43,11.05,5,white
5.7,0.28,0.28,12.3,0.056,74.0,208.0,0.99404,2.99,1.06,13.7,5,white
10.5,0.27,0.46,7.6,0.02,59.0,110.0,0.99143,3.76,0.89,8.5,4,white
9.0,1.24,0.63,13.8,0.133,44.0,96.0,0.99305,3.25,0.74,13.1,7,red
6.4,0.81,0.53,8.2,0.096,19.0,121.0,0.99081,4.01,0.75,14.9,6,white
5.2,0.85,0.31,1.15,0.211,97.0,222.0,0.99795,3.07,0.92,14.9,5,white
5.5,0.875,0.23,4.5,0.093,43.0,143.0,0.99205,3.1,0.49,12.5,9,red
9.9,0.8,0.24,14.05,0.12,32.0,51.0,0.99082,3.67,1.18,10.4,6,white
14.3,0.47,0.54,12.5,0.066,78.0,238.5,1.0021,3.48,0.92,12.5,5,white
6.4,1.025,0.26,20.4,0.341,49.0,103.0,0.99015,3.62,1.34,10.6,5,red
6.2,0.875,0.69,1.8,0.132,22.0,256.0,0.99063,3.67,0.42,13.2,5,white
9.4,0.825,0.46,16.1,0.037,73.5,256.0,0.99495,3.77,0.76,11.9,6,white
9.5,0.295,0.22,15.6,0.143,72.0,200.0,0.99069,3.08,0.65,9.4,8,red
3.9,0.585,0.65,8.15,0.168,51.5,59.0,0.98999,3.39,0.85,11.3333333333333,7,red
6.6,0.65,0.0,13.3,0.041,45.0,214.0,1.0004,3.15,0.53,11.7,6,white
5.9,0.425,0.58,17.6,0.069,49.0,216.0,0.99587,3.65,1.04,10.0,3,white
9.5,0.485,0.43,9.3,0.142,105.0,194.0,0.99313,3.82,1.31,14.0,5,red
11.5,0.12,0.79,16.05,0.172,65.0,62.0,0.99239,3.26,0.6,11.35,6,white
9.6,1.115,0.78,13.7,0.044,14.0,180.0,0.99509,3.31,0.85,12.3333333333333,5,red
6.7,0.19,0.26,17.55,0.093,35.0,237.0,0.99488,2.82,0.41,10.0333333333333,5,white
11.4,0.215,0.48,13.55,0.032,73.5,43.0,0.99464,3.17,1.17,11.0,4,white
5.5,0.255,0.31,9.7,0.16,74.0,48.0,0.99808,4.01,0.72,13.2,3,white
6.7,0.3,0.16,5.3,0.358,8.0,259.0,0.99054,4.01,0.57,10.8,6,red
6.0,0.23,0.21,1.8,0.194,62.0,166.0,0.98994,3.57,1.1,11.65,4,white
13.4,1.0,0.42,16.05,0.108,14.0,88.0,0.99808,3.25,0.46,12.6,3,white
10.4,0.66,0.44,14.35,0.122,5.0,144.0,0.99322,2.89,0.92,12.15,4,white
8.5,0.26,0.99,5.15,0.019,64.0,252.0,0.98906,3.03,1.34,9.1,6,white
13.7,0.08,0.15,1.1,0.148,73.5,104.0,0.9906,3.19,0.63,9.25,7,white
7.2,0.455,0.11,1.9,0.067,59.5,64.0,0.9911,3.32,1.18,11.8,6,red
8.7,0.935,0.04,7.75,0.047,33.0,49.0,0.99494,3.26,1.31,8.5,7,white
7.7,0.155,0.22,2.25,0.09,23.0,13.0,0.99192,2.82,0.44,11.05,7,red
12.2,1.185,0.31,2.05,0.089,8.0,217.5,0.99599,3.03,0.25,13.05,4,red
3.8,0.765,0.61,4.35,0.081,77.0,214.0,0.99648,3.48,0.64,9.0,5,white
12.2,0.105,0.43,8.5,0.118,79.0,203.0,0.99286,3.71,0.27,14.2,6,white
6.7,0.735,0.3,5.3,0.058,38.5,36.0,0.99647,3.66,1.62,12.2,6,white
15.6,0.38,0.05,2.25,0.081,38.5,47.0,0.98878,3.42,0.42,10.55,6,red
8.5,0.495,0.21,3.7,0.067,78.0,234.0,0.99295,3.52,1.12,11.6333333333333,6,red
13.7,0.19,0.0,12.85,0.2,43.0,231.0,0.98742,3.7,1.07,9.0,6,red
7.5,0.905,0.73,0.7,0.154,72.0,101.0,0.9918,3.68,0.45,9.0,7,white
13.7,0.76,0.28,3.45,0.066,31.0,205.0,0.99862,4.01,0.84,10.3,5,white
8.0,0.915,0.24,5.45,0.154,16.0,129.0,0.99008,3.35,0.36,11.45,5,red
10.5,0.165,0.64,2.05,0.422,32.0,74.0,0.99872,3.15,0.86,10.15,6,white
7.7,0.19,0.44,5.15,0.212,59.0,179.0,0.98914,3.61,1.14,10.2,6,red
7.8,0.545,0.66,1.7,0.12,3.0,110.0,0.99976,3.7,0.86,13.2,9,white
6.2,0.69,0.28,11.8,0.121,7.0,294.0,0.98972,3.78,0.81,14.2,7,white
8.5,0.24,0.14,3.2,0.038,289.0,199.0,0.99865,3.07,1.07,10.1,6,red
9.1,0.345,0.05,17.35,0.087,3.0,154.0,0.99398,3.82,0.57,9.5,4,white
12.7,0.855,0.4,14.7,0.167,79.5,234.5,0.99094,3.61,0.45,13.2,8,red
7.3,0.885,0.7,1.15,0.028,13.0,12.0,0.99492,3.04,1.03,13.3,6,red
11.9,0.485,0.36,7.75,0.165,52.0,85.0,0.98913,3.62,0.31,13.05,6,white
3.9,0.165,0.74,2.8,0.026,72.0,181.0,0.99045,3.7,1.0,9.23333333333333,4,red
8.1,0.44,0.01,8.25,0.045,108.0,226.0,0.99896,2.87,1.36,12.0,6,white
9.3,0.15,0.2,17.75,0.152,10.0,247.0,0.99898,3.53,0.44,11.0666666666667,7,red
6.7,0.735,0.72,1.75,0.168,85.0,67.0,0.99286,3.52,0.69,10.4,6,white
15.6,0.81,0.79,20.4,0.097,27.0,303.0,0.99651,2.95,0.76,14.9,5,red
13.8,0.545,0.47,13.9,0.061,101.0,96.0,0.99279,3.76,0.38,9.55,6,white
13.2,1.02,0.99,10.55,0.226,49.0,200.0,0.99398,2.74,1.13,10.55,4,white
6.6,0.57,0.25,4.45,0.053,29.0,33.0,0.99182,3.57,1.07,11.7,4,white
14.2,0.88,0.22,17.3,0.209,43.5,109.0,0.98711,3.23,1.16,13.7,4,white
9.1,0.775,0.6,7.1,0.028,8.0,225.0,0.9973,3.39,0.35,12.0666666666667,3,red
5.6,0.33,0.35,19.8,0.046,82.0,222.0,0.99244,3.39,0.66,13.05,7,red
7.9,0.26,0.32,12.8,0.201,59.5,86.0,0.99329,2.98,0.94,12.0,4,red
10.7,0.455,0.47,13.55,0.043,58.0,174.0,0.99419,3.35,0.97,8.5,4,white
13.7,0.82,0.64,10.3,0.096,31.0,181.0,0.99601,3.32,1.1,14.2,3,white
12.7,0.675,0.16,5.3,0.24,96.0,107.0,0.99107,2.85,0.41,9.53333333333333,8,white
10.7,0.28,0.63,16.95,0.065,110.0,148.0,0.98779,3.78,1.59,11.5,3,white
11.3,0.875,0.43,14.35,0.267,50.0,253.0,0.98953,3.09,0.72,10.1,9,white
6.4,0.605,0.05,13.7,0.113,60.0,129.0,0.99689,3.11,0.3,12.0,4,white
5.8,0.695,0.22,19.95,0.169,77.5,172.0,0.9981,3.82,0.51,12.8933333333333,6,white
10.8,0.885,0.48,15.5,0.037,83.0,50.0,1.00295,2.98,0.52,10.0,6,white
6.15,0.56,0.5,26.05,0.185,52.5,56.0,0.99835,2.86,0.93,12.2,7,white
8.0,0.835,0.46,12.8,0.075,40.5,85.0,0.98936,3.34,1.03,9.9,8,red
13.7,0.12,0.73,10.6,0.106,28.5,136.0,0.99312,3.04,1.17,10.9666666666667,6,red
7.7,0.325,1.0,0.6,0.101,18.0,86.0,0.98959,3.12,0.91,10.1333333333333,4,white
8.6,0.31,0.28,2.2,0.037,14.0,84.0,0.99437,3.49,1.06,8.0,7,white
8.0,0.575,0.17,16.95,0.128,48.0,97.0,0.99471,3.1,0.99,11.3333333333333,9,white
6.8,0.23,0.04,4.1,0.236,77.0,65.0,0.99258,3.68,0.54,10.9333333333333,9,white
5.5,0.69,0.26,17.0,0.034,18.0,18.0,0.99626,2.87,1.1,10.4,7,white
7.7,0.125,0.22,8.65,0.337,53.0,142.0,0.99322,3.63,0.61,8.5,6,white
8.8,0.625,0.16,19.9,0.1,28.0,115.0,0.98942,3.5,0.79,11.8,5,white
5.4,0.625,0.86,14.8,0.176,79.5,62.0,0.99339,3.27,0.95,14.0,9,red
11.8,0.38,0.71,6.55,0.037,52.0,440.0,0.99367,3.13,1.07,10.98,6,white
10.5,0.18,0.29,11.7,0.052,58.0,303.0,0.99554,2.94,0.95,8.4,6,white
6.15,0.235,0.44,5.15,0.043,34.0,216.0,0.99918,3.47,0.85,11.7,6,white
4.8,0.92,0.64,12.4,0.087,14.0,126.0,0.98946,3.05,0.81,12.25,6,white
4.9,0.205,0.72,16.2,0.121,98.0,86.0,0.9992,3.47,1.28,12.3333333333333,7,white
11.8,0.53,0.42,12.0,0.467,28.0,94.0,0.99204,3.2,0.75,8.5,8,white
12.5,0.445,0.52,15.5,0.099,69.0,77.5,0.99218,3.71,0.39,11.85,9,white
12.3,0.47,0.78,3.5,0.065,71.0,173.0,0.9957,3.63,0.5,10.9666666666667,5,red
7.8,0.88,0.37,2.9,0.099,50.5,143.0,0.99786,2.98,0.77,9.5,5,red
8.4,0.265,1.0,8.0,0.067,88.0,153.0,0.99627,3.32,0.44,10.65,5,white
7.1,0.905,0.34,11.1,0.081,51.5,108.0,0.99873,3.32,0.5,8.4,6,red
10.6,0.365,0.4,14.0,0.301,95.0,169.0,1.00044,3.35,0.32,8.5,5,white
11.5,0.8,0.7,11.1,0.06,48.0,139.0,0.98947,3.69,0.46,9.4,7,white
15.9,0.645,0.0,18.35,0.173,46.0,170.0,0.99238,3.34,0.9,12.7,9,white
13.2,0.78,0.46,3.0,0.079,67.0,228.0,0.99289,3.32,1.95,11.6333333333333,7,white
14.0,1.025,0.6,6.4,0.146,69.0,143.0,0.99123,2.9,0.41,13.4,9,red
15.6,0.38,0.68,7.6,0.096,36.0,101.0,0.98895,3.5,0.96,9.8,5,white
8.4,0.34,0.49,7.35,0.019,63.0,235.0,0.98886,2.9,0.4,11.35,3,white
6.2,1.005,0.81,9.0,0.095,88.0,228.0,0.9943,2.86,0.92,12.0666666666667,4,white
6.45,0.24,0.4,4.5,0.128,110.0,61.0,0.99408,3.12,0.84,11.35,5,white
8.4,0.4,0.68,6.5,0.012,59.0,189.0,0.99583,2.77,0.55,9.4,5,white
8.6,0.39,0.11,13.2,0.08,78.0,121.0,0.99355,3.43,0.23,11.7,6,white
8.9,0.13,1.0,5.0,0.104,44.5,256.0,0.99196,3.0,1.36,11.4,6,white
13.8,0.325,0.75,65.8,0.06,89.0,209.0,0.98926,3.54,0.54,12.7,5,white
14.0,0.125,0.69,2.25,0.107,95.0,110.0,0.99372,3.07,0.56,10.3,6,white
11.4,0.88,0.36,14.95,0.464,41.0,180.0,0.99126,3.18,0.53,10.9666666666667,8,red
8.4,0.32,1.0,17.85,0.114,79.0,272.0,0.9927,3.82,0.67,13.3,5,white
15.0,0.435,0.57,17.9,0.157,33.0,150.0,0.99922,3.31,0.8,12.6,6,red
12.5,0.435,0.31,14.9,0.132,77.5,189.5,0.99206,2.9,0.96,11.2,3,white
6.4,0.26,0.4,10.9,0.053,79.0,91.0,0.99212,2.94,0.51,12.8,5,white
6.5,0.835,0.13,5.45,0.271,10.0,11.0,0.99193,3.3,0.59,12.3,5,white
8.4,0.78,0.54,13.4,0.346,35.5,294.0,0.99392,2.99,0.26,9.8,6,red
13.7,0.19,0.21,0.95,0.018,95.0,17.0,0.99386,3.23,0.32,10.9,6,white
8.0,0.62,0.6,11.4,0.332,44.0,164.0,0.99332,4.01,1.59,12.75,4,white
8.3,0.835,0.42,6.6,0.071,55.0,137.0,0.99584,3.33,0.54,11.6333333333333,6,white
13.8,0.545,0.09,6.75,0.038,95.0,30.0,0.98856,2.94,0.64,9.2,4,white
7.4,0.425,0.81,16.05,0.074,77.0,78.0,0.99177,3.2,1.0,11.3333333333333,6,red
13.2,0.59,0.82,4.8,0.086,54.0,230.0,0.99613,3.41,0.57,12.3,3,white
5.0,0.26,0.29,6.55,0.063,13.0,97.0,0.99054,3.55,0.95,10.5,5,red
5.3,0.645,0.24,2.35,0.145,49.0,98.0,0.99739,3.9,0.87,13.05,6,red
12.0,0.255,0.71,13.55,0.174,57.0,184.0,0.99544,3.34,1.04,8.4,6,white
9.5,0.135,0.42,4.8,0.096,37.0,196.0,0.9949,3.58,1.95,11.55,7,white
5.6,0.68,0.57,13.65,0.087,38.5,249.0,0.99322,3.35,0.55,13.9,5,white
4.9,0.8,0.41,3.0,0.038,108.0,90.0,0.99458,3.29,0.61,11.7333333333333,6,red
7.4,0.375,0.71,10.1,0.142,70.5,100.0,0.98862,3.59,0.45,10.55,9,red
12.6,0.27,0.16,1.15,0.098,14.0,78.0,0.99779,3.7,0.84,10.3,8,red
13.4,0.235,0.64,16.3,0.009,48.5,115.0,0.99845,3.61,0.86,13.9,5,white
5.1,0.815,0.73,12.4,0.213,2.0,231.0,0.99144,3.85,1.95,11.3333333333333,5,red
6.4,0.24,0.41,5.1,0.092,59.5,6.0,0.98958,3.31,0.46,11.75,7,white
4.6,0.5,0.07,16.05,0.174,35.5,208.0,0.99553,3.57,1.98,12.6,6,white
9.5,1.115,0.24,16.1,0.086,15.5,31.0,0.98984,3.7,0.25,13.5,5,white
7.4,0.63,0.01,2.7,0.176,47.0,70.0,0.99035,3.15,0.75,10.15,5,white
7.4,0.22,0.42,17.75,0.369,28.0,440.0,0.99729,3.24,0.96,14.0,4,red
13.3,0.73,0.22,5.2,0.064,62.0,245.0,0.99364,3.34,0.86,11.85,8,red
7.6,0.15,0.3,12.8,0.013,124.0,161.0,0.99274,3.12,0.86,14.9,9,white
8.6,0.48,1.23,10.55,0.075,15.0,71.0,0.9981,3.17,0.65,10.1,5,white
7.4,0.385,0.17,18.95,0.358,97.0,194.0,0.99602,3.67,1.12,10.9333333333333,8,white
6.3,0.825,0.44,5.0,0.009,14.0,13.0,0.99445,2.86,0.33,8.0,9,white
13.2,0.685,0.18,19.95,0.028,14.0,94.0,0.99767,3.76,0.99,13.5,8,white
4.7,0.225,0.19,17.7,0.051,101.0,226.0,0.99354,3.09,0.51,9.0,6,white
6.9,0.965,0.42,14.15,0.112,26.0,49.0,0.99563,3.6,0.93,10.3,4,white
13.3,0.655,0.14,26.05,0.211,28.5,183.0,0.99163,3.17,0.81,10.65,6,white
11.7,0.62,0.0,7.7,0.066,89.0,183.0,0.989435,3.77,0.85,9.53333333333333,8,white
12.2,0.085,0.05,4.5,0.25,77.5,236.0,0.98995,3.08,1.05,13.9,8,white
9.4,0.45,0.32,19.9,0.157,10.0,176.5,0.99824,2.99,0.65,8.9,8,red
12.3,0.325,0.22,19.3,0.096,81.0,248.0,0.99911,3.63,0.83,11.6333333333333,6,white
11.2,0.84,0.43,6.0,0.055,26.0,253.0,0.99371,3.63,0.65,12.4,9,white
8.5,0.695,0.99,15.75,0.06,78.0,77.0,0.99825,3.68,0.26,13.6,6,white
13.7,0.91,0.6,17.45,0.019,146.5,71.0,0.99328,3.66,0.25,11.8,6,white
8.5,0.105,0.52,5.3,0.056,1.0,152.0,0.99382,2.93,0.36,14.9,3,white
8.6,0.8,0.66,1.4,0.165,30.5,170.0,0.99712,3.28,1.18,13.3,5,red
11.6,0.24,0.56,12.8,0.119,20.0,132.0,0.9914,2.96,1.0,12.0666666666667,5,white
12.7,0.595,0.34,14.95,0.04,59.0,153.0,0.991,3.78,0.74,13.8,7,red
15.5,0.26,0.73,11.5,0.332,63.0,219.0,0.9948,3.15,0.91,11.4,9,white
6.8,0.41,0.59,16.95,0.104,50.0,56.0,0.99437,2.74,1.07,9.3,5,white
8.5,0.385,0.45,16.85,0.387,37.0,129.5,0.99651,2.87,1.12,13.3,4,white
7.4,0.635,0.18,12.15,0.12,12.0,87.0,0.99632,3.23,1.12,10.9,7,white
9.5,0.385,0.62,16.45,0.071,6.0,65.0,0.99322,3.42,0.58,10.8,6,white
7.8,0.29,0.34,4.35,0.099,81.0,63.0,0.99332,3.17,1.12,12.25,9,white
7.4,0.825,0.46,0.7,0.045,68.0,130.0,0.99574,2.96,0.4,11.7,6,white
15.9,0.285,0.6,3.0,0.039,96.0,231.0,0.99815,2.83,0.23,12.2,9,white
4.9,1.0,0.56,16.0,0.053,51.5,107.0,0.99484,3.69,0.55,10.7,5,white
8.4,1.005,0.08,16.2,0.026,101.0,249.5,0.99114,3.36,0.3,10.4,4,white
8.0,0.325,0.11,14.4,0.154,11.0,129.0,0.99106,3.36,0.66,9.4,6,white
8.7,0.81,0.03,3.4,0.332,64.5,199.0,0.99775,3.82,1.56,9.0,8,red
9.1,0.78,0.86,14.5,0.19,74.0,75.0,0.98878,3.63,0.82,12.3,7,white
15.9,0.6,0.86,13.0,0.166,24.0,10.0,0.99708,3.63,1.17,11.35,6,white
7.0,0.42,0.02,1.75,0.036,98.0,113.0,0.99094,2.91,0.59,10.15,7,red
12.7,0.85,0.73,5.0,0.175,28.0,66.0,0.99318,2.82,0.57,11.85,8,white
9.2,0.3,0.25,15.7,0.114,105.0,53.0,0.99495,3.49,0.96,9.8,7,white
10.0,0.835,0.29,3.6,0.096,12.0,6.0,0.99405,3.09,0.34,8.5,4,red
9.2,0.325,0.1,17.0,0.154,47.0,272.0,0.99632,3.9,0.4,11.45,7,red
13.3,0.785,0.48,6.55,0.117,35.0,21.0,0.99666,3.68,1.16,10.1,5,white
8.1,0.54,0.53,19.3,0.2,64.5,241.0,1.0002,4.01,0.99,10.55,4,white
9.1,0.325,0.08,11.95,0.027,50.0,99.0,0.99464,3.37,0.26,9.0,3,white
12.0,0.315,0.14,12.5,0.136,16.0,79.0,0.99647,3.31,0.47,12.9,7,white
5.1,0.235,0.51,11.1,0.065,46.0,41.0,0.99478,3.56,0.44,11.2,6,white
12.7,0.88,0.59,8.4,0.095,131.0,191.0,0.99071,3.39,1.61,11.05,7,white
15.6,0.78,0.14,0.9,0.25,8.0,294.0,0.99532,2.83,0.91,11.45,4,white
5.1,1.33,0.16,17.45,0.018,30.5,69.0,0.99176,3.18,0.49,9.2,6,white
10.6,0.45,0.23,4.55,0.09,21.0,71.0,0.99076,3.33,0.84,12.6,3,red
12.8,0.12,0.29,7.05,0.078,87.0,32.0,0.99602,3.3,0.38,9.0,8,white
5.9,0.51,0.17,9.0,0.04,64.0,46.0,0.9942,3.42,0.51,11.5,5,red
13.3,0.295,0.56,1.6,0.121,11.0,23.0,0.98896,3.68,0.37,9.3,8,red
6.2,0.975,0.86,14.3,0.201,41.5,67.0,0.98862,3.07,1.08,10.9666666666667,7,white
7.4,0.58,0.03,0.9,0.147,7.0,224.0,0.9919,3.5,0.93,11.4,6,red
11.1,0.23,0.29,13.15,0.029,41.5,46.0,0.99135,3.08,1.14,14.0,7,red
7.6,0.955,0.15,17.55,0.25,59.5,121.0,0.99267,3.71,0.37,9.23333333333333,6,white
7.0,0.7,0.65,9.7,0.064,39.0,211.0,0.99658,3.57,1.0,13.8,4,red
6.3,0.595,0.58,14.4,0.095,54.0,25.0,0.9985,3.38,0.95,11.95,4,white
7.3,0.26,0.63,1.65,0.184,33.0,253.0,0.99778,3.29,1.98,12.1,9,white
5.8,0.66,0.28,4.55,0.022,19.0,171.0,0.99976,3.49,0.52,12.1,8,white
6.7,0.21,0.44,1.2,0.065,59.5,207.0,0.99712,3.3,0.81,10.4,6,white
6.8,0.92,0.64,19.25,0.213,16.0,165.0,0.99464,4.01,1.08,9.25,6,white
10.0,0.74,0.24,18.75,0.078,48.0,227.0,0.99672,3.28,0.84,10.15,3,white
6.4,0.35,0.19,13.15,0.073,56.0,107.0,0.99473,3.26,0.47,11.55,7,white
13.7,0.75,0.37,16.0,0.11,105.0,147.0,0.99469,3.25,0.54,12.0666666666667,7,red
13.3,0.29,0.54,13.0,0.032,1.0,122.0,0.99558,3.1,1.12,13.9,6,white
6.45,0.085,0.47,20.3,0.07,73.5,129.0,0.99063,3.74,0.84,13.8,6,white
10.0,0.325,0.81,1.3,0.019,124.0,209.0,0.98945,2.92,0.76,13.5,6,white
5.1,0.36,0.04,10.3,0.089,81.0,237.0,0.99211,2.98,0.7,8.5,5,white
