fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,quality,type
5.1,0.735,0.11,7.9,0.021,17.0,150.0,0.99437,3.7,0.59,12.1,6,white
4.8,0.595,0.57,6.75,0.041,34.0,256.0,0.997,3.18,0.93,12.2,7,white
6.0,0.85,0.6,0.7,0.184,16.0,111.0,0.99583,3.1,0.84,10.1,6,red
10.2,0.63,0.05,17.8,0.133,60.0,117.0,0.9952,3.28,0.68,12.9,3,white
10.0,0.135,0.38,9.05,0.173,80.0,215.0,0.98993,3.25,0.44,11.94,5,red
13.3,0.9,0.35,1.45,0.125,17.0,249.0,0.99517,3.7,0.35,12.25,7,white
14.0,0.44,0.21,9.4,0.414,69.0,141.0,0.99907,3.37,0.64,10.5,3,red
8.9,0.52,0.3,2.4,0.053,48.0,103.0,0.99479,3.54,0.59,8.6,9,red
8.9,0.21,0.27,8.65,0.174,87.0,94.0,1.0008,3.2,0.75,10.0,6,red
10.8,0.685,0.34,11.4,0.012,35.5,230.0,0.99769,2.9,0.65,11.95,6,white
7.2,0.15,0.24,14.35,0.111,57.0,249.5,0.99257,3.48,0.8,9.2,5,white
11.3,0.825,0.04,14.45,0.048,71.0,134.0,0.99315,2.99,0.23,9.73333333333333,5,white
5.8,0.74,0.21,15.9,0.091,11.0,33.0,0.99805,3.19,0.7,13.5,6,white
10.4,0.92,0.79,4.45,0.211,63.0,86.0,0.99587,3.51,0.66,11.65,9,white
4.6,0.495,0.91,3.65,0.091,26.0,248.0,0.98958,2.96,1.34,8.5,3,white
4.4,0.88,0.44,18.3,0.114,34.0,282.0,0.99636,3.13,0.26,14.05,8,red
10.4,0.22,0.91,7.3,0.154,65.0,112.0,0.99183,3.37,1.18,9.7,6,white
6.7,0.91,0.45,19.25,0.205,35.0,180.0,0.99172,3.03,1.11,10.98,3,white
6.2,1.02,0.39,1.8,0.114,52.5,31.0,0.99174,3.76,0.44,13.6,5,red
5.8,0.24,0.53,2.05,0.267,16.0,70.0,0.9928,3.07,0.59,12.0666666666667,9,white
7.3,0.225,0.79,1.65,0.078,35.5,47.0,0.9933,2.94,0.82,12.9,6,white
8.6,0.835,0.31,5.1,0.194,59.0,134.0,0.9946,3.41,1.31,10.0,5,red
6.8,0.185,0.24,5.85,0.076,35.0,167.0,0.9948,3.12,0.33,12.8933333333333,8,white
8.7,0.41,0.38,2.3,0.112,77.0,176.5,1.00241,3.18,0.72,10.9333333333333,5,red
6.3,0.93,0.21,10.8,0.02,17.0,66.0,0.99391,3.1,0.27,11.05,6,red
14.0,0.42,0.79,11.75,0.16,79.0,31.0,0.99098,3.2,0.5,9.6,7,red
6.9,0.43,0.16,12.55,0.061,30.0,245.0,0.99924,3.6,0.83,10.5,7,white
7.3,0.49,0.55,14.15,0.029,105.0,100.0,0.993,3.2,1.95,9.25,8,red
5.8,0.435,0.03,0.7,0.194,79.0,31.0,0.99121,3.03,0.48,9.7,3,white
11.0,0.145,0.12,17.45,0.05,101.0,216.0,0.99862,3.82,0.6,9.2,6,red
9.0,0.815,0.14,1.1,0.107,82.0,85.0,0.99057,2.79,0.67,11.35,7,white
14.2,0.625,0.72,1.85,0.084,52.0,125.0,0.99057,3.12,0.42,12.4,9,white
7.4,0.335,0.23,12.1,0.226,47.0,44.0,0.99918,3.12,1.16,10.8,4,white
10.4,0.665,0.63,11.4,0.111,74.0,182.0,0.99128,3.07,0.28,12.3333333333333,6,red
13.0,0.435,0.61,3.75,0.061,86.0,119.0,0.99452,3.49,0.79,8.7,6,white
6.7,0.78,0.59,6.9,0.158,41.0,225.0,0.99084,3.61,0.44,12.15,4,red
15.0,0.26,0.43,11.4,0.343,69.0,22.0,0.99044,2.86,0.22,11.85,4,white
7.9,0.93,0.3,5.35,0.11,70.0,95.0,0.99497,3.43,1.08,9.9,3,white
7.2,0.91,0.79,3.95,0.135,98.0,136.0,0.99096,3.55,1.17,11.8,8,white
13.0,0.46,0.65,7.2,0.046,38.5,93.0,0.99741,2.85,0.87,12.7,6,white
12.3,0.105,0.33,3.5,0.016,28.0,70.0,0.99774,3.16,0.65,11.85,7,red
12.0,1.07,0.2,11.6,0.045,46.0,245.0,0.99297,3.79,0.34,13.7,5,white
13.8,0.5,0.63,6.2,0.072,24.0,282.0,0.99243,3.02,0.39,9.9,7,white
11.0,0.845,0.58,2.8,0.059,37.0,61.0,0.99416,3.27,0.65,12.5,9,red
7.4,0.575,0.1,5.7,0.069,69.0,52.0,0.9972,3.61,0.61,12.5,8,red
7.5,0.11,0.08,15.2,0.124,43.5,199.0,0.9921,3.28,0.74,9.0,8,white
11.4,0.585,0.26,14.6,0.033,20.0,135.0,0.99729,3.55,0.22,9.73333333333333,6,white
11.1,1.24,0.59,15.1,0.034,44.5,66.0,0.99631,3.48,0.29,9.7,4,white
5.3,0.12,0.63,18.15,0.109,122.5,64.0,0.99186,2.99,1.34,13.0,4,red
7.5,0.25,0.82,17.4,0.035,43.0,93.0,0.99385,3.71,0.7,13.0,3,white
10.9,0.38,0.43,6.1,0.069,97.0,221.0,0.9931,2.91,1.36,12.9,7,red
6.0,0.12,0.53,16.95,0.2,4.0,238.5,0.99659,3.4,1.08,11.94,6,white
7.9,0.265,0.06,7.3,0.036,29.0,152.0,0.99694,2.85,0.72,13.5666666666667,6,red
7.5,0.11,0.32,4.9,0.032,49.0,44.0,0.99855,3.64,0.47,11.8,7,white
13.7,0.475,0.76,18.05,0.415,74.0,183.0,0.99165,2.79,1.17,13.1,5,white
5.0,0.085,0.24,11.2,0.109,46.0,93.0,0.99613,3.21,0.33,11.1,6,white
13.4,1.01,0.18,2.4,0.069,79.0,158.0,0.99745,3.27,0.44,10.65,3,red
13.7,0.15,0.04,22.6,0.036,44.5,214.0,0.99572,3.61,0.27,11.7333333333333,4,white
5.1,0.135,0.64,8.55,0.033,7.0,193.0,0.99001,2.93,0.5,9.2,4,white
8.2,0.875,0.68,1.4,0.038,66.0,184.0,0.99395,3.16,0.49,8.9,6,white
7.3,0.25,0.33,8.55,0.414,52.0,174.0,0.98836,3.2,1.62,11.94,6,red
11.6,0.255,0.59,8.25,0.102,105.0,61.0,0.99625,3.23,0.57,11.65,6,white
11.8,0.51,0.54,5.5,0.067,30.5,61.0,0.99769,3.62,0.96,12.8933333333333,9,red
12.4,0.92,0.57,13.0,0.422,67.0,216.0,0.99896,3.49,0.99,13.3,6,white
6.5,0.65,0.16,8.95,0.343,36.0,77.5,0.9988,3.71,1.36,12.1,5,white
8.4,0.8,0.66,11.3,0.106,60.0,125.0,0.99222,3.24,0.93,8.9,4,white
9.6,0.3,0.39,1.35,0.209,101.0,99.0,0.99712,3.36,1.28,11.35,5,white
12.0,0.39,0.37,13.7,0.178,23.0,152.0,0.99732,2.99,0.37,8.0,6,white
15.5,0.14,0.37,8.2,0.036,14.0,118.0,0.99155,3.63,0.8,8.7,6,white
4.9,0.785,0.27,9.65,0.033,66.0,95.0,0.98894,2.93,0.72,11.95,8,white
11.7,0.85,0.58,3.85,0.118,41.0,149.0,0.9985,2.87,0.29,9.9,9,red
11.9,0.86,0.06,6.85,0.341,70.5,203.0,0.99776,3.85,0.35,13.9,9,white
7.9,0.29,0.0,26.05,0.414,52.0,154.0,0.99498,3.55,0.83,9.2,6,red
11.7,0.185,0.29,11.75,0.062,43.0,213.0,0.998365,2.82,0.77,10.9333333333333,3,white
6.9,1.185,0.99,13.55,0.19,70.0,216.0,0.99058,3.1,1.36,12.3,8,white
10.0,0.55,0.01,9.9,0.016,15.5,30.0,1.00295,3.5,1.95,13.8,5,red
5.3,0.92,0.01,16.3,0.064,41.0,157.0,0.99292,3.01,0.89,10.5,8,white
9.4,0.88,0.26,5.4,0.124,67.0,48.0,0.99426,2.93,0.27,13.5,5,white
9.6,0.305,0.02,14.1,0.051,43.0,215.0,0.9922,4.01,0.67,10.65,5,white
7.3,0.775,0.46,13.1,0.147,79.0,56.0,0.9942,3.16,0.68,11.6,5,white
6.7,1.24,0.6,1.3,0.171,38.5,162.0,0.99362,3.71,1.16,11.94,6,white
12.4,1.01,0.38,14.9,0.053,13.0,41.0,0.99728,3.33,1.61,10.2,4,white
10.8,1.02,0.39,14.8,0.121,70.0,63.0,0.98966,3.21,1.36,11.55,7,white
13.7,0.68,0.91,1.45,0.016,86.0,136.0,0.99815,3.12,1.17,13.05,6,white
15.0,0.77,0.26,12.2,0.239,83.0,222.0,0.98949,3.14,1.61,10.55,5,red
8.3,0.49,0.05,19.3,0.19,53.0,144.0,0.99366,3.07,0.54,11.7333333333333,4,white
6.1,0.36,0.55,5.9,0.021,53.0,32.0,0.99245,3.24,1.13,9.2,5,white
11.0,1.04,0.26,18.3,0.152,81.0,213.0,0.99659,3.32,0.87,9.0,3,white
8.0,1.115,0.82,1.85,0.154,74.0,106.0,0.99823,3.28,0.79,11.45,3,white
6.45,0.58,0.18,14.45,0.414,52.5,218.5,0.99658,2.95,0.75,9.1,6,white
10.6,0.76,0.53,9.1,0.067,44.0,72.0,0.99604,3.72,0.98,10.98,6,white
6.45,0.205,0.03,9.9,0.148,70.5,117.0,0.99328,3.31,0.38,10.6,6,white
11.5,0.355,0.34,16.95,0.057,56.0,11.0,0.99268,3.33,0.79,10.4,9,red
6.9,0.74,0.45,4.4,0.368,79.0,218.5,0.99522,3.6,1.13,11.0,6,white
8.8,0.98,0.4,3.75,0.038,41.0,123.0,0.998,3.57,0.47,13.5,3,red
12.6,0.79,0.63,3.45,0.346,55.0,16.0,0.99006,2.85,1.0,12.5,7,white
9.0,0.275,0.21,13.65,0.071,108.0,119.0,0.99278,3.69,0.43,11.55,4,white
11.8,0.625,0.48,14.4,0.089,51.0,25.0,0.99908,3.46,0.35,11.85,8,white
15.0,0.19,0.57,14.35,0.103,112.0,162.5,0.99529,2.87,1.08,11.75,5,white
13.2,0.415,0.7,0.6,0.119,98.0,249.5,0.99014,3.9,0.64,10.9333333333333,8,red
10.8,0.22,0.39,6.8,0.368,25.0,126.0,0.99685,3.31,1.14,9.5,6,white
9.1,0.445,0.01,10.1,0.213,16.0,17.0,0.99698,3.17,0.3,11.2,7,red
11.5,1.005,0.46,16.4,0.048,75.0,207.0,0.99068,3.23,0.7,10.65,7,red
9.5,0.28,0.45,18.15,0.123,48.5,179.0,0.99111,3.67,0.89,13.4,8,red
12.0,0.21,0.14,5.9,0.055,45.0,140.0,0.99779,3.39,1.16,9.73333333333333,8,red
7.7,1.02,0.35,10.4,0.017,57.0,249.0,0.99094,3.78,0.32,13.2,9,white
13.2,0.2,0.14,1.0,0.083,23.0,73.0,0.98711,2.91,1.22,8.7,6,white
10.7,0.57,0.69,4.35,0.06,29.0,173.0,0.99494,3.59,0.7,12.2,5,white
8.1,0.655,0.29,19.9,0.143,66.0,202.0,0.99657,3.1,0.53,11.3,9,white
7.2,0.75,0.4,1.85,0.226,86.0,7.0,0.99635,2.79,0.7,13.1,7,white
8.4,0.27,0.5,9.6,0.255,15.0,86.0,0.99907,3.71,0.75,13.1,5,red
5.3,0.415,0.45,5.3,0.127,9.0,107.0,0.99273,4.01,0.47,12.7,3,white
6.3,0.325,0.1,9.9,0.208,96.0,102.0,0.99622,3.46,0.86,10.4,4,white
5.8,0.63,0.34,11.5,0.128,26.0,172.0,0.98895,3.43,0.41,12.75,9,white
5.6,0.44,0.2,8.6,0.062,70.0,119.0,0.99676,3.42,0.41,12.3333333333333,6,white
10.7,0.915,1.0,9.9,0.464,77.0,97.0,0.99786,2.77,0.89,11.6,4,red
6.3,0.83,0.02,1.9,0.11,4.0,31.0,0.98963,2.74,1.12,10.3,6,white
12.2,0.165,0.65,9.15,0.086,35.0,89.0,0.99467,2.96,0.86,9.1,7,white
6.3,0.93,0.51,5.95,0.157,29.0,207.0,0.99838,3.68,1.98,11.0,6,white
9.0,0.22,0.31,18.0,0.178,44.0,105.0,0.99111,3.13,0.28,12.9,5,red
4.4,0.45,0.5,14.4,0.157,10.0,120.0,0.99647,3.65,0.62,12.8933333333333,8,white
15.6,1.58,0.63,4.45,0.018,61.0,294.0,0.99182,2.86,0.81,12.4,8,red
11.3,0.52,0.69,3.45,0.343,36.0,105.0,0.99536,2.98,0.6,13.2,5,white
3.9,0.185,0.33,16.8,0.028,25.0,190.0,0.99539,2.9,0.75,10.6,4,white
5.3,0.84,0.86,15.6,0.066,51.0,77.0,1.0012,2.9,1.0,11.94,5,white
6.45,0.3,0.2,6.3,0.113,3.0,63.0,0.99651,3.09,0.86,12.25,5,white
8.6,0.595,0.76,2.4,0.115,73.0,241.0,0.99642,3.11,0.66,11.3666666666667,8,white
9.8,0.365,0.33,3.1,0.06,50.5,212.0,0.99246,3.43,1.56,13.9,5,white
14.3,0.545,0.43,1.2,0.255,77.0,223.0,0.99076,3.37,0.77,8.4,6,red
6.1,0.96,0.72,10.8,0.2,43.0,37.0,0.99815,3.07,0.57,9.5,8,white
3.9,0.775,0.18,3.5,0.115,36.0,149.0,0.99136,3.18,0.78,11.35,6,red
8.1,0.84,0.99,5.8,0.169,51.5,203.0,0.9992,3.05,0.33,11.3,5,white
5.5,0.9,0.8,4.75,0.018,31.0,226.0,0.9929,3.49,0.28,12.15,9,white
8.1,0.44,0.19,22.6,0.03,43.0,93.0,0.99282,3.34,0.82,11.75,5,red
5.1,0.605,0.5,9.05,0.201,82.0,94.0,1.0032,3.54,1.31,11.3333333333333,6,white
12.6,0.485,0.16,10.65,0.094,28.5,39.0,0.99662,3.14,0.4,12.0,8,red
9.7,0.315,0.4,12.4,0.076,69.0,27.0,0.98993,3.25,1.0,12.25,4,white
6.9,0.735,0.57,5.7,0.24,11.0,82.0,0.99088,3.55,0.82,9.25,3,white
4.2,0.395,0.8,9.6,0.387,108.0,48.0,0.99241,3.03,0.65,10.8,5,white
13.0,0.17,0.36,5.7,0.083,73.5,50.0,0.99744,3.4,1.03,11.6333333333333,4,white
8.4,0.335,0.15,1.35,0.051,19.0,170.0,0.99459,3.41,1.62,11.55,6,white
8.2,1.01,0.86,3.85,0.037,57.0,201.0,0.99748,3.6,1.22,10.8,5,white
7.1,0.08,0.36,3.3,0.209,41.5,229.0,1.0001,3.56,0.85,11.05,6,white
5.8,0.13,0.45,19.25,0.341,79.5,100.0,0.9894,3.41,0.44,13.6,5,white
11.6,0.235,0.14,23.5,0.046,50.0,123.0,0.98963,3.66,0.88,10.5,3,white
10.8,0.545,0.35,12.15,0.062,86.0,245.0,0.99001,2.93,1.05,8.7,6,white
12.0,0.6,0.76,13.7,0.341,82.0,23.0,0.99112,2.82,1.08,11.3,4,red
6.6,0.765,0.34,16.45,0.056,39.0,212.0,0.99736,3.32,0.33,11.55,7,white
15.9,0.44,0.17,9.2,0.105,26.0,146.0,0.99052,3.02,0.29,11.8,8,white
3.8,0.655,0.36,8.95,0.127,35.5,220.0,0.99859,2.94,0.68,9.25,9,white
6.2,0.12,0.67,1.4,0.111,60.0,256.0,0.99053,3.72,0.45,11.65,6,white
13.7,0.785,0.39,7.3,0.124,131.0,172.0,0.9959,3.34,0.22,9.6,5,white
15.0,0.96,0.52,14.0,0.094,31.0,79.0,0.99199,3.33,0.59,9.3,4,white
5.4,0.665,0.34,7.7,0.07,32.0,221.0,0.99896,3.36,0.53,11.6333333333333,6,white
6.1,0.385,0.13,7.2,0.066,52.5,243.0,0.99016,3.22,0.51,10.65,8,white
5.2,0.825,0.13,10.9,0.017,24.0,213.0,0.99654,3.62,0.45,9.7,6,white
7.2,0.375,0.68,18.0,0.17,52.5,169.0,0.98965,3.0,0.5,9.7,5,white
10.6,0.335,0.28,8.75,0.104,83.0,211.0,0.99228,3.54,0.22,11.6,7,red
11.8,1.025,0.06,17.2,0.073,75.0,37.0,0.99158,3.9,0.93,13.8,3,white
5.9,0.705,0.99,1.3,0.123,49.0,74.0,0.99076,3.32,1.12,9.2,6,red
6.45,0.435,0.51,14.9,0.019,38.0,12.0,0.99782,3.55,0.39,11.9,8,white
11.7,1.24,0.46,6.9,0.121,11.0,50.0,0.99652,3.4,0.75,11.4,8,white
13.2,0.085,0.29,7.3,0.194,32.0,93.0,0.99471,3.22,1.13,11.4,7,white
6.0,0.585,0.61,6.4,0.154,61.0,81.0,0.9902,3.12,0.51,9.73333333333333,7,red
5.8,0.45,0.16,4.3,0.168,66.0,134.0,0.99539,3.05,1.06,13.2,5,white
10.0,0.58,0.5,2.0,0.209,57.0,39.0,0.98794,3.24,0.61,10.15,5,white
9.4,0.285,0.46,11.6,0.413,53.0,247.0,0.99524,3.4,0.29,9.73333333333333,6,red
13.7,0.395,0.59,4.5,0.226,71.0,190.0,0.99805,2.86,1.31,14.05,9,red
8.1,0.33,0.99,1.25,0.047,79.0,33.0,0.99419,3.12,0.33,12.5,3,white
7.3,0.2,0.13,15.9,0.076,32.0,259.0,1.00037,3.24,0.98,10.1,6,white
8.0,0.98,0.04,8.65,0.054,101.0,81.0,0.9897,3.05,0.93,8.8,6,red
7.6,0.51,0.07,1.9,0.05,32.0,103.0,0.99135,3.48,0.34,10.9333333333333,4,white
10.9,0.59,0.91,14.0,0.085,97.0,110.0,0.99358,2.86,0.33,13.5,5,white
5.2,0.155,0.27,4.7,0.145,48.5,139.0,0.99372,3.65,0.58,13.5666666666667,4,white
10.5,0.72,0.11,7.35,0.076,32.0,205.0,0.99434,3.17,0.68,13.05,6,red
5.3,0.225,0.04,8.25,0.205,55.0,135.0,0.99136,3.39,0.41,10.9666666666667,8,red
9.2,0.09,0.11,8.8,0.157,24.0,179.0,0.99497,2.77,0.48,13.8,8,red
13.8,0.815,0.78,18.2,0.138,73.0,17.0,0.98994,3.21,0.67,13.8,4,white
7.5,0.645,0.53,5.9,0.054,71.0,193.0,0.99279,3.22,0.51,11.1,5,red
6.0,0.405,0.16,19.95,0.117,97.0,77.0,0.99583,3.76,0.46,9.3,8,red
