fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,quality,type
6.6,0.24,0.42,2.1,0.065,16.0,148.0,0.9952,3.25,0.49,10.4,6,white
8.4,0.31,0.36,8.3,0.07,29.0,16.0,0.99603,3.27,0.39,9.5,8,white
6.6,0.38,0.34,2.1,0.013,24.0,178.0,0.98941,3.16,0.59,11.05,6,red
7.5,0.38,0.3,2.1,0.05,36.0,197.0,0.99728,3.21,0.61,11.5,6,white
6.7,0.19,0.37,1.4,0.038,25.0,179.0,0.9939,3.29,0.68,12.5,6,white
7.0,0.45,0.39,7.6,0.032,4.0,118.0,0.9941,3.18,0.5,9.0,7,white
7.7,0.615,0.26,2.2,0.07,15.0,115.0,0.9931,3.68,0.61,10.9,7,white
6.6,0.3,0.27,3.6,0.095,37.0,48.0,0.998,3.41,0.44,9.5,5,white
10.6,0.49,0.14,7.7,0.07,19.0,129.0,0.9952,3.17,0.36,11.4,7,white
5.8,0.44,0.33,2.25,0.067,5.0,144.0,0.9912,3.05,0.34,12.9,5,white
4.2,0.22,0.49,2.3,0.083,22.0,126.0,0.99378,3.22,0.59,12.5,5,red
8.2,0.33,0.3,2.7,0.051,28.0,178.0,0.9953,3.22,0.78,11.8,7,white
7.4,0.19,0.26,1.2,0.11,16.0,17.0,0.99388,3.56,0.42,9.8,7,red
8.0,0.42,0.27,5.9,0.068,54.0,12.0,0.99506,3.4,0.5,12.5,6,white
7.3,0.23,0.38,1.7,0.036,110.0,141.0,0.9927,3.15,0.6,11.9,6,red
7.3,0.37,0.1,4.2,0.035,29.0,74.0,0.99237,3.27,1.1,9.2,7,white
5.4,0.31,0.26,1.7,0.065,55.0,211.0,0.99508,3.29,0.6,10.6,7,white
7.2,0.89,0.37,11.0,0.132,9.0,154.0,0.99239,2.74,0.35,9.2,7,white
4.4,0.28,0.28,5.2,0.053,12.0,199.0,1.0,3.29,0.54,9.8,7,white
7.1,0.44,0.2,3.4,0.045,19.0,16.0,0.9976,3.03,0.72,9.5,6,red
7.1,0.32,0.26,2.2,0.027,42.0,17.0,0.9952,3.17,0.34,10.9,5,white
7.9,0.735,0.44,5.3,0.07,25.0,132.0,0.99451,3.36,0.48,10.7,7,white
6.5,0.36,0.43,1.4,0.101,48.0,189.5,0.9967,3.07,0.46,8.8,4,red
6.6,0.25,0.43,3.9,0.055,53.0,103.0,0.9953,3.06,0.61,9.2,5,white
6.8,0.93,0.3,2.5,0.029,23.0,96.0,0.99685,3.22,0.6,11.9,8,white
6.8,0.4,0.18,2.0,0.014,50.0,198.0,0.9897,3.41,0.58,11.5,5,red
7.1,0.48,0.46,3.8,0.055,12.0,58.0,0.9996,3.28,0.67,10.8,5,white
7.7,0.2,0.26,5.2,0.028,9.0,70.0,0.992,3.41,0.49,9.8,5,red
6.5,0.38,0.54,2.0,0.044,23.0,95.0,0.99776,3.04,0.36,9.9,6,white
7.1,0.2,0.26,3.8,0.053,43.0,134.0,0.9966,3.28,0.44,10.7,7,white
5.9,0.58,0.23,2.0,0.068,101.0,62.0,0.99189,3.4,0.39,10.0,7,white
7.2,0.25,0.37,2.1,0.048,16.0,159.0,0.98988,3.34,0.62,9.2,6,red
6.9,0.24,0.33,5.8,0.05,24.0,44.0,0.9926,3.18,0.36,10.0,6,white
5.2,0.3,0.37,19.6,0.053,6.0,200.0,0.9938,3.68,0.42,9.0,6,white
6.8,0.32,0.44,8.3,0.082,29.0,102.0,0.99848,3.78,0.45,13.0,4,white
7.2,0.19,0.28,2.0,0.065,16.0,167.0,0.9943,2.99,0.45,9.6,4,red
6.8,0.5,0.28,2.4,0.057,9.0,103.0,0.9977,3.49,0.41,14.05,7,white
6.3,0.42,0.29,8.55,0.05,36.0,165.0,0.9983,3.14,0.54,12.5,5,white
6.6,0.32,0.3,11.4,0.026,44.0,118.0,0.9951,3.34,0.64,9.6,5,white
7.1,0.15,0.21,1.8,0.05,42.0,26.0,0.99386,3.2,0.45,9.8,5,white
7.4,0.21,0.27,3.8,0.211,19.0,62.0,0.9966,3.11,0.6,11.2,5,white
7.4,0.28,0.22,10.1,0.051,15.0,125.0,0.9899,3.29,0.52,9.9,6,white
6.5,0.63,0.44,6.6,0.044,54.0,168.0,0.9898,3.03,0.53,9.1,5,red
6.9,0.3,0.44,5.2,0.044,24.0,86.0,0.9954,3.03,0.45,9.8,4,red
6.5,0.18,0.37,3.6,0.051,35.0,145.0,0.9898,3.29,0.51,9.6,4,white
6.0,0.22,0.38,7.7,0.047,9.0,17.0,0.99697,3.21,0.51,9.4,5,white
6.7,0.57,0.27,1.7,0.035,55.0,190.0,0.99842,3.03,0.47,11.5,6,white
7.7,0.19,0.34,1.2,0.081,29.0,107.0,0.99186,2.99,0.61,8.8,6,red
6.2,0.2,0.26,1.2,0.031,24.0,190.0,0.9939,3.2,0.52,9.2,6,white
7.2,0.42,0.27,1.4,0.05,16.0,52.0,0.9966,3.32,0.61,9.8,6,red
7.2,0.2,0.37,3.1,0.03,24.0,122.0,0.99116,3.44,0.69,11.4,4,white
6.4,0.26,0.33,1.3,0.057,12.0,248.0,0.9884,3.22,0.69,10.0,5,white
7.1,0.6,0.31,12.0,0.069,39.0,200.0,0.9951,3.11,0.47,8.8,5,red
7.4,0.21,0.42,3.8,0.178,6.0,150.0,0.9969,3.32,0.53,10.8,6,white
7.9,0.22,0.57,4.6,0.027,19.0,140.0,0.9932,3.0,0.6,9.0,4,white
6.6,1.185,0.44,7.8,0.03,5.0,129.0,0.99222,3.4,0.49,8.7,7,white
6.2,0.3,0.26,2.4,0.039,30.5,170.0,0.99573,3.21,0.41,14.2,7,white
6.0,0.3,0.08,1.7,0.05,52.0,156.0,0.9933,3.21,0.62,9.0,5,white
6.5,0.9,0.26,2.5,0.053,13.0,62.0,0.99464,3.23,0.8,9.2,5,red
5.8,0.3,0.08,1.6,0.05,56.0,98.0,0.99583,3.34,0.39,12.5,7,red
6.4,0.17,0.18,2.1,0.066,41.0,144.0,0.9946,3.28,0.67,11.0666666666667,6,white
5.0,0.31,0.36,2.6,0.05,17.0,149.0,0.9952,3.22,0.52,9.8,8,white
6.7,0.19,0.44,2.6,0.018,16.0,26.0,0.99142,3.04,0.46,10.2,8,red
8.0,0.29,0.26,1.9,0.047,19.0,70.0,0.99451,3.21,0.6,10.5,6,white
7.4,0.19,0.28,1.8,0.05,21.0,121.0,1.0,3.03,0.59,10.0,8,white
8.3,0.3,0.36,1.8,0.07,79.0,178.0,0.99278,3.34,0.6,10.2,7,white
8.3,0.4,0.27,1.4,0.056,70.0,127.0,0.9992,3.29,0.51,12.5,5,red
7.7,0.28,0.37,1.2,0.045,36.0,13.0,0.99388,3.32,0.62,9.8,8,white
8.7,0.2,0.27,3.8,0.05,29.0,143.0,0.9966,3.14,0.58,10.8,8,white
7.3,0.2,0.31,1.9,0.057,13.0,19.0,0.9966,3.22,0.36,8.8,5,white
8.3,0.66,0.4,4.1,0.046,42.0,138.0,0.99097,2.94,0.49,11.6,8,white
6.9,0.12,0.34,2.0,0.057,19.0,98.0,0.99121,3.44,0.45,9.6,6,white
6.6,0.34,0.45,2.3,0.035,30.0,180.0,0.99004,3.21,0.54,12.5,5,red
5.8,0.22,0.26,2.6,0.028,54.0,137.0,0.9932,3.44,0.59,11.3,6,white
6.3,0.3,0.26,1.6,0.068,72.0,32.0,0.9954,3.19,0.69,10.0,6,white
6.1,0.42,0.28,1.8,0.027,36.0,16.0,0.99831,3.29,0.64,9.2,4,white
6.3,0.41,0.0,17.9,0.042,56.0,231.0,0.99342,3.24,0.79,11.05,4,white
8.4,0.2,0.26,2.8,0.115,17.0,150.0,0.9908,3.06,0.36,9.8,6,white
6.7,0.32,0.53,0.8,0.055,36.0,98.0,0.9899,3.14,0.51,12.3,5,white
7.3,0.31,0.46,16.1,0.044,32.0,119.0,0.9966,3.28,0.47,12.5,6,white
5.6,0.415,0.26,1.4,0.05,19.0,26.0,0.9974,3.17,0.58,9.1,5,red
6.5,0.25,0.44,2.0,0.038,42.0,26.0,0.99224,3.28,0.58,12.4,7,white
13.8,0.31,0.39,2.1,0.07,36.0,159.0,0.9944,3.37,0.64,9.2,5,white
6.8,0.53,0.49,26.05,0.079,41.0,112.0,0.99434,3.29,0.37,11.6,6,red
6.6,0.42,0.37,7.7,0.045,33.0,106.0,0.99397,3.36,0.45,10.6,6,white
6.6,0.41,0.31,2.0,0.05,29.0,26.0,0.9936,3.17,0.53,11.4,5,white
6.7,0.31,0.26,7.9,0.087,36.0,149.0,0.99788,3.33,0.4,10.5,6,white
7.5,0.15,0.27,10.8,0.039,8.0,165.0,0.99534,3.23,0.5,9.2,5,red
7.0,0.27,0.3,12.8,0.174,25.0,182.0,0.99317,3.23,0.51,11.0,6,white
6.5,0.18,0.23,18.15,0.079,47.0,157.0,0.99089,3.18,0.77,9.23333333333333,6,white
6.9,0.28,0.54,4.6,0.046,44.0,148.0,0.99712,3.3,0.65,12.5,6,white
9.4,0.25,0.27,1.5,0.035,16.0,106.0,0.99859,3.4,0.68,9.5,7,red
6.2,0.15,0.49,14.0,0.05,24.0,44.0,0.9966,3.38,0.44,10.4,6,red
6.5,0.13,0.16,2.1,0.175,13.0,154.0,0.99733,3.0,0.58,12.5,7,white
6.4,0.39,0.32,9.7,0.178,19.0,128.0,0.99627,3.33,0.44,12.8,5,red
6.6,0.58,0.3,1.6,0.068,131.0,145.0,0.9898,3.32,0.61,10.0,4,red
7.9,0.2,0.48,1.9,0.057,40.0,148.0,1.00005,3.3,0.49,8.8,5,white
8.3,0.19,0.0,4.75,0.033,44.0,193.0,0.9966,3.59,0.69,11.7,6,white
6.5,0.19,0.3,2.0,0.059,24.0,95.0,0.99918,3.18,0.41,11.8,4,red
8.9,0.21,0.0,3.15,0.046,68.0,126.0,0.9944,3.03,0.49,9.8,6,white
7.1,0.29,0.22,2.0,0.033,15.0,148.0,0.99215,3.3,0.36,9.5,7,white
6.9,0.19,0.27,2.1,0.013,23.0,148.0,0.99004,3.24,0.78,8.7,6,red
5.8,0.15,0.14,2.7,0.033,52.0,237.0,0.98926,3.29,0.68,12.5,4,white
9.2,0.41,0.21,1.2,0.047,11.0,26.0,0.99064,3.4,0.34,12.8,5,white
5.6,0.19,0.28,7.7,0.05,16.0,182.0,0.99335,3.36,0.45,9.9,6,white
5.8,0.295,0.38,2.2,0.057,34.0,121.0,1.00315,3.32,0.46,9.1,7,red
7.4,0.42,0.24,2.55,0.079,31.0,102.0,0.99166,3.32,1.07,9.2,7,white
7.9,0.37,0.49,1.8,0.026,12.0,150.0,0.9893,3.25,0.45,11.7,5,red
7.7,0.15,0.29,2.6,0.066,8.0,89.0,0.9933,3.44,0.44,9.8,5,white
7.4,0.25,0.3,2.6,0.026,29.0,121.0,0.9969,2.97,0.44,11.4,6,white
7.3,0.3,0.33,2.1,0.037,22.0,62.0,0.9984,3.03,0.64,12.8,6,red
7.1,0.28,0.27,2.4,0.05,32.0,178.0,1.0,3.22,0.58,9.5,8,white
7.2,0.19,0.24,2.6,0.08,1.0,172.0,0.99362,3.27,0.53,9.2,6,white
6.6,0.26,0.28,10.7,0.068,10.0,159.0,0.99685,3.18,0.49,9.3,6,red
6.6,0.3,0.44,2.1,0.07,54.0,237.0,0.9999,3.31,0.46,9.1,5,white
8.2,0.33,0.33,2.0,0.023,32.0,154.0,0.9938,3.05,0.97,11.9,4,white
9.6,0.15,0.22,13.9,0.042,44.0,190.0,0.99246,3.62,0.53,11.3,6,red
7.4,0.23,0.2,5.8,0.25,38.0,44.0,0.99721,3.04,0.4,9.6,6,white
7.1,0.17,0.37,2.6,0.178,13.0,122.0,0.9978,3.06,0.58,10.4,5,white
8.2,0.28,0.12,5.2,0.021,36.0,150.0,0.9944,3.12,0.64,8.8,4,red
6.4,0.29,0.37,4.3,0.027,42.0,30.0,0.994,3.04,0.53,10.7,6,white
6.2,0.27,0.44,16.45,0.07,55.0,132.0,0.9908,3.44,0.68,11.8,5,white
6.1,0.32,0.28,1.5,0.044,41.0,129.0,0.99086,3.12,0.64,11.8,5,white
6.6,0.32,0.37,1.7,0.044,16.0,121.0,0.9986,3.03,0.45,9.2,5,white
8.3,0.2,0.24,1.5,0.084,53.0,156.0,0.99965,3.35,0.53,10.7,6,red
6.8,0.21,0.33,2.0,0.035,41.0,198.0,0.99627,3.29,0.44,9.0,5,white
8.1,0.19,0.4,13.3,0.125,16.0,185.0,1.0001,3.63,1.28,10.6,6,white
7.0,0.19,0.33,1.7,0.048,30.0,87.0,0.993,3.24,0.5,8.9,5,red
12.7,1.24,0.05,3.3,0.067,53.0,20.0,0.99448,3.06,0.63,11.6,8,white
12.0,0.41,0.35,2.0,0.044,16.0,174.0,0.99239,3.02,0.36,9.8,5,white
8.7,0.3,0.12,1.2,0.084,13.0,132.0,0.9986,3.4,0.45,12.2,7,red
7.6,0.325,0.33,2.9,0.037,9.0,229.0,0.9986,3.42,0.26,9.2,5,white
6.1,0.3,0.36,1.5,0.05,18.0,131.0,0.99536,3.21,0.53,9.1,6,red
6.2,0.35,0.28,2.05,0.028,50.0,197.0,0.9961,3.7,0.59,10.7,6,white
6.4,0.33,0.36,1.2,0.059,26.0,116.0,0.9926,3.04,0.53,9.5,8,white
6.9,0.37,0.39,2.5,0.029,55.0,144.0,0.99815,3.23,0.63,11.4,8,white
6.4,0.3,0.33,13.6,0.066,9.0,148.0,0.9931,3.21,0.45,9.5,7,red
6.6,0.715,0.26,2.2,0.084,17.0,124.0,0.9966,3.34,0.67,9.4,7,white
12.2,0.3,0.27,12.3,0.194,16.0,143.0,0.99488,3.27,0.64,9.0,7,white
5.9,0.25,0.54,2.1,0.073,12.0,16.0,0.99568,3.85,0.34,10.0,6,red
6.9,0.6,0.33,1.4,0.05,24.0,242.0,0.9898,2.9,0.36,9.9,6,white
7.6,0.18,0.3,4.5,0.051,19.0,144.0,0.99379,3.24,0.69,8.9,6,white
6.7,0.2,0.3,2.6,0.035,18.0,116.0,0.9953,3.17,0.53,9.8,6,white
6.4,0.41,0.36,2.0,0.029,17.0,131.0,0.99685,3.2,0.52,11.2,5,red
7.2,0.2,0.2,1.2,0.043,26.0,14.0,0.9999,3.23,0.53,10.1,5,white
7.1,0.3,0.28,2.2,0.027,29.0,125.0,1.0,3.05,0.36,9.4,6,white
7.2,0.19,0.38,2.1,0.045,110.0,72.0,0.9898,3.17,0.34,9.8,5,white
6.0,0.32,0.42,2.3,0.079,21.0,182.0,0.99021,3.0,0.53,9.4,6,white
8.1,0.19,0.24,2.0,0.059,53.0,128.0,0.99331,3.03,0.64,9.5,6,white
6.2,0.41,0.26,4.5,0.095,15.0,200.0,0.99475,2.99,0.46,9.9,6,red
6.9,0.18,0.46,3.8,0.079,72.0,96.0,0.99592,3.28,0.48,12.0,6,red
7.4,0.32,0.31,1.8,0.032,44.0,119.0,0.9946,3.37,0.58,9.4,6,white
9.1,0.17,0.34,3.8,0.09,22.0,225.0,0.9909,2.91,0.4,10.9333333333333,5,white
6.2,0.45,0.37,1.8,0.046,17.0,144.0,0.9966,3.29,0.68,10.4,6,white
7.4,0.27,0.26,2.2,0.035,36.0,125.0,0.99689,3.41,0.58,9.6,6,white
6.5,0.22,0.36,5.35,0.115,35.0,182.0,0.9953,3.06,0.64,10.8,6,red
7.2,0.41,0.23,1.6,0.178,55.0,37.0,0.9935,3.3,0.4,9.1,7,white
6.8,0.23,0.14,3.8,0.07,9.0,95.0,0.9998,3.24,0.41,9.6,6,white
7.1,0.28,0.3,4.6,0.035,16.0,72.0,0.9966,3.37,0.5,8.6,5,white
8.3,0.44,0.37,2.6,0.056,9.0,146.0,0.9908,3.19,0.45,9.1,6,white
6.3,0.44,0.33,5.1,0.036,42.0,14.0,0.9931,3.21,0.58,8.8,6,white
8.6,0.3,0.28,8.2,0.038,16.0,17.0,0.992,3.03,0.53,9.1,6,white
7.4,0.3,0.37,1.9,0.05,14.0,8.0,0.9952,3.4,0.45,9.4,6,white
6.6,0.39,0.26,3.8,0.067,36.0,124.0,0.99538,2.93,0.64,12.2,5,white
7.1,0.28,0.44,2.3,0.031,20.0,17.0,0.9966,3.28,0.58,9.5,6,white
6.6,0.29,0.37,1.5,0.057,54.0,94.0,0.9953,3.26,0.45,9.2,6,white
5.6,0.2,0.1,2.1,0.068,49.0,19.0,0.994,3.03,0.58,8.7,6,white
7.2,0.46,0.49,2.5,0.054,22.0,16.0,0.9969,3.19,0.69,9.73333333333333,5,red
5.8,0.19,0.0,2.6,0.045,29.0,98.0,0.9965,2.99,0.54,9.4,5,white
7.0,0.41,0.01,2.6,0.027,34.0,32.0,0.99004,3.21,0.45,11.2,8,white
7.1,0.28,0.27,2.3,0.044,6.0,124.0,0.994,3.22,0.6,9.0,6,white
5.9,0.33,0.32,2.0,0.044,34.0,149.0,0.98854,3.31,0.58,12.0,7,red
7.8,0.41,0.75,2.6,0.035,17.0,23.0,0.9898,3.04,0.52,10.0,7,white
6.6,0.44,0.37,2.6,0.068,52.0,132.0,0.9898,3.05,0.53,9.9,6,white
7.3,0.38,0.54,1.5,0.084,19.0,71.0,0.9992,3.29,0.41,10.7,6,white
7.1,0.4,0.26,12.3,0.033,11.0,148.0,0.99014,3.24,0.5,10.8,6,white
7.2,0.12,0.45,2.6,0.05,13.0,148.0,1.0,3.41,0.78,11.7,6,white
5.8,0.57,0.44,8.55,0.057,25.0,104.0,0.9966,3.22,0.53,9.5,7,white
8.3,0.2,0.28,2.1,0.07,6.0,28.0,0.9902,3.04,0.97,11.4,5,white
7.4,0.2,0.28,15.9,0.05,39.0,61.0,0.9898,3.28,0.45,10.0,5,red
6.1,0.4,0.3,7.7,0.027,7.0,77.0,0.9984,3.35,1.59,11.5,5,white
7.5,0.33,0.4,2.6,0.048,24.0,26.0,0.9934,3.29,0.53,9.8,6,white
7.1,0.54,0.2,11.2,0.036,19.0,113.0,0.9952,3.04,0.64,9.1,5,white
3.9,0.4,0.29,3.15,0.039,21.0,128.0,0.99492,3.12,0.41,12.4,6,white
6.4,0.12,0.27,7.6,0.018,48.0,204.0,0.999,3.28,0.71,9.4,5,white
6.2,0.38,0.2,2.4,0.026,12.0,46.0,0.9966,3.29,0.57,10.9,6,white
4.7,0.41,0.12,2.5,0.05,55.0,140.0,0.99627,2.83,0.64,10.4,6,red
6.1,0.3,0.38,3.2,0.084,36.0,116.0,0.9926,3.03,0.68,9.6,6,white
7.0,0.21,0.26,2.0,0.036,22.0,200.0,0.99814,3.21,0.57,8.9,6,white
7.2,0.19,0.26,1.8,0.048,12.0,119.0,0.9953,3.03,0.45,10.0,6,white
6.2,0.37,0.56,1.6,0.044,25.0,103.0,0.9979,3.3,0.4,9.6,7,red
6.9,0.28,0.26,4.5,0.057,23.0,96.0,0.9953,3.26,0.36,9.4,5,white
8.3,0.4,0.36,1.4,0.033,49.0,124.0,0.99033,3.3,0.44,12.4,6,red
8.0,0.39,0.0,2.3,0.09,6.0,127.0,0.9924,2.99,0.6,10.4,6,red
6.4,0.41,0.34,7.5,0.047,42.0,132.0,0.99078,3.3,0.53,8.8,5,white
5.6,0.15,0.5,3.8,0.033,12.0,159.0,0.99508,3.11,0.51,10.8,5,white
7.1,0.22,0.09,2.0,0.035,54.0,70.0,0.9992,3.33,0.58,9.8,6,white
7.2,0.34,0.29,1.1,0.052,29.0,98.0,0.9934,3.17,0.53,10.5,6,white
6.3,0.23,0.36,2.6,0.057,42.0,204.0,0.99842,3.48,0.37,10.0,5,white
9.6,0.18,0.18,2.0,0.053,36.0,118.0,0.9945,3.01,0.52,9.2,5,white
7.2,0.3,0.21,1.1,0.084,26.0,133.0,0.9999,3.32,0.63,9.0,4,red
13.4,1.07,0.28,5.25,0.043,39.0,25.0,0.99652,3.06,0.41,12.6,5,white
6.9,0.42,0.34,2.0,0.029,17.0,125.0,0.99223,3.29,0.36,11.1,7,white
8.3,0.41,0.26,1.6,0.038,18.0,63.0,0.9927,3.32,0.37,12.7,5,red
8.5,0.45,0.23,2.0,0.046,15.5,78.0,0.99358,3.25,0.42,12.4,6,white
5.7,0.31,0.49,2.4,0.055,10.0,194.0,0.9986,3.03,0.61,12.5,8,white
7.2,0.2,0.27,6.6,0.055,7.0,87.0,0.9933,3.04,0.61,12.5,7,red
6.4,0.2,0.3,2.1,0.038,30.0,156.0,0.99229,3.03,0.38,9.6,6,white
7.6,0.36,0.08,2.0,0.119,30.0,138.0,0.9978,3.27,0.36,9.7,6,white
7.0,0.17,0.26,2.1,0.037,24.0,131.0,0.99089,3.05,0.51,9.4,5,red
7.4,0.58,0.21,7.0,0.205,2.0,19.0,0.9986,3.19,0.58,12.5,5,white
6.5,0.69,0.36,16.05,0.084,23.0,185.0,0.9944,3.13,0.53,12.5,5,white
6.6,0.25,0.42,3.1,0.048,9.0,92.0,0.99005,2.91,0.39,10.0,6,white
7.1,0.25,0.34,1.4,0.018,42.0,16.0,0.9922,3.41,0.37,10.4,4,white
6.4,0.12,0.39,2.1,0.027,53.0,48.0,0.99815,3.14,0.35,10.7,5,white
6.2,0.2,0.34,17.95,0.045,19.0,183.0,0.9934,3.29,0.4,10.0,6,white
6.8,0.37,0.0,2.1,0.05,18.0,35.0,0.9978,3.17,0.45,11.1,6,white
6.5,0.15,0.3,8.7,0.026,34.0,147.0,0.99815,3.38,0.58,10.9,6,white
5.9,0.23,0.27,1.3,0.055,14.0,182.0,0.99047,3.3,0.46,9.0,4,red
6.8,0.25,0.09,2.0,0.047,36.0,56.0,0.994,3.29,0.45,12.5,6,red
6.8,0.31,0.33,2.3,0.059,48.0,168.0,0.9953,3.13,0.49,9.0,6,white
7.2,0.2,0.41,2.4,0.05,83.0,134.0,0.99557,3.41,0.53,9.5,8,white
7.8,0.21,0.36,2.1,0.057,16.0,94.0,0.9953,3.41,0.45,9.4,6,red
6.2,0.52,0.22,0.9,0.07,11.0,148.0,0.9932,2.99,0.68,10.0,6,white
6.0,0.39,0.34,7.8,0.084,76.0,118.0,0.9953,2.99,0.58,9.1,6,white
8.3,0.41,0.28,1.4,0.054,49.0,125.0,0.99388,3.4,0.38,8.8,5,white
6.8,0.635,0.4,2.2,0.027,37.0,71.0,0.9953,3.03,0.6,12.5,6,white
8.0,0.305,0.35,0.7,0.027,17.0,237.0,0.9953,3.35,0.58,11.1,6,red
7.4,0.23,0.33,3.8,0.036,9.0,61.0,0.99755,3.03,0.53,9.2,7,white
7.0,0.18,0.34,1.8,0.036,36.0,150.0,0.99048,3.21,0.52,11.2,6,white
6.4,0.18,0.39,2.9,0.049,16.0,68.0,0.99666,3.24,0.64,10.0,7,white
8.8,1.13,0.38,2.1,0.05,12.0,150.0,0.98854,3.29,0.3,9.2,5,white
6.5,0.25,0.4,1.9,0.046,45.0,51.0,0.99577,3.21,0.43,9.4,7,red
7.1,0.25,0.27,1.6,0.055,49.0,125.0,0.99965,3.21,0.7,9.5,7,red
6.9,0.73,0.4,4.2,0.056,72.0,168.0,0.99571,2.98,0.72,9.2,5,red
6.5,0.57,0.43,17.45,0.065,23.0,98.0,0.9952,3.38,0.38,8.7,5,red
7.4,0.38,0.18,3.8,0.033,50.0,206.0,0.9974,3.32,0.68,9.4,5,red
12.3,0.3,0.37,2.3,0.044,37.0,166.0,0.9933,2.99,0.68,10.7,7,white
6.6,0.53,0.16,10.0,0.082,14.0,119.0,0.9966,3.28,0.45,9.4,6,white
7.1,0.58,0.0,2.6,0.053,36.0,225.0,0.9898,3.7,0.36,11.0,5,white
6.8,0.18,0.27,1.6,0.05,36.0,121.0,0.99388,3.28,0.61,11.8,7,red
6.6,0.39,0.12,2.6,0.046,68.0,238.5,0.992,3.21,0.66,12.5,5,red
7.2,0.2,0.28,2.6,0.05,34.0,52.0,0.998,3.07,0.46,9.4,5,white
7.2,0.42,0.31,2.7,0.05,8.0,20.0,0.99842,3.14,0.6,10.0,4,white
7.0,0.31,0.26,1.6,0.343,110.0,17.0,0.99004,3.21,0.68,9.9,6,white
6.2,0.14,0.36,2.15,0.044,54.0,199.0,0.9986,2.96,0.56,10.7,6,red
5.2,0.3,0.3,2.0,0.07,48.0,105.0,0.98995,3.24,0.34,9.0,7,red
8.1,0.59,0.4,2.4,0.095,20.0,118.0,0.9986,3.22,0.44,8.8,6,red
6.6,0.38,0.37,2.1,0.062,31.0,25.0,0.98878,3.24,0.69,9.8,4,red
6.4,0.19,0.36,3.8,0.044,19.0,105.0,0.99677,3.4,0.52,9.9,5,white
15.6,0.13,0.18,13.5,0.057,16.0,129.0,1.0,3.11,0.6,12.2,5,red
7.1,0.34,0.31,4.2,0.084,10.0,121.0,0.9992,3.21,0.58,9.8,5,red
7.1,0.4,0.28,1.8,0.149,54.0,26.0,0.9969,3.4,0.56,9.5,5,white
7.7,0.18,0.24,1.75,0.022,53.0,14.0,0.99098,3.18,0.86,10.0,6,white
6.2,0.18,0.49,2.5,0.03,6.0,141.0,0.99685,3.36,0.4,11.7,5,white
6.9,0.21,0.26,3.8,0.047,83.0,118.0,0.9899,3.31,0.51,11.0666666666667,7,red
7.7,0.33,0.54,7.7,0.267,42.0,204.0,0.99532,3.24,0.52,11.4,5,red
7.6,0.25,0.26,2.8,0.059,52.0,125.0,0.99815,2.91,0.43,9.5,6,white
7.1,0.31,0.08,8.0,0.04,36.0,238.0,0.99818,3.22,0.67,11.9,8,white
10.5,0.19,0.49,7.7,0.035,16.0,96.0,0.99705,3.22,0.5,10.5,7,white
6.0,0.12,0.44,10.1,0.063,27.0,218.5,0.99471,3.44,0.44,12.2,7,white
5.3,0.23,0.33,2.0,0.194,54.0,190.0,0.99173,3.44,0.53,12.8,6,white
