fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,quality,type
5.0,0.16,0.31,2.1,0.062,49.0,130.0,1.001,3.14,0.47,10.1,4,white
6.2,0.23,0.4,12.9,0.093,15.0,145.0,0.99634,3.18,0.53,10.0,5,white
6.8,0.66,0.31,2.6,0.043,43.0,45.0,0.99328,3.12,0.46,12.4,7,red
7.0,0.19,0.23,2.4,0.069,17.0,186.0,0.9936,3.14,0.62,9.5,7,white
6.3,0.28,0.1,13.3,0.047,22.0,198.0,1.0012,3.11,0.9,11.0,6,red
6.8,0.29,0.19,2.2,0.082,20.0,104.0,0.99602,3.12,1.17,10.0,5,red
7.1,0.54,0.3,2.9,0.03,5.0,162.0,0.999,3.14,0.35,10.1,6,white
7.0,0.76,0.44,2.0,0.24,32.0,144.0,0.999,3.12,0.36,9.3,5,white
6.8,0.25,0.28,2.5,0.034,7.0,85.0,0.9918,3.02,0.44,12.7,6,white
6.8,0.22,0.33,9.4,0.071,36.0,18.0,0.9974,3.14,0.32,9.1,7,red
7.7,0.18,0.33,1.8,0.037,13.0,11.0,0.9965,3.38,0.33,12.4,6,white
7.3,0.42,0.49,9.1,0.039,40.0,165.0,0.994,3.11,1.16,12.9,6,white
7.2,0.17,0.32,12.85,0.052,27.0,100.0,0.99106,3.26,0.56,12.4,6,white
6.8,0.18,0.12,19.4,0.081,40.0,128.0,0.9975,3.47,0.93,11.9,6,red
7.1,0.27,0.36,6.1,0.337,35.0,197.0,0.99724,3.32,0.66,9.5,5,red
7.0,0.21,0.22,2.0,0.053,19.0,234.5,0.9958,3.42,0.64,9.1,5,red
7.8,0.32,0.51,9.1,0.04,36.0,209.0,0.9937,3.14,0.38,11.4,5,white
6.8,0.55,0.49,2.9,0.071,18.0,22.0,0.9927,3.24,0.59,11.1,6,white
11.1,0.18,0.28,17.1,0.071,37.0,40.0,0.99026,3.36,0.5,9.3,5,red
7.0,0.37,0.28,8.8,0.08,49.0,104.0,0.99148,3.26,0.32,9.1,4,red
8.9,0.19,0.49,8.8,0.047,14.0,100.0,0.9976,3.21,0.58,11.4,7,white
10.3,0.35,0.79,2.6,0.027,34.0,249.0,0.99512,3.34,0.5,9.5,5,red
10.8,0.775,0.35,5.0,0.082,7.0,38.0,0.99274,3.26,0.57,10.5,8,red
7.2,0.18,0.49,4.7,0.083,39.0,153.0,0.999,3.12,0.74,11.0,6,white
8.1,0.35,0.29,6.1,0.057,36.0,202.0,0.9952,3.32,0.38,9.9,7,red
7.8,0.19,0.34,7.3,0.047,55.0,209.0,0.99264,3.36,0.48,11.2,6,white
5.7,0.18,0.24,2.0,0.132,23.0,184.0,0.99741,3.26,0.59,10.5666666666667,7,white
6.8,0.33,0.0,17.55,0.084,6.0,18.0,0.99572,3.21,0.57,9.6,6,red
7.3,0.19,0.16,5.2,0.076,18.0,212.0,0.999,3.36,0.49,8.9,7,red
7.0,0.35,0.22,12.85,0.044,6.0,174.0,0.9974,3.12,0.5,10.6,6,white
6.5,0.33,0.08,4.8,0.074,9.0,174.0,0.99765,3.12,0.5,9.4,7,white
6.8,0.27,0.23,4.45,0.05,27.0,138.0,0.99106,3.2,0.5,9.8,5,red
7.1,0.38,0.15,9.4,0.082,41.0,114.0,0.99724,3.51,0.93,12.4,8,white
6.6,0.38,0.3,4.6,0.014,59.0,195.0,0.99103,3.48,0.56,13.05,4,white
7.2,0.36,0.24,1.9,0.095,41.0,75.0,0.998,3.18,0.42,10.1,7,red
7.3,0.105,0.2,17.45,0.053,78.0,133.0,0.99174,3.36,0.57,11.4,7,red
6.5,0.76,0.22,3.4,0.051,22.0,153.0,0.98865,3.21,0.36,10.5,6,red
5.5,0.25,0.46,5.0,0.073,21.0,153.0,0.99134,3.2,0.52,12.5,6,white
7.8,0.395,0.24,5.4,0.027,6.0,100.0,0.99096,3.1,0.52,12.8,6,white
5.9,0.39,0.02,1.5,0.056,19.0,32.0,0.99373,3.08,0.46,9.9,6,red
8.0,0.18,0.2,5.7,0.03,40.0,115.0,0.99715,3.26,0.57,12.5,5,white
6.4,0.28,0.07,17.1,0.073,16.0,128.0,1.0004,3.02,0.99,10.6,5,white
10.1,0.83,0.12,12.4,0.066,49.0,196.0,0.99177,3.2,0.36,9.8,7,red
7.3,0.27,0.3,1.8,0.032,5.0,130.0,0.9918,3.14,1.17,14.0,7,red
8.9,0.19,0.33,11.95,0.036,11.0,101.0,0.9926,3.2,0.54,11.4,5,red
7.6,0.29,0.28,1.5,0.03,9.0,209.0,0.9974,3.32,0.69,11.1,6,red
6.3,0.45,0.24,3.4,0.06,29.0,235.0,0.99229,3.39,0.46,11.8,6,white
6.7,0.24,0.0,9.15,0.026,5.0,18.0,0.99344,3.21,0.38,9.0,7,white
8.3,0.18,0.35,7.8,0.209,45.0,307.5,0.99736,3.14,0.52,12.4,7,white
7.5,0.16,0.22,1.5,0.054,13.0,113.0,0.99328,3.22,0.6,11.2,5,white
6.9,0.35,0.74,16.0,0.025,21.0,23.0,0.99192,3.04,0.35,8.8,6,white
6.8,0.2,0.32,16.85,0.033,23.0,89.0,0.99159,3.18,0.7,12.3,6,white
7.1,0.45,0.43,6.4,0.033,63.0,168.0,0.99322,3.18,0.75,12.9,5,white
6.0,0.38,0.43,12.85,0.047,5.0,129.0,0.99898,3.2,0.47,10.1,6,red
6.8,0.58,0.1,4.7,0.046,22.0,195.0,0.99557,3.08,0.68,9.6,7,white
7.1,0.26,0.51,9.0,0.082,6.0,198.0,0.99382,3.42,0.39,10.5,7,red
6.8,0.6,0.24,1.8,0.036,29.0,101.0,0.9956,3.23,0.44,11.4,7,white
5.9,0.56,0.0,6.95,0.036,22.0,45.0,0.99438,3.12,0.59,9.5,6,white
6.1,0.19,0.49,6.1,0.045,55.0,100.0,0.9944,3.24,0.49,9.4,7,white
7.8,0.16,0.4,1.5,0.036,67.0,183.0,0.9981,3.26,0.68,9.5,7,white
6.5,0.29,0.24,7.9,0.046,37.0,77.0,0.9994,3.34,0.58,9.2,6,white
8.0,0.29,0.51,9.0,0.047,14.0,12.0,0.99572,3.2,0.45,12.0,5,red
6.0,0.24,0.34,5.0,0.034,26.0,18.0,0.99032,3.36,0.44,9.5,6,red
7.5,0.2,0.22,1.1,0.03,33.0,86.0,0.9947,3.12,0.48,10.1,6,white
7.0,0.16,0.28,2.0,0.056,45.0,144.0,0.99507,2.9,0.32,9.0,4,white
7.1,0.32,1.0,1.8,0.044,67.0,50.0,0.99252,3.5,0.58,10.0,6,white
6.5,0.19,0.36,1.6,0.04,17.0,107.0,0.9934,3.12,0.59,10.8,6,white
8.0,1.005,0.18,7.8,0.211,53.0,110.0,0.99106,3.12,0.9,10.1,6,red
6.9,0.6,0.24,15.0,0.054,18.0,153.0,0.9944,3.12,0.61,10.3,5,red
6.5,0.29,0.24,5.7,0.031,22.0,138.0,0.9937,3.22,0.61,11.0,5,red
6.8,0.21,0.49,1.6,0.047,17.0,32.0,0.98865,3.04,0.66,9.6,5,white
6.4,0.28,0.45,6.3,0.084,7.0,38.0,0.9939,3.34,0.47,9.4,6,white
6.8,0.265,0.37,2.4,0.084,16.0,150.0,0.99361,3.14,0.39,11.0,5,white
7.4,0.24,0.2,1.5,0.08,36.0,189.0,0.99099,3.13,0.46,10.9,5,red
8.7,0.19,0.12,2.1,0.078,37.0,95.0,0.99388,3.24,0.44,11.3,5,white
7.6,0.29,0.23,6.4,0.042,22.0,152.0,0.99262,3.16,0.36,11.4,7,white
7.6,0.24,0.45,1.6,0.137,4.0,174.0,0.99583,3.36,0.58,11.9,8,red
6.0,0.26,0.16,6.65,0.049,30.0,117.0,0.9917,3.14,0.68,9.4,5,red
5.0,0.31,0.2,12.85,0.038,23.0,210.0,0.997,2.94,0.33,10.2,5,red
8.3,0.42,0.43,9.8,0.032,29.0,127.0,0.99282,3.32,0.5,9.5,6,white
10.7,0.24,0.33,14.45,0.033,7.0,235.0,0.9984,3.2,0.63,11.4,5,red
7.9,0.25,0.36,4.0,0.095,5.0,174.0,1.0012,3.18,0.63,9.3,6,white
7.5,0.16,0.24,6.6,0.044,11.0,170.0,0.99521,3.07,0.91,10.9333333333333,7,white
6.8,0.1,0.4,14.2,0.358,34.0,167.0,0.99742,3.14,0.48,11.4,5,white
6.9,0.105,0.0,5.8,0.04,39.0,113.0,0.99298,2.94,0.73,10.3,5,red
8.2,0.42,0.07,14.5,0.045,23.0,179.0,0.99329,3.22,0.41,13.7,8,red
7.2,0.23,0.34,1.0,0.097,57.0,179.0,0.99752,3.02,0.62,12.7,8,red
6.8,0.23,0.28,0.9,0.024,18.0,103.0,0.99945,3.59,0.43,9.6,6,white
5.7,0.16,0.18,5.7,0.032,25.0,45.0,0.9956,3.0,0.49,9.9,5,white
6.6,0.23,0.37,1.4,0.047,8.0,178.0,0.99106,3.18,0.44,12.4,7,red
14.2,0.2,0.26,2.15,0.048,30.0,85.0,0.9974,3.49,0.7,8.7,6,red
6.0,0.3,0.24,2.5,0.048,41.0,72.0,0.9965,3.22,0.49,10.2,6,white
5.0,0.28,0.34,2.9,0.036,67.0,45.0,0.9981,3.08,0.55,11.6,7,red
6.7,0.3,0.37,10.2,0.036,37.0,113.0,0.99954,3.36,0.58,8.9,7,red
6.5,0.26,0.07,2.4,0.026,49.0,53.0,0.9988,3.33,0.35,11.9,7,white
7.1,0.29,0.53,6.7,0.044,9.0,174.0,0.99504,3.42,0.53,11.4,6,white
6.1,0.38,0.41,3.8,0.027,64.0,149.0,0.99194,3.43,0.49,10.9,5,red
6.0,0.18,0.26,1.6,0.045,6.0,162.0,0.9956,3.36,0.47,10.6,5,white
7.2,0.93,0.43,17.0,0.038,55.0,307.5,0.99688,3.43,0.36,11.3,5,white
6.9,0.18,0.33,7.3,0.212,20.0,168.0,0.99488,3.42,0.54,11.2,5,red
7.6,0.42,0.32,19.95,0.083,26.0,107.0,0.99613,3.39,0.47,10.5,6,red
8.0,0.63,0.09,0.9,0.024,67.0,18.0,0.99451,3.14,0.41,12.4,6,red
6.5,0.26,0.34,1.5,0.083,6.0,180.0,0.9964,3.14,0.39,12.0,7,white
7.1,0.36,0.25,6.0,0.084,29.0,153.0,0.9974,3.14,0.72,8.9,5,red
8.1,0.3,0.24,0.9,0.042,26.0,174.0,0.992,3.5,0.45,10.5,6,red
6.8,0.26,0.36,14.45,0.042,67.0,80.0,0.9942,3.33,0.22,11.2,8,red
7.1,0.33,0.46,1.8,0.052,37.0,118.0,0.99572,3.36,0.36,10.2,6,white
5.0,0.64,0.31,9.7,0.048,6.0,102.0,0.994,3.18,0.35,14.0,5,white
7.6,0.39,0.45,8.6,0.071,14.0,73.0,0.99551,3.18,0.5,11.3,7,white
7.1,0.68,0.74,14.45,0.08,52.0,153.0,0.98964,3.12,0.59,12.5,7,white
8.0,0.17,0.38,9.1,0.031,105.0,147.0,0.99144,3.2,1.17,12.4,5,white
6.5,0.27,0.31,7.5,0.024,36.0,152.0,0.99745,3.2,0.49,9.9,6,red
7.1,0.3,0.02,7.0,0.081,35.0,25.0,0.99936,3.04,0.6,13.0,5,white
7.0,0.45,0.54,1.8,0.084,29.0,100.0,0.99678,3.2,0.36,12.9,6,white
8.3,0.17,0.18,4.5,0.05,13.0,138.0,0.99015,3.25,0.57,12.9,7,white
8.5,0.38,0.34,5.8,0.038,6.0,128.0,0.99007,2.98,0.36,9.6,5,red
6.9,1.01,0.37,7.7,0.083,29.0,111.0,0.9968,3.2,0.34,12.4,7,red
5.4,0.58,0.5,14.45,0.033,36.0,166.0,0.9936,3.21,0.41,12.4,5,white
6.7,0.28,0.68,6.9,0.036,16.0,210.0,0.9962,3.26,0.64,9.3,7,red
6.5,0.36,0.38,7.5,0.059,55.0,151.0,0.9937,3.13,0.48,8.9,5,white
8.0,0.29,0.28,7.3,0.047,27.0,19.0,0.99873,3.21,0.44,10.0,6,white
7.4,0.25,0.86,7.2,0.03,49.0,159.0,0.98876,3.2,0.48,10.7,5,red
8.4,0.23,0.38,8.9,0.067,19.0,150.0,0.9982,3.34,0.44,9.1,6,white
9.1,0.15,0.22,6.3,0.046,33.0,218.5,0.99747,3.23,0.58,10.2,6,white
5.0,0.54,0.43,7.5,0.053,11.0,201.0,0.9974,3.05,0.32,9.3,6,white
6.5,0.61,0.78,2.0,0.036,5.0,62.0,0.99209,3.15,0.49,12.0,4,red
6.5,0.33,0.28,14.05,0.041,11.0,162.0,0.99568,3.13,0.58,9.4,6,white
6.4,0.54,0.26,4.6,0.084,7.0,76.0,0.99736,3.33,0.5,10.1,6,red
8.9,0.18,0.24,1.1,0.039,31.0,45.0,0.9972,3.14,0.47,11.4,5,red
7.1,0.18,0.0,17.5,0.026,18.0,103.0,0.99745,3.33,0.44,14.0,5,red
7.6,0.19,0.29,1.2,0.081,53.0,210.0,0.99586,3.21,0.62,9.9,7,red
7.4,0.2,0.28,2.9,0.034,18.0,168.0,0.99534,3.07,0.38,10.1,5,white
6.5,0.76,0.22,1.9,0.048,32.0,40.0,0.992,3.2,0.46,10.2,6,white
6.8,0.36,0.0,3.85,0.046,57.0,163.0,0.98876,3.33,0.39,10.2,7,white
8.9,0.275,0.49,14.5,0.236,33.0,202.0,0.99274,3.42,0.45,12.8,5,white
7.2,0.19,0.32,16.55,0.059,22.0,107.0,0.99146,3.04,0.4,11.4,6,white
7.0,0.18,0.49,6.4,0.046,71.0,116.0,0.99745,3.03,0.38,10.1,5,white
6.2,0.18,0.28,7.8,0.083,16.0,153.0,0.99534,3.33,0.67,12.9,5,white
6.4,0.47,0.32,2.5,0.07,19.0,134.0,1.00242,3.18,0.62,9.8,6,white
5.7,0.23,0.3,1.55,0.043,24.0,188.0,0.99328,3.12,0.53,10.3,7,red
6.7,0.35,0.35,7.5,0.036,41.0,151.0,0.9954,3.12,0.57,10.5,6,red
6.4,0.545,0.2,3.6,0.039,33.0,85.0,0.99572,3.16,0.39,9.9,6,red
7.2,0.35,0.5,1.0,0.033,5.0,199.0,0.9937,3.18,0.65,10.0,5,red
7.8,0.35,0.24,14.45,0.083,12.0,105.0,0.9925,3.41,0.48,9.5,8,red
6.1,0.19,0.18,4.4,0.045,49.0,45.0,0.9899,3.2,0.33,10.6,6,white
6.5,0.2,0.49,1.8,0.035,39.0,142.0,0.9962,3.43,0.9,12.4,6,red
6.45,0.93,0.42,4.6,0.035,11.0,64.0,0.9886,3.08,0.59,11.2,6,white
5.5,0.635,0.26,3.2,0.083,13.0,138.0,0.99133,3.02,0.5,9.25,8,white
8.7,0.34,0.45,7.8,0.05,33.0,36.0,0.994,3.31,0.51,10.0,7,red
7.8,0.31,0.25,2.0,0.111,32.0,115.0,0.9933,3.26,0.44,8.7,6,white
6.9,0.27,1.0,14.5,0.095,77.0,88.0,0.9986,3.37,0.46,9.5,6,white
6.0,0.35,0.0,7.5,0.083,26.0,152.0,0.9927,3.39,0.32,9.3,6,white
7.1,0.28,0.25,2.0,0.095,36.0,110.0,0.9932,3.22,0.73,9.5,5,white
5.8,0.63,0.34,1.9,0.046,36.0,144.0,0.99572,3.21,0.7,10.5,5,white
7.3,0.105,0.12,14.2,0.034,10.0,45.0,0.9939,3.12,0.41,10.2,7,red
6.9,0.42,0.2,1.0,0.062,40.0,138.0,0.994,3.36,0.51,10.8,7,red
6.0,0.3,0.28,1.8,0.049,6.0,101.0,0.9981,3.2,0.48,9.1,7,white
6.7,0.44,0.33,1.4,0.045,21.0,168.0,0.994,3.41,1.36,8.7,7,white
7.1,0.41,0.55,6.5,0.343,37.0,85.0,0.9974,3.3,0.44,8.8,6,red
8.8,0.26,0.09,4.6,0.108,45.0,150.0,0.99745,3.24,0.48,9.1,5,white
9.1,0.28,0.24,7.9,0.032,26.0,18.0,0.98845,3.76,0.36,9.8,7,red
6.6,0.29,0.36,3.9,0.085,24.0,113.0,0.9971,3.26,0.44,9.5,5,white
6.5,0.21,0.43,1.7,0.048,28.0,132.0,0.99099,3.23,0.47,9.1,5,white
6.5,0.285,0.38,8.65,0.048,32.0,113.0,0.99163,2.96,0.45,8.0,5,white
6.5,0.28,0.31,10.1,0.028,63.0,182.0,0.99348,3.03,0.76,9.4,6,white
9.0,0.2,0.43,6.1,0.043,31.0,103.0,0.98974,3.2,0.38,9.6,6,white
6.7,0.25,0.28,1.0,0.047,19.0,45.0,0.99455,3.06,0.55,11.4,7,white
6.2,0.35,0.18,9.4,0.024,53.0,117.0,0.99936,3.38,0.66,10.8,5,red
6.0,0.49,0.8,14.5,0.038,6.0,167.0,0.99658,3.18,0.48,11.1,5,white
6.6,0.28,0.28,5.8,0.078,18.0,144.0,0.9958,3.13,0.44,10.5,5,white
7.1,0.27,0.26,1.2,0.04,13.0,153.0,0.99502,3.2,0.5,10.6,6,white
6.4,0.83,0.22,2.8,0.114,19.0,45.0,0.9965,3.42,0.5,10.3,7,white
6.6,0.16,0.66,1.9,0.149,6.0,93.0,0.99505,3.22,0.6,10.3,5,white
6.8,0.315,1.23,0.9,0.03,45.0,140.0,0.9916,3.36,0.42,9.5,4,red
11.1,0.18,0.34,5.7,0.04,41.0,198.0,0.9976,3.21,0.52,12.0,5,white
6.9,0.17,0.14,9.1,0.028,18.0,156.0,0.9962,3.33,0.76,10.0,8,white
4.6,0.39,0.38,3.1,0.034,57.0,119.0,0.99158,3.01,0.35,11.8,6,red
6.0,0.22,0.34,2.4,0.04,26.0,166.0,0.99574,3.38,0.44,10.8,5,white
6.9,0.105,0.14,11.9,0.051,53.0,18.0,0.9959,3.28,0.39,9.0,6,red
6.5,0.26,0.33,8.8,0.047,27.0,45.0,0.99136,3.14,0.36,10.6,7,white
8.2,0.36,0.38,16.05,0.041,31.0,96.0,0.99336,3.31,0.52,12.9,6,white
5.3,0.3,0.12,7.8,0.028,27.0,259.0,0.99035,3.46,0.44,9.4,5,red
7.3,0.22,0.49,1.8,0.054,32.0,207.0,0.998,3.08,0.49,9.7,6,white
8.7,0.2,0.32,8.8,0.038,83.0,19.0,0.999,3.28,0.44,9.4,4,white
6.7,0.23,0.28,18.2,0.055,39.0,174.0,0.9964,3.33,0.73,9.0,8,red
6.3,0.545,0.26,4.8,0.039,4.0,178.0,0.99274,3.42,0.41,9.5,7,white
5.3,0.23,0.51,13.65,0.049,22.0,100.0,0.99558,3.14,0.56,10.8,6,red
8.0,0.19,0.31,1.7,0.033,69.0,189.0,0.99322,3.38,0.32,12.0,6,red
6.0,0.52,0.4,14.45,0.034,35.0,209.0,0.9924,3.04,0.32,9.5,7,red
6.9,0.19,0.36,2.0,0.046,53.0,153.0,0.99551,3.12,0.54,11.4,5,white
7.6,0.24,0.25,12.4,0.034,5.0,151.0,0.99264,3.36,0.63,9.0,5,white
5.0,0.16,0.49,14.0,0.038,28.0,69.0,0.99331,3.43,0.28,11.0,6,red
6.6,0.14,0.29,16.2,0.036,37.0,138.0,0.995,3.0,0.54,12.5,5,white
6.2,0.105,0.45,12.9,0.038,75.0,140.0,1.0012,3.28,0.41,9.3,7,white
6.0,0.54,0.34,1.7,0.045,13.0,105.0,0.99574,3.1,0.46,9.7,6,white
7.4,0.43,0.43,1.1,0.075,26.0,180.0,0.9962,3.43,0.48,9.2,8,red
6.2,0.67,0.64,16.1,0.071,20.0,23.0,0.9974,3.36,0.38,12.4,7,white
8.9,0.3,0.41,9.2,0.027,26.0,124.0,0.9975,3.2,0.48,12.8,4,white
5.0,0.09,0.51,6.9,0.054,5.0,103.0,0.99605,3.12,0.38,11.0,5,white
4.8,0.33,0.41,2.4,0.081,42.0,223.0,0.9947,3.18,0.32,11.9,6,white
8.3,0.66,0.21,2.1,0.019,26.0,105.0,0.99674,3.0,0.82,12.9,6,white
6.2,0.19,0.28,1.6,0.098,55.0,125.0,0.9915,2.99,0.49,10.9,6,white
12.0,0.66,0.44,3.6,0.071,22.0,166.0,0.99174,3.26,0.36,12.0,6,white
6.2,0.2,0.36,14.45,0.045,26.0,151.0,0.994,3.27,0.44,9.5,6,white
9.4,0.31,0.24,1.0,0.358,98.0,133.0,0.99106,3.25,0.41,10.2,7,white
7.1,0.2,0.36,12.4,0.075,11.0,144.0,0.9974,3.31,0.5,10.6,6,white
15.0,0.26,0.51,7.3,0.044,32.0,76.0,0.98896,3.04,0.65,11.0,5,white
6.7,0.25,0.49,0.9,0.082,9.0,144.0,0.9954,3.26,0.5,9.9,6,white
8.4,0.41,0.22,2.0,0.045,20.0,179.0,0.99548,3.07,0.78,12.7,5,white
7.1,0.4,0.55,1.3,0.044,52.0,99.0,0.9954,3.12,0.42,9.4,4,white
6.9,0.39,0.31,9.2,0.035,41.5,65.0,0.9986,2.98,0.83,12.4,5,white
9.4,0.33,0.23,4.4,0.068,45.0,180.0,0.99274,3.23,1.17,11.5,7,white
13.7,0.35,0.16,2.0,0.038,105.0,107.0,0.99572,3.14,0.34,14.0,6,red
6.6,0.17,0.22,14.2,0.076,289.0,162.0,0.99557,3.02,0.45,9.5,7,red
6.1,0.88,0.39,3.85,0.041,42.0,165.0,0.99497,3.18,0.53,14.0,5,white
7.4,0.19,0.24,5.4,0.041,17.0,45.0,0.9963,3.21,0.36,9.9,6,red
6.8,0.39,0.26,1.35,0.052,17.0,36.0,0.9936,3.32,0.53,10.9,5,white
7.7,0.35,0.24,1.6,0.051,7.0,162.0,0.99514,3.38,0.38,8.8,6,red
6.9,0.42,0.31,18.5,0.034,9.0,185.0,0.9942,3.21,0.68,9.3,6,white
8.6,0.24,0.38,3.9,0.055,26.0,212.0,0.99234,3.09,0.41,9.4,8,white
6.7,0.2,0.4,1.6,0.036,5.0,85.0,0.99158,3.26,0.53,14.0,6,red
8.7,0.44,0.18,2.6,0.125,10.0,63.0,0.99313,2.77,0.32,11.8,7,red
6.6,0.25,0.06,1.8,0.123,25.0,87.0,0.9981,3.33,0.46,10.3,7,white
7.6,0.48,0.13,7.3,0.06,36.0,128.0,0.9981,3.29,0.46,12.5,6,red
6.7,0.24,0.49,12.4,0.081,30.0,170.0,0.9971,3.43,0.51,10.1,5,white
12.4,0.19,0.51,8.15,0.06,18.0,21.0,0.9954,3.26,0.53,10.2,7,white
8.4,0.34,0.32,4.6,0.036,36.0,104.0,0.99562,3.48,0.49,9.9,6,white
8.9,0.28,0.43,1.1,0.043,128.0,190.0,0.99405,3.4,0.44,12.4,5,red
9.0,0.25,0.25,2.6,0.043,35.0,179.0,0.99336,3.33,0.32,11.4,6,red
8.1,0.64,0.0,11.7,0.036,6.0,36.0,0.999,3.09,0.44,9.5,6,white
6.0,0.51,0.12,2.4,0.076,18.0,136.0,0.99696,3.26,1.33,12.7,6,white
5.4,0.21,0.34,1.8,0.07,24.0,76.0,0.99862,2.94,0.52,12.8,6,white
7.1,0.38,0.18,5.8,0.058,49.0,64.0,0.9959,3.36,0.49,9.3,6,white
6.1,0.76,0.49,2.8,0.084,19.0,240.0,0.9947,3.29,0.41,9.8,6,white
8.3,0.25,0.3,16.75,0.047,41.0,174.0,0.99935,3.1,0.51,10.0,7,white
8.4,0.21,0.34,13.1,0.083,59.5,153.0,0.9947,3.18,0.93,9.0,7,white
7.0,0.26,0.37,14.45,0.022,41.0,45.0,0.994,3.66,0.45,10.3,7,white
6.5,0.19,0.19,11.7,0.084,31.0,127.0,0.99873,3.29,0.38,9.0,8,white
8.1,0.22,0.3,2.4,0.036,11.0,107.0,0.9972,3.21,0.54,10.6,6,white
9.0,0.33,0.49,2.4,0.056,7.0,96.0,0.9981,3.26,0.57,10.5,7,white
6.5,0.18,0.49,7.3,0.045,45.0,152.0,0.99553,2.92,0.46,11.5,6,red
6.8,0.22,0.28,6.1,0.175,22.0,153.0,0.9994,3.1,0.58,11.7,8,white
9.0,0.25,0.0,19.3,0.075,50.0,87.0,0.99572,3.36,0.52,9.6,6,white
6.5,0.19,0.16,2.6,0.047,45.0,109.0,0.99044,3.2,0.56,9.8,7,white
6.1,0.19,0.06,5.7,0.046,26.0,128.0,0.9974,3.34,0.51,10.7,7,white
7.3,0.34,0.53,16.05,0.048,35.0,101.0,0.9954,3.04,0.46,10.8,6,red
6.9,0.35,0.13,1.2,0.082,28.0,170.0,0.99864,3.03,0.54,9.8,8,white
6.9,0.46,0.34,11.45,0.047,22.0,147.0,0.99674,3.08,0.41,9.6,5,white
6.8,0.33,0.4,13.1,0.073,47.0,178.0,1.0014,3.13,0.47,10.5,7,white
11.1,0.35,0.34,2.0,0.173,18.0,132.0,0.9971,3.38,0.93,12.2,6,red
7.0,0.33,0.41,7.8,0.087,7.0,182.0,0.99344,3.05,0.36,12.25,6,white
7.2,0.16,0.86,6.1,0.078,53.0,106.0,0.992,3.03,0.62,10.3,6,white
8.8,0.35,0.29,5.2,0.095,6.0,150.0,0.9986,3.04,0.39,14.2,5,white
7.2,0.36,0.1,13.1,0.049,55.0,89.0,0.99587,3.13,0.68,9.8,6,white
